"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.472855740E-1,2.513911724E-1,2.681505978E-1,1.069759274E1,1.070390548E1
4.493031740E-1,3.351882398E-1,9.576806426E-2,1.067365074E1,1.067934187E1
4.513208070E-1,3.519476354E-1,2.394201700E-3,1.055872917E1,1.056459344E1
4.533383730E-1,3.256114423E-1,-1.101332754E-1,1.015410900E1,1.015992528E1
4.553559060E-1,3.112462163E-1,-1.987187415E-1,9.629778862E0,9.636856556E0
4.573734720E-1,3.160346150E-1,-6.943184882E-2,9.208398819E0,9.214082020E0
4.593910380E-1,2.968810201E-1,5.267243832E-2,9.100660324E0,9.105653796E0
4.623100380E-1,7.182604820E-2,2.489969730E-1,9.194033623E0,9.197685183E0
4.643754430E-1,7.182605099E-3,2.418143749E-1,9.323320389E0,9.326458538E0
4.663864430E-1,-5.027823523E-2,2.466027737E-1,9.658509254E0,9.661787715E0
4.683984430E-1,-9.337386489E-2,3.543418646E-1,1.000806236E1,1.001476855E1
4.704099430E-1,-1.436520964E-1,4.118026793E-1,1.023311710E1,1.024240709E1
4.724216090E-1,-3.208230138E-1,4.141969085E-1,1.026424217E1,1.027760448E1
4.744331090E-1,-5.506663918E-1,4.381389022E-1,1.029297256E1,1.031699973E1
4.764449090E-1,-6.512228847E-1,4.357447028E-1,1.031691456E1,1.034662702E1
4.784569090E-1,-6.129156351E-1,3.902548850E-1,1.031212616E1,1.033769367E1
4.804691940E-1,-3.495534360E-1,3.136404157E-1,1.018283939E1,1.019366352E1
4.824814440E-1,1.053448766E-1,1.149216816E-1,9.866804123E0,9.868035678E0
4.844936660E-1,3.998316824E-1,-5.027823523E-2,9.646537781E0,9.654951291E0
4.865057660E-1,9.313444495E-1,-1.915361285E-1,9.203610420E0,9.252596032E0
4.885177660E-1,9.768342972E-1,-1.340752989E-1,8.940248489E0,8.994455208E0
4.905297660E-1,8.355764151E-1,-7.182604820E-2,8.916306496E0,8.955661251E0
4.925418420E-1,5.291185975E-1,-2.633621916E-2,8.992920876E0,9.008511862E0
4.945539840E-1,2.968810201E-1,2.873042040E-2,9.320926666E0,9.325697706E0
4.965661840E-1,6.224924326E-2,8.619125932E-2,9.840468407E0,9.841042748E0
4.985783710E-1,-1.197100803E-2,9.816227108E-2,1.013974380E1,1.014022601E1
5.005906060E-1,7.182605099E-3,9.097966552E-2,1.071435165E1,1.071474033E1
5.026027170E-1,1.915361360E-2,1.077390760E-1,1.107827091E1,1.107881135E1
5.046148740E-1,-3.112462163E-2,1.484405100E-1,1.117164421E1,1.117267370E1
5.066270240E-1,-1.867477298E-1,2.130839527E-1,1.118600941E1,1.118959722E1
5.086405470E-1,-3.351882398E-1,2.011129409E-1,1.096813679E1,1.097510010E1
5.106527740E-1,-4.094084799E-1,1.292868853E-1,1.057069969E1,1.057941503E1
5.126649910E-1,-4.070142806E-1,3.830722719E-2,1.030733776E1,1.031544181E1
5.146772410E-1,-2.633621991E-1,-1.388636976E-1,9.723152161E0,9.727709428E0
5.166894810E-1,-3.112462163E-2,-2.178723514E-1,9.153332710E0,9.155978201E0
5.187017500E-1,6.703764945E-2,-2.106897533E-1,8.933065414E0,8.935801135E0
5.207140460E-1,1.651999205E-1,-8.379705995E-2,8.722375870E0,8.724342598E0
5.227263310E-1,1.939303428E-1,1.723825186E-1,8.906729698E0,8.910508326E0
5.247386060E-1,1.843535304E-1,3.016694188E-1,9.126996040E0,9.133840779E0
5.267508720E-1,1.197100878E-1,5.003881454E-1,9.725546837E0,9.739146784E0
5.287632050E-1,6.224924326E-2,5.626373887E-1,1.030254936E1,1.031808893E1
5.307756050E-1,9.816227108E-2,4.429273009E-1,1.060421848E1,1.061391869E1
5.327880380E-1,1.556231081E-1,3.160346150E-1,1.061858368E1,1.062442543E1
5.348004710E-1,2.753331959E-1,3.351882473E-2,1.045338345E1,1.045706256E1
5.368128710E-1,2.729389966E-1,-2.466027737E-1,1.009425354E1,1.010095358E1
5.388252370E-1,2.250549644E-1,-3.351882398E-1,9.895534515E0,9.903767174E0
5.408375370E-1,1.723825186E-1,-3.399766386E-1,9.634567261E0,9.642104861E0
5.428776700E-1,5.027823523E-2,-2.681505978E-1,9.536404610E0,9.540306364E0
5.449177700E-1,-9.097966552E-2,-2.154781520E-1,9.608230591E0,9.611077110E0
5.469579360E-1,-1.292868853E-1,-1.556231081E-1,9.830891609E0,9.832973278E0
5.489980690E-1,-1.149216816E-1,5.746084079E-2,1.022832870E1,1.022913568E1
5.510381690E-1,-1.316810995E-1,1.580173075E-1,1.044859505E1,1.045061950E1
5.530782020E-1,-2.202665508E-1,2.585737705E-1,1.078857231E1,1.079391821E1
5.551181680E-1,-2.442085743E-1,1.651999205E-1,1.085321522E1,1.085721923E1
5.571580680E-1,-2.130839527E-1,4.309562966E-2,1.077181244E1,1.077400600E1
5.591979340E-1,-9.097966552E-2,-9.337386489E-2,1.050126839E1,1.050207759E1
5.612377670E-1,9.337386489E-2,-1.843535304E-1,1.012777233E1,1.012988042E1
5.632776330E-1,1.867477298E-1,-2.466027737E-1,9.895534515E0,9.900368225E0
5.653174660E-1,3.615244627E-1,-2.729389966E-1,9.455001831E0,9.465846780E0
5.673573660E-1,3.734954596E-1,-1.747767180E-1,9.107842445E0,9.117172795E0
5.693962660E-1,3.136404157E-1,-1.197100878E-1,8.897152901E0,8.903484181E0
5.714360990E-1,3.016694188E-1,-1.364694983E-1,8.849268913E0,8.855460951E0
5.734759320E-1,3.471592367E-1,-1.843535304E-1,8.837297440E0,8.846034806E0
5.755157320E-1,3.974374831E-1,-9.097966552E-2,9.112630844E0,9.121747352E0
5.775555320E-1,3.806780577E-1,3.351882473E-2,9.359233856E0,9.367032490E0
5.795952980E-1,2.633621991E-1,2.633621991E-1,9.948206902E0,9.955176535E0
5.816350310E-1,3.351882473E-2,3.040636182E-1,1.043662453E1,1.044110673E1
5.836747310E-1,-8.619125932E-2,2.250549644E-1,1.058985329E1,1.059259512E1
5.857143970E-1,-2.873041928E-1,2.394201700E-3,1.073350525E1,1.073734997E1
5.877540630E-1,-3.232172430E-1,-9.576806426E-2,1.075026512E1,1.075554932E1
5.897956630E-1,-2.059013397E-1,3.351882473E-2,1.068801594E1,1.069005162E1
5.918372630E-1,-1.244984865E-1,1.053448766E-1,1.062337208E1,1.062462384E1
5.938788290E-1,4.070143029E-2,2.274491638E-1,1.043662453E1,1.043918202E1
5.959204290E-1,7.900865376E-2,2.801215947E-1,1.014932060E1,1.015349295E1
5.979620290E-1,7.422025502E-2,2.011129409E-1,9.943418503E0,9.945729062E0
6.000036290E-1,2.226607651E-1,-3.591302410E-2,9.481337547E0,9.484019678E0
6.020452290E-1,4.788403511E-1,-2.944868207E-1,9.009679794E0,9.027200040E0
6.040589620E-1,5.410895944E-1,-3.136404157E-1,8.820538521E0,8.842683306E0
6.060727950E-1,5.315127969E-1,-2.346317619E-1,8.650549889E0,8.670038713E0
6.080866280E-1,3.974374831E-1,-6.224924326E-2,8.770259857E0,8.779481163E0
6.101004940E-1,1.939303428E-1,7.900865376E-2,9.153332710E0,9.155727773E0
6.121143600E-1,0.000000000E0,1.412578970E-1,9.414299965E0,9.415359665E0
6.141283260E-1,-3.950432837E-1,2.011129409E-1,1.003200436E1,1.004179352E1
6.161423590E-1,-5.554547906E-1,1.795651317E-1,1.058506489E1,1.060114958E1
6.181564250E-1,-5.674257874E-1,9.097966552E-2,1.077181244E1,1.078713088E1
6.201705250E-1,-5.410895944E-1,-6.703764945E-2,1.087476349E1,1.088842289E1
6.221846250E-1,-5.219359994E-1,-6.703764945E-2,1.069759274E1,1.071052760E1
6.241986910E-1,-5.003881454E-1,-1.053448766E-1,1.034564495E1,1.035827473E1
6.262127910E-1,-3.854664862E-1,-1.747767180E-1,1.013256073E1,1.014139627E1
6.282267910E-1,-1.436520964E-1,-2.561795712E-1,9.670479774E0,9.674938913E0
6.302407910E-1,2.035071403E-1,-1.867477298E-1,9.294589996E0,9.298693084E0
6.322547570E-1,4.070142806E-1,-1.412578970E-1,9.184456825E0,9.194556085E0
6.342687230E-1,7.134721279E-1,-1.197100803E-2,9.115025520E0,9.142913979E0
6.362826890E-1,7.134721279E-1,1.268926859E-1,9.196428299E0,9.224935647E0
6.382966550E-1,6.248866320E-1,2.106897533E-1,9.296984673E0,9.320343206E0
6.403106210E-1,4.357447028E-1,3.998316824E-1,9.665691376E0,9.683766240E0
6.423245870E-1,2.274491638E-1,4.908113480E-1,1.014692593E1,1.016133528E1
6.443385530E-1,1.244984865E-1,4.692635238E-1,1.049647999E1,1.050770195E1
6.463525530E-1,7.182605099E-3,4.070142806E-1,1.058027649E1,1.058810478E1
6.483665530E-1,3.830722719E-2,2.059013397E-1,1.056591129E1,1.056798676E1
6.503785860E-1,1.221042871E-1,7.182605099E-3,1.033367348E1,1.033439735E1
6.523905520E-1,1.292868853E-1,-5.027823523E-2,1.015650272E1,1.015745000E1
6.544025180E-1,2.873042040E-2,-1.460463107E-1,9.759065628E0,9.760200659E0
6.564144510E-1,-5.267243832E-2,-1.675941199E-1,9.435848236E0,9.437483463E0
6.584263510E-1,-7.422025502E-2,-1.197100878E-1,9.342473984E0,9.343535695E0
6.604383170E-1,-1.651999205E-1,-7.182604820E-2,9.294589996E0,9.296335471E0
6.624502830E-1,-2.442085743E-1,-1.101332754E-1,9.371204376E0,9.375032727E0
6.644622160E-1,-2.801215947E-1,-1.436520964E-1,9.495702744E0,9.500919673E0
6.664740490E-1,-3.375824392E-1,-9.097966552E-2,9.589076996E0,9.595448756E0
6.684857820E-1,-3.136404157E-1,1.292868853E-1,9.854833603E0,9.860670908E0
6.705029820E-1,-2.226607651E-1,3.208230138E-1,1.013974380E1,1.014726119E1
6.725202820E-1,-1.580173075E-1,2.705447972E-1,1.025466537E1,1.025945057E1
6.745375150E-1,-5.267243832E-2,1.532289088E-1,1.021156979E1,1.021285518E1
6.765547480E-1,-2.154781483E-2,-9.576806426E-2,9.993697166E0,9.994179250E0
6.785720140E-1,-7.661445439E-2,-2.657563984E-1,9.665691376E0,9.669647667E0
6.805892800E-1,-1.173158810E-1,-3.136404157E-1,9.493309021E0,9.499213099E0
6.826065800E-1,-1.699883193E-1,-3.423708379E-1,9.201216698E0,9.209153193E0
6.846239460E-1,-1.268926859E-1,-1.628057212E-1,9.174880028E0,9.177201697E0
6.866413120E-1,-7.422025502E-2,7.182605099E-3,9.289801598E0,9.290100858E0
6.886587780E-1,9.337386489E-2,4.525041282E-1,9.749488831E0,9.760430888E0
6.906763440E-1,3.663128614E-1,5.817909837E-1,1.025227070E1,1.027529661E1
6.926939770E-1,5.363011956E-1,3.280056417E-1,1.056351757E1,1.058220724E1
6.947116770E-1,7.661445141E-1,1.604115069E-1,1.062576675E1,1.065455904E1
6.967293770E-1,7.876923680E-1,-1.029506698E-1,1.057309437E1,1.060289501E1
6.987471100E-1,6.727706790E-1,-1.675941199E-1,1.041986465E1,1.044290609E1
7.007648430E-1,5.363011956E-1,-1.005564705E-1,1.032649136E1,1.034089717E1
7.027826090E-1,1.771709323E-1,1.077390760E-1,1.019720459E1,1.019931266E1
7.048282750E-1,-8.858546615E-2,2.513911724E-1,1.015171432E1,1.015521288E1
7.068739750E-1,-1.268926859E-1,1.675941199E-1,1.018523312E1,1.018740218E1
7.089196750E-1,-1.268926859E-1,-7.661445439E-2,1.015410900E1,1.015519085E1
7.109653410E-1,-1.508347094E-1,-3.016694188E-1,1.010861874E1,1.011424383E1
7.130110740E-1,-2.657563984E-1,-4.309563041E-1,9.945813179E0,9.958692163E0
7.150567070E-1,-4.453215301E-1,-5.626373887E-1,9.792584419E0,9.818838104E0
7.171024070E-1,-6.751648784E-1,-3.519476354E-1,9.888352394E0,9.917622085E0
7.191481400E-1,-7.661445141E-1,-1.771709323E-1,1.005115795E1,1.008187200E1
7.211938060E-1,-7.996633649E-1,1.699883193E-1,1.049887371E1,1.053065557E1
7.232394720E-1,-6.177040339E-1,2.849099934E-1,1.084842682E1,1.086973304E1
7.252851720E-1,-4.764461517E-1,2.633621991E-1,1.088912868E1,1.090272829E1
7.273309050E-1,-1.675941199E-1,1.628057212E-1,1.071195793E1,1.071450588E1
7.293767050E-1,1.268926859E-1,-9.576806799E-3,1.027381897E1,1.027460703E1
7.314170380E-1,2.298433632E-1,-2.705447972E-1,9.682451248E0,9.688956839E0
7.334572710E-1,3.040636182E-1,-3.902548850E-1,9.385569572E0,9.398599351E0
7.354975040E-1,2.992752194E-1,-4.477157295E-1,8.923488617E0,8.939723940E0
7.375376370E-1,3.088520169E-1,-2.298433632E-1,8.760683060E0,8.769138225E0
7.395777370E-1,3.160346150E-1,-7.422025502E-2,8.794201851E0,8.800191630E0
7.416178030E-1,3.375824392E-1,1.723825186E-1,9.043199539E0,9.051140013E0
7.436578360E-1,3.854664862E-1,2.011129409E-1,9.378387451E0,9.388460045E0
7.456978020E-1,3.687070608E-1,1.388636976E-1,9.584288597E0,9.592383225E0
7.477377020E-1,2.178723514E-1,1.149216816E-1,1.003200436E1,1.003502799E1
7.497775350E-1,-9.576806799E-3,2.274491638E-1,1.045098972E1,1.045346885E1
7.527585350E-1,-2.059013397E-1,3.064578176E-1,1.066646767E1,1.067285549E1
7.549604430E-1,-3.543418646E-1,2.154781520E-1,1.067843914E1,1.068648920E1
7.569714430E-1,-5.147533417E-1,1.173158810E-1,1.055872917E1,1.057192015E1
7.589834430E-1,-5.961562395E-1,9.816227108E-2,1.047972012E1,1.049712207E1
7.609959430E-1,-6.823474765E-1,5.985504389E-2,1.023072338E1,1.025362773E1
7.630086090E-1,-7.517793179E-1,9.337386489E-2,9.900322914E0,9.929264053E0
7.650213590E-1,-8.475474119E-1,1.101332754E-1,9.545981407E0,9.584165429E0
7.670339590E-1,-8.595184088E-1,1.436520964E-1,9.392752647E0,9.433091228E0
7.690467920E-1,-7.326257229E-1,2.011129409E-1,9.194033623E0,9.225369430E0
7.710596490E-1,-4.740519226E-1,1.316810995E-1,9.122207642E0,9.135465910E0
7.730726490E-1,-3.423708379E-1,8.379705995E-2,9.117419243E0,9.124230016E0
7.750856490E-1,-1.340752989E-1,4.548983276E-2,9.160514832E0,9.161608892E0
7.770987490E-1,-2.394201700E-3,8.140286058E-2,9.289801598E0,9.290158550E0
7.791118390E-1,2.154781483E-2,9.337386489E-2,9.392752647E0,9.393241468E0
7.811250050E-1,-4.070143029E-2,8.858546615E-2,9.651326180E0,9.651818534E0
7.831381580E-1,-2.011129409E-1,5.746084079E-2,9.881169319E0,9.883382785E0
7.851513000E-1,-2.681505978E-1,-3.112462163E-2,1.003439903E1,1.003802956E1
7.880743000E-1,-1.699883193E-1,1.675941236E-2,1.008946514E1,1.009091095E1
7.900944430E-1,-5.506663769E-2,1.915361285E-1,1.004876423E1,1.005074032E1
7.921074430E-1,-2.394201607E-2,2.298433632E-1,9.988908768E0,9.991581434E0
7.941204430E-1,-2.873042040E-2,1.484405100E-1,9.756670952E0,9.757842389E0
7.961339430E-1,-5.506663769E-2,-6.464344263E-2,9.481337547E0,9.481717819E0
7.981472760E-1,-7.422025502E-2,-1.508347094E-1,9.373599052E0,9.375106343E0
8.001605260E-1,-6.464344263E-2,-1.340752989E-1,9.404723167E0,9.405900957E0
8.021737260E-1,-3.591302410E-2,4.788403399E-3,9.591471672E0,9.591540101E0
8.041868920E-1,-3.591302410E-2,1.723825186E-1,9.876380920E0,9.877950474E0
8.062000340E-1,-1.244984865E-1,1.963245422E-1,1.009904194E1,1.010171724E1
8.082132840E-1,-1.412578970E-1,1.843535304E-1,1.016607952E1,1.016873212E1
8.102266170E-1,-1.580173075E-1,2.178723514E-1,1.026903057E1,1.027255697E1
8.122400170E-1,-1.532289088E-1,2.657563984E-1,1.030733776E1,1.031190173E1
8.142535620E-1,-1.843535304E-1,3.160346150E-1,1.027860737E1,1.028511709E1
8.162670620E-1,-2.202665508E-1,2.489969730E-1,1.007270622E1,1.007819069E1
8.182804460E-1,-2.753331959E-1,1.292868853E-1,9.749488831E0,9.754232718E0
8.202938740E-1,-3.040636182E-1,5.267243832E-2,9.589076996E0,9.594041208E0
8.223072070E-1,-3.878606856E-1,-3.351882473E-2,9.332897186E0,9.341013292E0
8.243205820E-1,-3.854664862E-1,6.703764945E-2,9.237129211E0,9.245411539E0
8.263339340E-1,-3.495534360E-1,1.340752989E-1,9.258677483E0,9.266243711E0
8.283472110E-1,-2.609679997E-1,2.154781520E-1,9.371204376E0,9.377313399E0
8.303603680E-1,-1.173158810E-1,2.729389966E-1,9.589076996E0,9.593677936E0
8.323734680E-1,-4.788403213E-2,2.777273953E-1,9.706393242E0,9.710483775E0
8.344031820E-1,7.182604820E-2,1.580173075E-1,9.919476509E0,9.920995044E0
8.364321820E-1,1.316810995E-1,4.309562966E-2,1.008946514E1,1.009041644E1
8.384604860E-1,1.556231081E-1,4.309562966E-2,1.013495541E1,1.013624175E1
8.404881520E-1,2.059013397E-1,1.556231081E-1,1.013974380E1,1.014302807E1
8.425151920E-1,2.106897533E-1,1.795651317E-1,1.010383034E1,1.010762194E1
8.445416920E-1,1.819593310E-1,1.244984865E-1,9.902717590E0,9.905171616E0
8.465676540E-1,2.394201756E-1,8.858546615E-2,9.641749382E0,9.645128333E0
8.485931180E-1,2.873041928E-1,4.548983276E-2,9.526827812E0,9.531267554E0
8.506181520E-1,3.327940404E-1,-2.154781483E-2,9.414299965E0,9.420204882E0
8.526427520E-1,2.633621991E-1,-2.633621916E-2,9.455001831E0,9.458705666E0
8.546673520E-1,2.298433632E-1,1.915361360E-2,9.524434090E0,9.527226226E0
8.566918850E-1,2.466027737E-1,1.747767180E-1,9.759065628E0,9.763745273E0
8.587163510E-1,2.489969730E-1,3.711012602E-1,1.004636955E1,1.005630433E1
8.607407840E-1,1.125274822E-1,5.363011956E-1,1.025466537E1,1.026929615E1
8.627651840E-1,0.000000000E0,5.243301988E-1,1.027621269E1,1.028958063E1
8.647895500E-1,-1.460463107E-1,2.777273953E-1,1.016129112E1,1.016613492E1
8.668138830E-1,-1.939303428E-1,-3.830722719E-2,9.905111313E0,9.907083655E0
8.688380830E-1,-2.226607651E-1,-1.149216816E-1,9.778219223E0,9.781429138E0
8.708622830E-1,-3.256114423E-1,-5.985504389E-2,9.629778862E0,9.635468145E0
8.728864160E-1,-4.572925270E-1,8.379705995E-2,9.567529678E0,9.578818432E0
8.749104490E-1,-5.339069963E-1,5.267243832E-2,9.526827812E0,9.541922198E0
8.769344490E-1,-6.488286853E-1,-9.576806799E-3,9.438241959E0,9.460522271E0
8.789584490E-1,-6.775590777E-1,-8.379705995E-2,9.426271439E0,9.450962992E0
8.809824150E-1,-5.961562395E-1,6.464344263E-2,9.543587685E0,9.562408009E0
8.830064150E-1,-5.410895944E-1,1.867477298E-1,9.644144058E0,9.661116254E0
8.850303480E-1,-4.572925270E-1,3.950432837E-1,9.816526413E0,9.835108869E0
8.870542810E-1,-4.118026793E-1,3.639186621E-1,9.823708534E0,9.839068432E0
8.890782140E-1,-4.333505034E-1,2.489969730E-1,9.739912033E0,9.752726725E0
8.911022140E-1,-6.224924326E-1,-7.182605099E-3,9.476549149E0,9.496974896E0
8.931262470E-1,-8.307880163E-1,-1.197100878E-1,9.208398819E0,9.246574936E0
8.951386130E-1,-8.762778044E-1,-8.379705995E-2,9.040804863E0,9.083558626E0
8.971509460E-1,-7.517793179E-1,-4.309562966E-2,9.024045944E0,9.055409134E0
8.991632790E-1,-4.788403511E-1,1.460463107E-1,9.112630844E0,9.126371596E0
9.011755790E-1,-2.322375625E-1,2.920926213E-1,9.294589996E0,9.302078025E0
9.031878450E-1,-1.029506698E-1,2.920926213E-1,9.371204376E0,9.376320622E0
