"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.288363660E-1,4.548983276E-2,-1.151610970E0,9.000102997E0,9.073595269E0
5.308762320E-1,9.576806426E-2,-1.482010841E0,8.612242699E0,8.739350774E0
5.329161320E-1,3.136404157E-1,-1.889025092E0,8.052000046E0,8.276562743E0
5.349560650E-1,6.440402865E-1,-1.771709204E0,7.982567787E0,8.202141786E0
5.369948310E-1,7.565677166E-1,-1.532289028E0,8.166921616E0,8.343794883E0
5.390348310E-1,8.068459630E-1,-9.696516991E-1,8.873210907E0,8.962426938E0
5.410748640E-1,5.841852427E-1,-6.536170840E-1,9.715970039E0,9.755437535E0
5.431149300E-1,3.782838583E-1,-6.368576288E-1,1.010143661E1,1.012855903E1
5.451549960E-1,-1.651999205E-1,-8.571242094E-1,1.066646767E1,1.070212528E1
5.471951620E-1,-6.320692301E-1,-1.165976286E0,1.089152241E1,1.097197669E1
5.492353280E-1,-8.762778044E-1,-1.256955862E0,1.094898319E1,1.105567880E1
5.512754940E-1,-9.145850539E-1,-1.228225470E0,1.092025280E1,1.102709957E1
5.533156600E-1,-9.169792533E-1,-1.180341482E0,1.076941872E1,1.087264625E1
5.553558260E-1,-9.600749016E-1,-1.139639974E0,1.051563358E1,1.062069078E1
5.574007920E-1,-9.696516991E-1,-1.134851575E0,1.035761547E1,1.046462186E1
5.594457580E-1,-8.786720037E-1,-1.237802267E0,1.002242756E1,1.013672892E1
5.614906910E-1,-6.727706790E-1,-1.367089152E0,9.715970039E0,9.834715397E0
5.635356570E-1,-4.548983276E-1,-1.328781962E0,9.483732224E0,9.587166989E0
5.655806900E-1,-3.423708379E-1,-1.256955862E0,9.407117844E0,9.496895385E0
5.676257230E-1,-1.699883193E-1,-1.101332784E0,9.330503464E0,9.396814610E0
5.696707890E-1,-7.182604820E-2,-1.039083481E0,9.320926666E0,9.378940632E0
5.716880550E-1,-8.379705995E-2,-1.043871999E0,9.337685585E0,9.396225986E0
5.737052880E-1,-2.418143749E-1,-1.005564690E0,9.457395554E0,9.513777651E0
5.757224880E-1,-5.291185975E-1,-8.619126081E-1,9.720758438E0,9.773228967E0
5.777396880E-1,-6.703764796E-1,-7.852981687E-1,9.873987198E0,9.927825594E0
5.797568880E-1,-8.140285611E-1,-8.259995580E-1,1.005355263E1,1.012021928E1
5.817740540E-1,-6.823474765E-1,-1.019929886E0,9.972148895E0,1.004736824E1
5.837911540E-1,-3.184288144E-1,-1.300051570E0,9.622595787E0,9.715239610E0
5.858082870E-1,-1.125274822E-1,-1.431732655E0,9.385569572E0,9.494811058E0
5.878254200E-1,3.280056417E-1,-1.561019540E0,8.945036888E0,9.086146303E0
5.898425530E-1,7.134721279E-1,-1.539471745E0,8.693645477E0,8.857679573E0
5.918596860E-1,8.690952063E-1,-1.419761658E0,8.698433876E0,8.856285990E0
5.938768860E-1,1.005564690E0,-1.051054597E0,8.959402084E0,9.076715365E0
5.958940860E-1,7.637503147E-1,-7.038952708E-1,9.462183952E0,9.519018239E0
5.979112860E-1,5.267243981E-1,-6.560112834E-1,9.754277229E0,9.790490982E0
5.999285190E-1,-6.224924326E-2,-7.829039693E-1,1.023551178E1,1.026559862E1
6.019457520E-1,-6.224924326E-1,-1.201889277E0,1.046296024E1,1.055014558E1
6.039629850E-1,-1.067813993E0,-1.568202138E0,1.049887371E1,1.066891906E1
6.059802180E-1,-1.225831270E0,-1.651999116E0,1.047493172E1,1.067501559E1
6.079973840E-1,-1.331176162E0,-1.508347034E0,1.047732544E1,1.066871544E1
6.100145840E-1,-1.118092179E0,-1.165976286E0,1.054196930E1,1.066502450E1
6.120317500E-1,-9.193734527E-1,-1.022324085E0,1.057309437E1,1.066211605E1
6.140488830E-1,-4.860229492E-1,-1.005564690E0,1.047972012E1,1.053906601E1
6.160660160E-1,-1.651999205E-1,-1.225831270E0,1.010861874E1,1.018401326E1
6.180783490E-1,-5.506663769E-2,-1.312022567E0,9.629778862E0,9.718903049E0
6.200905820E-1,6.464344263E-2,-1.333570361E0,9.380781174E0,9.475317626E0
6.221027480E-1,1.316810995E-1,-1.326387763E0,8.973767281E0,9.072218230E0
6.241148810E-1,1.268926859E-1,-1.314416766E0,8.691251755E0,8.790998251E0
6.261269810E-1,9.576806426E-2,-1.285686255E0,8.624214172E0,8.720047635E0
6.281390470E-1,-2.154781483E-2,-1.146822572E0,8.710405350E0,8.785603433E0
6.301510470E-1,-1.388636976E-1,-1.015141487E0,9.086295128E0,9.143880714E0
6.321629130E-1,-1.867477298E-1,-9.840168953E-1,9.356839180E0,9.410292419E0
6.341747460E-1,-2.825157940E-1,-9.409212470E-1,9.974543571E0,1.002280736E1
6.361865460E-1,-3.471592367E-1,-8.355764151E-1,1.051563358E1,1.055448990E1
6.382034460E-1,-2.609679997E-1,-6.919242740E-1,1.085321522E1,1.087837966E1
6.402202790E-1,-1.412578970E-1,-7.134721279E-1,1.086758041E1,1.089189149E1
6.422371790E-1,2.178723514E-1,-9.935936928E-1,1.055633450E1,1.060522960E1
6.442540450E-1,4.979939461E-1,-1.393425345E0,9.859622002E0,9.970044041E0
6.462708780E-1,5.722141862E-1,-1.529894829E0,9.466972351E0,9.606850304E0
6.482877440E-1,6.153098345E-1,-1.596932530E0,8.844480515E0,9.008531249E0
6.503046440E-1,5.530605912E-1,-1.508347034E0,8.564358711E0,8.713737828E0
6.523215770E-1,3.639186621E-1,-1.565807939E0,8.545205116E0,8.695097571E0
6.543384430E-1,1.939303428E-1,-1.572990537E0,8.621819496E0,8.766280832E0
6.563552760E-1,-2.609679997E-1,-1.422155857E0,8.973767281E0,9.089506630E0
6.583720760E-1,-6.679822803E-1,-1.137245774E0,9.471760750E0,9.563146971E0
6.603888420E-1,-8.164227605E-1,-1.005564690E0,9.739912033E0,9.825659921E0
6.624056420E-1,-1.005564690E0,-8.858546019E-1,1.011101341E1,1.019943582E1
6.644224080E-1,-1.039083481E0,-9.672574997E-1,1.018283939E1,1.028131799E1
6.664391410E-1,-1.029506683E0,-1.039083481E0,1.010861874E1,1.021389990E1
6.684558410E-1,-9.600749016E-1,-1.182735682E0,9.785401344E0,9.903266480E0
6.704725070E-1,-8.116343617E-1,-1.309628367E0,9.361627579E0,9.487568061E0
6.725171400E-1,-6.512228847E-1,-1.379060149E0,8.935460091E0,9.064675679E0
6.745618400E-1,-5.363011956E-1,-1.417367458E0,8.590695381E0,8.723336324E0
6.766065060E-1,-5.051765442E-1,-1.314416766E0,8.425495148E0,8.542357008E0
6.786511390E-1,-4.764461517E-1,-1.201889277E0,8.444648743E0,8.543045777E0
6.806958050E-1,-3.878606856E-1,-9.528923035E-1,8.679280281E0,8.740042669E0
6.827404380E-1,-2.442085743E-1,-7.230489254E-1,9.093477249E0,9.125446074E0
6.847850380E-1,-1.460463107E-1,-5.817909837E-1,9.337685585E0,9.356932316E0
6.868295710E-1,1.675941236E-2,-2.561795712E-1,9.883563995E0,9.886897699E0
6.888741040E-1,1.580173075E-1,-1.005564705E-1,1.030973148E1,1.031143270E1
6.909186700E-1,3.208230138E-1,-4.141969085E-1,1.039831734E1,1.041150757E1
6.929633360E-1,3.543418646E-1,-7.302315235E-1,1.025705910E1,1.028912326E1
6.950080360E-1,2.561795712E-1,-1.359906554E0,9.756670952E0,9.854318945E0
6.970528020E-1,3.112462163E-2,-1.699883223E0,9.203610420E0,9.359327779E0
6.990924350E-1,-6.943184882E-2,-1.714248419E0,8.997709274E0,9.159816625E0
7.011320680E-1,-1.675941199E-1,-1.460463047E0,8.810961723E0,8.932753584E0
7.031717010E-1,-1.628057212E-1,-1.156399369E0,8.913911819E0,8.990082821E0
7.052113340E-1,-1.340752989E-1,-9.864110947E-1,9.076718330E0,9.131144434E0
7.072509670E-1,-1.340752989E-1,-7.110779285E-1,9.543587685E0,9.570980822E0
7.092906330E-1,-2.322375625E-1,-7.852981687E-1,9.991303444E0,1.002480783E1
7.113302990E-1,-4.046200812E-1,-1.122880578E0,1.022593498E1,1.029535451E1
7.133698990E-1,-5.147533417E-1,-1.326387763E0,1.023790550E1,1.033629453E1
7.154094650E-1,-7.996633649E-1,-1.618480325E0,1.010861874E1,1.026854969E1
7.174489650E-1,-1.122880578E0,-1.666364431E0,9.902717590E0,1.010452606E1
7.194898980E-1,-1.266532660E0,-1.647210717E0,9.799766541E0,1.001762608E1
7.215293640E-1,-1.465251446E0,-1.594538331E0,9.589076996E0,9.830560102E0
7.235687640E-1,-1.479616642E0,-1.539471745E0,9.404723167E0,9.644068463E0
7.256081640E-1,-1.410184860E0,-1.443703651E0,9.356839180E0,9.572008202E0
7.276475970E-1,-1.137245774E0,-1.024718285E0,9.392752647E0,9.516678928E0
7.296870630E-1,-7.254431248E-1,-5.363011956E-1,9.493309021E0,9.536079009E0
7.317265290E-1,-2.274491638E-1,-3.256114423E-1,9.486125946E0,9.494437392E0
7.337380620E-1,2.394201607E-2,-3.351882398E-1,9.380781174E0,9.386798166E0
7.357495620E-1,4.596867263E-1,-4.860229492E-1,9.026439667E0,9.051195681E0
7.377610620E-1,6.919242740E-1,-6.943184733E-1,8.581118584E0,8.636922686E0
7.397725950E-1,6.967126727E-1,-7.685387731E-1,8.372822762E0,8.436837167E0
7.417840950E-1,5.291185975E-1,-8.116343617E-1,8.150161743E0,8.207548554E0
7.437956950E-1,2.226607651E-1,-8.044517636E-1,8.200440407E0,8.242811615E0
7.458073610E-1,7.182604820E-2,-8.355764151E-1,8.300996780E0,8.343254429E0
7.478190610E-1,-1.747767180E-1,-1.098938584E0,8.576330185E0,8.648216715E0
7.498308270E-1,-2.274491638E-1,-1.539471745E0,8.861239433E0,8.996847819E0
7.518425600E-1,-1.508347094E-1,-1.721431017E0,9.186851501E0,9.347957871E0
7.547615600E-1,-7.900865376E-2,-1.453280449E0,9.639355659E0,9.748612412E0
7.560393960E-1,-6.224924326E-2,-1.034295082E0,1.016847420E1,1.022113050E1
7.580513960E-1,-8.858546615E-2,-8.283938169E-1,1.041986465E1,1.045311739E1
7.600633960E-1,-2.394201756E-1,-5.913678408E-1,1.080054283E1,1.081936982E1
7.620758960E-1,-4.644751251E-1,-7.398083210E-1,1.090828228E1,1.094320226E1
7.640882290E-1,-6.703764796E-1,-1.103726983E0,1.069280434E1,1.077050057E1
7.661007290E-1,-7.445967197E-1,-1.297657371E0,1.049408531E1,1.060019648E1
7.681133290E-1,-8.092401624E-1,-1.604115129E0,1.003200436E1,1.019162236E1
7.701259950E-1,-7.685387731E-1,-1.726219416E0,9.608230591E0,9.792271463E0
7.721387090E-1,-6.344634295E-1,-1.666364431E0,9.320926666E0,9.489941421E0
7.741512090E-1,-5.650315881E-1,-1.608903527E0,9.251494408E0,9.407336500E0
7.761637640E-1,-5.530605912E-1,-1.470039845E0,9.237129211E0,9.369709133E0
7.781761640E-1,-6.057330370E-1,-1.355118155E0,9.275436401E0,9.393454006E0
7.801885270E-1,-7.709329724E-1,-9.504981041E-1,9.459790230E0,9.538627547E0
7.822009430E-1,-8.786720037E-1,-5.506663918E-1,9.701604843E0,9.756866018E0
7.842133270E-1,-7.852981687E-1,-3.208230138E-1,9.821314812E0,9.857882392E0
7.862257550E-1,-6.919242740E-1,-2.777273953E-1,9.790189743E0,9.818538940E0
7.882381550E-1,-4.477157295E-1,-3.303998411E-1,9.538799286E0,9.555014665E0
7.902505300E-1,-1.244984865E-1,-5.817909837E-1,9.050381660E0,9.069916693E0
7.922629410E-1,3.591302410E-2,-7.805097699E-1,8.751106262E0,8.785917485E0
7.942752740E-1,2.873041928E-1,-1.283292055E0,8.147768021E0,8.253211855E0
7.962875890E-1,4.141969085E-1,-1.601720929E0,7.752724171E0,7.927282074E0
7.982998390E-1,4.213795066E-1,-1.563413739E0,7.695263386E0,7.863771473E0
8.003151720E-1,2.609679997E-1,-1.201889277E0,7.963414192E0,8.057828971E0
8.023303990E-1,-4.548983276E-2,-8.499416113E-1,8.535628319E0,8.577961347E0
8.043455720E-1,-4.501099288E-1,-8.283938169E-1,9.174880028E0,9.223191356E0
8.063606970E-1,-6.512228847E-1,-9.002198577E-1,9.459790230E0,9.524815916E0
8.083757370E-1,-9.864110947E-1,-1.067813993E0,9.950601578E0,1.005622719E1
8.103906980E-1,-1.142034173E0,-1.276109457E0,1.029536629E1,1.043682252E1
8.124055860E-1,-1.089361787E0,-1.338358760E0,1.041028786E1,1.055234602E1
8.144204070E-1,-7.829039693E-1,-1.266532660E0,1.057309437E1,1.067742329E1
8.164352000E-1,-4.716577232E-1,-1.149216771E0,1.055154610E1,1.062441929E1
8.184499660E-1,-3.902548850E-1,-1.168370485E0,1.027860737E1,1.035215716E1
8.204647320E-1,-4.309563041E-1,-1.264138460E0,1.005355263E1,1.014187802E1
8.224794650E-1,-5.722141862E-1,-1.544260144E0,9.507674217E0,9.649250618E0
8.244942310E-1,-6.464344859E-1,-1.709460020E0,9.002497673E0,9.186136046E0
8.265089640E-1,-6.320692301E-1,-1.750161409E0,8.837297440E0,9.031079808E0
8.285236640E-1,-5.626373887E-1,-1.532289028E0,8.758289337E0,8.909102234E0
8.305382970E-1,-4.477157295E-1,-1.017535686E0,8.990526199E0,9.058994955E0
8.325528970E-1,-2.154781520E-1,-5.650315881E-1,9.383175850E0,9.402642212E0
8.345674970E-1,-7.900865376E-2,-3.902548850E-1,9.579500198E0,9.587771654E0
8.365820970E-1,1.556231081E-1,-2.825157940E-1,9.854833603E0,9.860110500E0
8.385967630E-1,1.628057212E-1,-4.333505034E-1,9.838073730E0,9.848958985E0
8.406114630E-1,9.097966552E-2,-5.458779931E-1,9.756670952E0,9.772353255E0
8.426261630E-1,-1.173158810E-1,-7.948749661E-1,9.455001831E0,9.489080506E0
8.446408960E-1,-3.327940404E-1,-1.046266198E0,9.088688850E0,9.154763233E0
8.466555960E-1,-4.596867263E-1,-1.197100878E0,8.909123421E0,9.000935647E0
8.486702960E-1,-7.038952708E-1,-1.448492050E0,8.595483780E0,8.745052269E0
8.506850290E-1,-8.595184088E-1,-1.285686255E0,8.643367767E0,8.780635934E0
8.526997290E-1,-8.619126081E-1,-8.116343617E-1,9.047987938E0,9.125115309E0
8.547144950E-1,-7.398083210E-1,-5.793967843E-1,9.344868660E0,9.391995914E0
8.567292950E-1,-5.506663918E-1,-3.639186621E-1,9.895534515E0,9.917523563E0
8.587441610E-1,-4.620809257E-1,-6.105214357E-1,1.013734913E1,1.016622361E1
8.607568610E-1,-4.572925270E-1,-8.068459630E-1,1.010861874E1,1.015107332E1
8.627695940E-1,-4.740519226E-1,-1.218648672E0,9.766247749E0,9.853396618E0
8.647823270E-1,-4.453215301E-1,-1.474828243E0,9.213187218E0,9.341105305E0
8.667950270E-1,-4.261679053E-1,-1.517923832E0,8.933065414E0,9.071128350E0
8.688077270E-1,-4.501099288E-1,-1.479616642E0,8.425495148E0,8.566261310E0
8.708204270E-1,-5.195417404E-1,-1.431732655E0,8.061576843E0,8.204194245E0
8.728331270E-1,-5.913678408E-1,-1.436521053E0,7.925107002E0,8.075929027E0
8.748457930E-1,-6.344634295E-1,-1.465251446E0,7.937077999E0,8.096092441E0
8.768583590E-1,-6.991068721E-1,-1.431732655E0,8.133402824E0,8.287994348E0
8.788707920E-1,-7.637503147E-1,-1.247379065E0,8.526051521E0,8.650596720E0
8.808917580E-1,-7.972691655E-1,-9.313444495E-1,9.074323654E0,9.156767464E0
8.829127240E-1,-8.786720037E-1,-7.517793179E-1,9.368810654E0,9.439907293E0
8.849336240E-1,-9.576807022E-1,-4.812345505E-1,9.885957718E0,9.943887520E0
8.869545570E-1,-1.024718285E0,-4.285621047E-1,1.022354031E1,1.028370018E1
8.889755230E-1,-1.017535686E0,-4.955997467E-1,1.029536629E1,1.035739180E1
8.909965230E-1,-9.265560508E-1,-6.727706790E-1,1.025945377E1,1.032315447E1
8.930174560E-1,-7.326257229E-1,-8.044517636E-1,1.009425354E1,1.015272563E1
8.950383890E-1,-5.865794420E-1,-8.307880163E-1,9.964966774E0,1.001672836E1
8.970593220E-1,-2.442085743E-1,-8.164227605E-1,9.739912033E0,9.777119738E0
8.990801880E-1,1.029506698E-1,-8.379706144E-1,9.543587685E0,9.580859016E0
