"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.218260430E-1,-1.101332754E-1,-6.991068721E-1,9.675268173E0,9.701118182E0
3.238393900E-1,-5.027823523E-2,-7.350199223E-1,9.715970039E0,9.743862478E0
3.258527230E-1,-1.436521020E-2,-7.613561153E-1,9.773430824E0,9.803051544E0
3.278660830E-1,-2.394201700E-3,-7.757213712E-1,9.802161217E0,9.832808037E0
3.298794290E-1,-4.788403399E-3,-7.805097699E-1,9.850045204E0,9.880921463E0
3.318927620E-1,-1.675941236E-2,-7.493851185E-1,9.845256805E0,9.873750073E0
3.339060830E-1,-3.830722719E-2,-7.230489254E-1,9.840468407E0,9.867070774E0
3.359193930E-1,-8.140286058E-2,-7.110779285E-1,9.806949615E0,9.833032035E0
3.379326930E-1,-1.292868853E-1,-7.182605267E-1,9.754277229E0,9.781540653E0
3.399459930E-1,-1.819593310E-1,-7.230489254E-1,9.682451248E0,9.711115853E0
3.419593260E-1,-1.963245422E-1,-7.326257229E-1,9.646537781E0,9.676309985E0
3.439727260E-1,-2.226607651E-1,-7.661445141E-1,9.613018990E0,9.646071186E0
3.459861260E-1,-2.274491638E-1,-7.541735172E-1,9.620202065E0,9.652398592E0
3.479994920E-1,-2.322375625E-1,-7.517793179E-1,9.641749382E0,9.673801609E0
3.500128250E-1,-2.489969730E-1,-7.493851185E-1,9.727940559E0,9.759938784E0
3.520261250E-1,-2.513911724E-1,-7.613561153E-1,9.850045204E0,9.882623699E0
3.540575250E-1,-2.059013397E-1,-7.374141216E-1,9.929053307E0,9.958527728E0
3.560889250E-1,-1.723825186E-1,-7.374141216E-1,9.967360497E0,9.996087764E0
3.581202580E-1,-1.580173075E-1,-7.589619160E-1,9.945813179E0,9.975980776E0
3.601514910E-1,-1.316810995E-1,-7.613561153E-1,9.859622002E0,9.889850811E0
3.621827240E-1,-9.097966552E-2,-7.589619160E-1,9.787796021E0,9.817599066E0
3.642138570E-1,-7.900865376E-2,-7.685387731E-1,9.749488831E0,9.780052488E0
3.662449900E-1,-1.029506698E-1,-7.685387731E-1,9.646537781E0,9.677651670E0
3.682761900E-1,-1.029506698E-1,-7.709329724E-1,9.634567261E0,9.665910345E0
3.703073560E-1,-5.267243832E-2,-7.541735172E-1,9.694421768E0,9.723855485E0
3.723385560E-1,-2.154781483E-2,-7.445967197E-1,9.802161217E0,9.830424869E0
3.743697560E-1,4.788403213E-2,-7.829039693E-1,9.981725693E0,1.001249616E1
3.764009220E-1,5.027823523E-2,-8.283938169E-1,9.993697166E0,1.002809789E1
3.784321880E-1,1.675941236E-2,-8.427590132E-1,9.969755173E0,1.000532567E1
3.804634540E-1,-6.224924326E-2,-8.523358107E-1,9.919476509E0,9.956222452E0
3.824947540E-1,-1.412578970E-1,-8.020575643E-1,9.921871185E0,9.955238719E0
3.845260540E-1,-1.867477298E-1,-7.661445141E-1,9.900322914E0,9.931678908E0
3.865573540E-1,-2.944868207E-1,-7.254431248E-1,9.835680008E0,9.866792358E0
3.894803540E-1,-3.711012602E-1,-6.344634295E-1,9.668086052E0,9.695986175E0
3.917300690E-1,-3.519476354E-1,-6.224924326E-1,9.593865395E0,9.620479051E0
3.937430690E-1,-3.160346150E-1,-6.392518282E-1,9.428665161E0,9.455593450E0
3.957570690E-1,-2.777273953E-1,-6.775590777E-1,9.304166794E0,9.332938366E0
3.977700690E-1,-2.705447972E-1,-7.206547260E-1,9.289801598E0,9.321638882E0
3.997830690E-1,-2.370259613E-1,-7.350199223E-1,9.344868660E0,9.376726820E0
4.017960690E-1,-1.843535304E-1,-7.589619160E-1,9.526827812E0,9.558789546E0
4.038092690E-1,-6.943184882E-2,-7.637503147E-1,9.763854027E0,9.793925708E0
4.058224350E-1,-1.675941236E-2,-7.685387731E-1,9.871592522E0,9.901478255E0
4.078355770E-1,6.703764945E-2,-7.805097699E-1,1.000806236E1,1.003867530E1
4.098487020E-1,8.858546615E-2,-7.541735172E-1,1.002242756E1,1.005115313E1
4.118617020E-1,6.703764945E-2,-7.565677166E-1,9.981725693E0,1.001058123E1
4.138746020E-1,-3.351882473E-2,-7.805097699E-1,9.857227325E0,9.888136809E0
4.158874200E-1,-1.292868853E-1,-7.876923680E-1,9.706393242E0,9.739160340E0
4.179001700E-1,-1.604115069E-1,-7.661445141E-1,9.636960983E0,9.668698271E0
4.199128620E-1,-1.795651317E-1,-7.661445141E-1,9.627384186E0,9.659490013E0
4.219255760E-1,-1.771709323E-1,-7.757213712E-1,9.636960983E0,9.669754401E0
4.239383090E-1,-1.149216816E-1,-7.565677166E-1,9.715970039E0,9.746059486E0
4.259511210E-1,-7.422025502E-2,-7.278373241E-1,9.754277229E0,9.781675730E0
4.279640030E-1,3.351882473E-2,-6.488286853E-1,9.981725693E0,1.000284709E1
4.299767800E-1,4.788403399E-3,-7.709329724E-1,1.010383034E1,1.013320029E1
4.319895690E-1,-6.703764945E-2,-8.331822157E-1,1.007749462E1,1.011210089E1
4.340023690E-1,-2.178723514E-1,-8.355764151E-1,9.964966774E0,1.000231069E1
4.369773690E-1,-2.178723514E-1,-8.020575643E-1,9.876380920E0,9.911289764E0
4.389890690E-1,-1.675941199E-1,-8.140285611E-1,9.850045204E0,9.885045312E0
4.410030690E-1,-1.221042871E-1,-7.781155705E-1,9.742305756E0,9.774093039E0
4.430160690E-1,-1.101332754E-1,-6.943184733E-1,9.603442192E0,9.629138561E0
4.450290690E-1,-1.149216816E-1,-6.536170840E-1,9.529222488E0,9.552303571E0
4.470420690E-1,-1.412578970E-1,-6.392518282E-1,9.385569572E0,9.408374615E0
4.490553190E-1,-2.106897533E-1,-6.536170840E-1,9.249100685E0,9.274560310E0
4.510685190E-1,-2.609679997E-1,-6.631938815E-1,9.249100685E0,9.276518415E0
4.530816850E-1,-2.537853718E-1,-6.703764796E-1,9.287407875E0,9.315028539E0
4.550949700E-1,-2.178723514E-1,-7.254431248E-1,9.445425034E0,9.475747472E0
4.571082200E-1,-1.125274822E-1,-7.805097699E-1,9.617807388E0,9.650081704E0
4.591214420E-1,-4.309562966E-2,-7.757213712E-1,9.723152161E0,9.754142136E0
4.611345420E-1,5.027823523E-2,-7.422025204E-1,9.840468407E0,9.868546547E0
4.631478140E-1,3.351882473E-2,-6.775590777E-1,9.826103210E0,9.849493089E0
4.651610640E-1,-1.675941236E-2,-6.488286853E-1,9.790189743E0,9.811680526E0
4.671742940E-1,-1.699883193E-1,-6.272808313E-1,9.668086052E0,9.689905323E0
4.691875080E-1,-2.896983922E-1,-6.296750307E-1,9.577106476E0,9.602155188E0
4.712565080E-1,-3.064578176E-1,-6.727706790E-1,9.550769806E0,9.579339260E0
4.733220700E-1,-2.442085743E-1,-7.158663273E-1,9.610625267E0,9.640343378E0
4.753844810E-1,-1.508347094E-1,-7.445967197E-1,9.711181641E0,9.740853363E0
4.774440920E-1,-1.268926859E-1,-7.517793179E-1,9.761459351E0,9.791188005E0
4.795011970E-1,-1.508347094E-1,-7.613561153E-1,9.814131737E0,9.844775060E0
4.815561470E-1,-2.250549644E-1,-7.709329724E-1,9.809343338E0,9.842164605E0
4.836090990E-1,-2.466027737E-1,-7.733271718E-1,9.797372818E0,9.830939018E0
4.856602350E-1,-2.561795712E-1,-7.685387731E-1,9.763854027E0,9.797404007E0
4.877097130E-1,-1.556231081E-1,-7.493851185E-1,9.723152161E0,9.753229442E0
4.897576710E-1,-4.788403399E-3,-7.565677166E-1,9.694421768E0,9.723899992E0
4.918041910E-1,9.337386489E-2,-7.613561153E-1,9.684844971E0,9.715173901E0
4.938494600E-1,2.705447972E-1,-7.757213712E-1,9.663297653E0,9.698157540E0
4.958935710E-1,2.849099934E-1,-7.900865674E-1,9.605836868E0,9.642484764E0
4.979365710E-1,2.154781520E-1,-7.805097699E-1,9.586683273E0,9.620817144E0
4.999785710E-1,7.422025502E-2,-7.469909191E-1,9.608230591E0,9.637510009E0
5.020196040E-1,-3.830722719E-2,-7.134721279E-1,9.656114578E0,9.682513035E0
5.040606040E-1,-8.619125932E-2,-7.110779285E-1,9.672874451E0,9.699358788E0
5.061015700E-1,-2.011129409E-1,-7.182605267E-1,9.692028046E0,9.720686819E0
5.081425030E-1,-2.513911724E-1,-7.230489254E-1,9.696816444E0,9.726985475E0
5.101833360E-1,-1.963245422E-1,-7.278373241E-1,9.682451248E0,9.711753326E0
5.122241020E-1,-1.221042871E-1,-7.206547260E-1,9.639355659E0,9.667027993E0
5.142648020E-1,-1.221042871E-1,-7.182605267E-1,9.567529678E0,9.595229637E0
5.163054020E-1,-1.651999205E-1,-7.230489254E-1,9.605836868E0,9.634427471E0
5.183607680E-1,-1.005564705E-1,-7.302315235E-1,9.735123634E0,9.762990416E0
5.204161680E-1,-5.506663769E-2,-7.661445141E-1,9.804554939E0,9.834597465E0
5.224716010E-1,-2.873042040E-2,-7.709329724E-1,9.816526413E0,9.846794093E0
5.245269670E-1,-7.182605099E-3,-7.924807668E-1,9.835680008E0,9.867556870E0
5.265823330E-1,-5.027823523E-2,-7.996633649E-1,9.864410400E0,9.896897592E0
5.286376330E-1,-1.053448766E-1,-8.140285611E-1,9.885957718E0,9.919974800E0
5.306928660E-1,-1.939303428E-1,-8.259995580E-1,9.945813179E0,9.981937890E0
5.327201990E-1,-3.136404157E-1,-8.020575643E-1,1.004876423E1,1.008560009E1
5.347474650E-1,-3.711012602E-1,-8.020575643E-1,1.008467674E1,1.012332542E1
5.367747310E-1,-3.926490843E-1,-8.068459630E-1,1.017565632E1,1.021514343E1
5.388019640E-1,-3.471592367E-1,-8.331822157E-1,1.018044472E1,1.022037997E1
5.408292300E-1,-3.136404157E-1,-8.427590132E-1,1.014932060E1,1.018907855E1
5.428563960E-1,-2.489969730E-1,-8.379706144E-1,1.011340714E1,1.015111807E1
5.448834960E-1,-1.963245422E-1,-8.307880163E-1,1.001524544E1,1.005156173E1
5.469105620E-1,-1.747767180E-1,-8.140285611E-1,9.876380920E0,9.911412083E0
5.489375950E-1,-1.508347094E-1,-8.116343617E-1,9.811738014E0,9.846405654E0
5.509646280E-1,-5.267243832E-2,-7.996633649E-1,9.715970039E0,9.748964544E0
5.529916280E-1,0.000000000E0,-7.852981687E-1,9.668086052E0,9.699926862E0
5.550185940E-1,-1.436521020E-2,-7.757213712E-1,9.656114578E0,9.687233803E0
5.570454940E-1,-3.591302410E-2,-7.805097699E-1,9.684844971E0,9.716311407E0
5.590723940E-1,-6.464344263E-2,-7.733271718E-1,9.763854027E0,9.794644411E0
5.610992600E-1,-6.464344263E-2,-7.661445141E-1,9.821314812E0,9.851364414E0
5.631260930E-1,-5.985504389E-2,-7.685387731E-1,9.850045204E0,9.880163207E0
5.651529930E-1,-9.097966552E-2,-7.805097699E-1,9.862015724E0,9.893271802E0
5.671798930E-1,-1.364694983E-1,-7.972691655E-1,9.835680008E0,9.868883588E0
5.692068260E-1,-1.556231081E-1,-7.948749661E-1,9.799766541E0,9.833182039E0
5.712337920E-1,-1.939303428E-1,-7.781155705E-1,9.725546837E0,9.758551844E0
5.732608580E-1,-2.609679997E-1,-7.637503147E-1,9.658509254E0,9.692173124E0
5.752879910E-1,-2.825157940E-1,-7.541735172E-1,9.629778862E0,9.663396597E0
5.773151910E-1,-2.322375625E-1,-7.445967197E-1,9.648932457E0,9.680405783E0
5.793275910E-1,-1.508347094E-1,-7.517793179E-1,9.732728958E0,9.762885650E0
5.813398910E-1,-1.508347094E-1,-7.852981687E-1,9.826103210E0,9.858587557E0
5.833521570E-1,-1.699883193E-1,-8.092401624E-1,9.862015724E0,9.896621636E0
5.853643900E-1,-1.963245422E-1,-8.259995580E-1,9.919476509E0,9.955743710E0
5.873766230E-1,-2.178723514E-1,-8.451532125E-1,9.945813179E0,9.984034861E0
5.893888890E-1,-2.250549644E-1,-8.523358107E-1,9.931447983E0,9.970495730E0
5.914011890E-1,-1.795651317E-1,-8.283938169E-1,9.895534515E0,9.931771408E0
5.934134220E-1,-1.173158810E-1,-7.852981687E-1,9.811738014E0,9.843813239E0
5.954256220E-1,-6.703764945E-2,-7.757213712E-1,9.756670952E0,9.787689500E0
5.974377880E-1,0.000000000E0,-7.589619160E-1,9.665691376E0,9.695442897E0
5.994583210E-1,1.197100803E-2,-7.326257229E-1,9.548376083E0,9.576448694E0
6.014788540E-1,3.112462163E-2,-7.326257229E-1,9.469367027E0,9.497716625E0
6.034994200E-1,3.112462163E-2,-7.445967197E-1,9.452607155E0,9.481939413E0
6.055200530E-1,-3.830722719E-2,-7.805097699E-1,9.500492096E0,9.532576410E0
6.075406860E-1,-6.224924326E-2,-7.876923680E-1,9.613018990E0,9.645437695E0
6.095613520E-1,-8.379705995E-2,-7.876923680E-1,9.792584419E0,9.824570770E0
6.115820180E-1,-1.244984865E-1,-7.757213712E-1,9.936236382E0,9.967248213E0
6.136027180E-1,-1.556231081E-1,-7.805097699E-1,9.986514091E0,1.001817737E1
6.156233840E-1,-2.154781520E-1,-8.283938169E-1,1.002721596E1,1.006368357E1
6.176441170E-1,-2.466027737E-1,-8.307880163E-1,1.000327396E1,1.004074258E1
6.196648830E-1,-2.992752194E-1,-8.307880163E-1,9.919476509E0,9.958704163E0
6.216856490E-1,-3.256114423E-1,-8.020575643E-1,9.818920135E0,9.857003184E0
6.237064820E-1,-3.208230138E-1,-7.876923680E-1,9.773430824E0,9.810368839E0
6.257272480E-1,-2.920926213E-1,-7.852981687E-1,9.680056572E0,9.716249613E0
6.277480480E-1,-2.801215947E-1,-7.829039693E-1,9.596260071E0,9.632217506E0
6.297688480E-1,-2.705447972E-1,-7.948749661E-1,9.617807388E0,9.654389657E0
6.317896810E-1,-2.513911724E-1,-8.044517636E-1,9.651326180E0,9.688056419E0
6.338384470E-1,-2.130839527E-1,-8.667010069E-1,9.809343338E0,9.849862544E0
6.358872470E-1,-2.082955539E-1,-8.738836050E-1,9.866804123E0,9.907617433E0
6.379360130E-1,-1.867477298E-1,-8.954314590E-1,9.950601578E0,9.992554427E0
6.399848130E-1,-1.628057212E-1,-8.762778044E-1,9.988908768E0,1.002859247E1
6.420336790E-1,-1.484405100E-1,-8.403648138E-1,9.972148895E0,1.000859636E1
6.440825790E-1,-1.556231081E-1,-8.307880163E-1,9.941024780E0,9.976893352E0
6.461314790E-1,-1.508347094E-1,-7.996633649E-1,9.833285332E0,9.866899869E0
6.481803450E-1,-1.460463107E-1,-8.020575643E-1,9.708786964E0,9.742954900E0
6.502292450E-1,-1.460463107E-1,-7.996633649E-1,9.656114578E0,9.690270366E0
6.522781780E-1,-1.651999205E-1,-8.068459630E-1,9.591471672E0,9.626765825E0
6.543271110E-1,-1.628057212E-1,-8.116343617E-1,9.562741280E0,9.598503884E0
6.563761770E-1,-1.628057212E-1,-8.212111592E-1,9.589076996E0,9.625554067E0
6.584252430E-1,-1.819593310E-1,-8.212111592E-1,9.684844971E0,9.721302334E0
6.604659760E-1,-1.915361285E-1,-8.140285611E-1,9.804554939E0,9.840153766E0
6.625066420E-1,-1.987187415E-1,-8.068459630E-1,9.897929192E0,9.932748453E0
6.645473080E-1,-1.963245422E-1,-8.092401624E-1,9.931447983E0,9.966296805E0
6.665879410E-1,-1.891419291E-1,-8.475474119E-1,9.941024780E0,9.978881950E0
6.686285740E-1,-1.867477298E-1,-8.331822157E-1,9.878775597E0,9.915607627E0
6.706692070E-1,-1.747767180E-1,-8.236053586E-1,9.840468407E0,9.876420969E0
6.727098070E-1,-1.508347094E-1,-8.164227605E-1,9.732728958E0,9.768076075E0
6.747504070E-1,-1.221042871E-1,-7.996633649E-1,9.622595787E0,9.656537715E0
6.767910070E-1,-9.576806426E-2,-7.996633649E-1,9.584288597E0,9.618067422E0
6.788315730E-1,-7.182604820E-2,-7.948749661E-1,9.536404610E0,9.569743888E0
6.808735730E-1,-5.985504389E-2,-8.116343617E-1,9.553164482E0,9.587767445E0
6.829141390E-1,-5.746084079E-2,-8.116343617E-1,9.613018990E0,9.647392714E0
6.849546720E-1,-6.464344263E-2,-8.307880163E-1,9.648932457E0,9.684848221E0
6.869952720E-1,-1.005564705E-1,-8.786720037E-1,9.739912033E0,9.779982746E0
6.890358720E-1,-1.053448766E-1,-8.667010069E-1,9.809343338E0,9.848120882E0
6.910765050E-1,-1.316810995E-1,-8.547300100E-1,9.842862129E0,9.880781254E0
6.931171380E-1,-1.747767180E-1,-8.475474119E-1,9.862015724E0,9.899910993E0
6.951298040E-1,-1.747767180E-1,-8.355764151E-1,9.883563995E0,9.920361490E0
6.971424370E-1,-1.891419291E-1,-8.140285611E-1,9.876380920E0,9.911675804E0
6.991550700E-1,-1.963245422E-1,-7.996633649E-1,9.794978142E0,9.829527029E0
7.011677030E-1,-2.202665508E-1,-8.020575643E-1,9.684844971E0,9.720495656E0
7.031803360E-1,-2.130839527E-1,-8.188169599E-1,9.608230591E0,9.645411400E0
7.051929690E-1,-1.915361285E-1,-8.283938169E-1,9.589076996E0,9.626698294E0
7.072056350E-1,-1.580173075E-1,-8.571242094E-1,9.579500198E0,9.619067285E0
7.092183010E-1,-1.268926859E-1,-8.834604025E-1,9.634567261E0,9.675819879E0
7.112309670E-1,-1.316810995E-1,-8.786720037E-1,9.692028046E0,9.732667262E0
7.132436330E-1,-1.292868853E-1,-8.786720037E-1,9.785401344E0,9.825622579E0
7.161646330E-1,-1.364694983E-1,-8.619126081E-1,9.931447983E0,9.969712950E0
7.179960690E-1,-1.651999205E-1,-8.499416113E-1,9.952995300E0,9.990585929E0
7.200080690E-1,-1.771709323E-1,-8.547300100E-1,9.950601578E0,9.988814979E0
7.220230690E-1,-1.675941199E-1,-8.643068075E-1,9.900322914E0,9.939391724E0
7.240375690E-1,-1.675941199E-1,-8.595184088E-1,9.850045204E0,9.888895298E0
7.260515690E-1,-1.651999205E-1,-8.499416113E-1,9.715970039E0,9.754474130E0
7.280653190E-1,-1.556231081E-1,-8.427590132E-1,9.620202065E0,9.658299492E0
7.300789190E-1,-1.604115069E-1,-8.403648138E-1,9.603442192E0,9.641475344E0
7.320924190E-1,-1.747767180E-1,-8.236053586E-1,9.624990463E0,9.661744879E0
7.341058470E-1,-1.771709323E-1,-8.188169599E-1,9.675268173E0,9.711470794E0
7.361192220E-1,-1.628057212E-1,-8.307880163E-1,9.756670952E0,9.793331532E0
7.381326660E-1,-1.699883193E-1,-8.403648138E-1,9.804554939E0,9.841971683E0
7.401459660E-1,-1.843535304E-1,-8.714894056E-1,9.893140793E0,9.933162374E0
7.421593290E-1,-1.963245422E-1,-8.786720037E-1,9.919476509E0,9.960252107E0
7.441726620E-1,-2.011129409E-1,-8.786720037E-1,9.909899712E0,9.950810178E0
7.461858920E-1,-1.963245422E-1,-8.523358107E-1,9.873987198E0,9.912650647E0
7.481990340E-1,-1.915361285E-1,-8.164227605E-1,9.811738014E0,9.847509080E0
7.502121670E-1,-1.891419291E-1,-7.948749661E-1,9.785401344E0,9.819454178E0
7.522252290E-1,-1.604115069E-1,-8.044517636E-1,9.699210167E0,9.733835439E0
7.542382290E-1,-1.244984865E-1,-8.164227605E-1,9.610625267E0,9.646043957E0
7.562510620E-1,-8.858546615E-2,-8.331822157E-1,9.557952881E0,9.594608031E0
7.582638510E-1,-8.619125932E-2,-8.379706144E-1,9.550769806E0,9.587847911E0
7.602766010E-1,-9.576806426E-2,-8.595184088E-1,9.610625267E0,9.649459127E0
7.622971240E-1,-1.149216816E-1,-8.571242094E-1,9.699210167E0,9.737686931E0
7.643173960E-1,-1.364694983E-1,-8.667010069E-1,9.826103210E0,9.865196342E0
7.663373090E-1,-2.011129409E-1,-8.643068075E-1,9.876380920E0,9.916167241E0
7.683569340E-1,-2.250549644E-1,-8.427590132E-1,9.950601578E0,9.988761898E0
7.703762940E-1,-2.561795712E-1,-8.355764151E-1,9.967360497E0,1.000560299E1
7.723953700E-1,-2.753331959E-1,-8.331822157E-1,9.964966774E0,1.000352757E1
7.744142210E-1,-2.753331959E-1,-8.331822157E-1,9.905111313E0,9.943904218E0
7.764327920E-1,-2.609679997E-1,-8.259995580E-1,9.792584419E0,9.830823423E0
7.784511710E-1,-2.370259613E-1,-8.427590132E-1,9.739912033E0,9.779177392E0
7.804693370E-1,-2.059013397E-1,-8.451532125E-1,9.634567261E0,9.673756541E0
7.824874030E-1,-1.604115069E-1,-8.307880163E-1,9.591471672E0,9.628721069E0
7.845054360E-1,-1.077390760E-1,-8.212111592E-1,9.603442192E0,9.639092147E0
7.865234690E-1,-8.858546615E-2,-8.140285611E-1,9.634567261E0,9.669300708E0
7.885414690E-1,-8.379705995E-2,-8.140285611E-1,9.706393242E0,9.740828210E0
7.905594350E-1,-9.097966552E-2,-8.427590132E-1,9.787796021E0,9.824432350E0
7.925774010E-1,-8.858546615E-2,-8.643068075E-1,9.816526413E0,9.854900530E0
7.945953340E-1,-8.140286058E-2,-8.619126081E-1,9.852438927E0,9.890403054E0
7.966132000E-1,-1.005564705E-1,-8.667010069E-1,9.833285332E0,9.871918894E0
7.986310330E-1,-1.197100878E-1,-8.595184088E-1,9.818920135E0,9.857195089E0
8.006488660E-1,-1.244984865E-1,-8.307880163E-1,9.759065628E0,9.795155462E0
8.026666320E-1,-1.316810995E-1,-8.140285611E-1,9.718363762E0,9.753285427E0
8.046843980E-1,-1.484405100E-1,-8.044517636E-1,9.677662849E0,9.712174600E0
8.067021980E-1,-1.532289088E-1,-7.996633649E-1,9.660902977E0,9.695152754E0
8.087199980E-1,-1.675941199E-1,-8.212111592E-1,9.651326180E0,9.687650519E0
8.107377640E-1,-1.747767180E-1,-8.475474119E-1,9.656114578E0,9.694814710E0
8.127576300E-1,-1.699883193E-1,-8.427590132E-1,9.677662849E0,9.715775677E0
8.147775630E-1,-1.939303428E-1,-8.403648138E-1,9.747094154E0,9.785175852E0
8.167975960E-1,-1.963245422E-1,-8.619126081E-1,9.816526413E0,9.856248145E0
8.188176620E-1,-1.915361285E-1,-8.667010069E-1,9.847650528E0,9.887571878E0
8.208377620E-1,-1.795651317E-1,-8.499416113E-1,9.888352394E0,9.926437299E0
8.228524620E-1,-1.771709323E-1,-8.451532125E-1,9.871592522E0,9.909289198E0
8.248670950E-1,-1.819593310E-1,-8.236053586E-1,9.814131737E0,9.850310489E0
8.268817610E-1,-1.819593310E-1,-8.092401624E-1,9.780612946E0,9.815720474E0
8.288964610E-1,-1.508347094E-1,-8.092401624E-1,9.723152161E0,9.757935678E0
8.309111610E-1,-1.244984865E-1,-8.140285611E-1,9.703998566E0,9.738877273E0
8.329258610E-1,-1.221042871E-1,-8.212111592E-1,9.699210167E0,9.734678993E0
8.349405270E-1,-1.077390760E-1,-8.236053586E-1,9.692028046E0,9.727555764E0
8.369552270E-1,-9.816227108E-2,-8.379706144E-1,9.706393242E0,9.742992371E0
8.389698600E-1,-1.077390760E-1,-8.475474119E-1,9.706393242E0,9.743921905E0
8.409844260E-1,-1.149216816E-1,-8.619126081E-1,9.720758438E0,9.759571965E0
8.430043260E-1,-1.508347094E-1,-8.595184088E-1,9.775824547E0,9.814696560E0
8.450242260E-1,-1.556231081E-1,-8.499416113E-1,9.842862129E0,9.880716279E0
8.470440920E-1,-1.604115069E-1,-8.427590132E-1,9.869198799E0,9.906415070E0
8.490639580E-1,-1.891419291E-1,-8.188169599E-1,9.902717590E0,9.938312309E0
8.510838580E-1,-2.106897533E-1,-8.116343617E-1,9.902717590E0,9.938156579E0
8.531037240E-1,-2.082955539E-1,-8.212111592E-1,9.850045204E0,9.886413168E0
8.551235900E-1,-2.059013397E-1,-8.236053586E-1,9.763854027E0,9.800692149E0
8.571434560E-1,-1.915361285E-1,-8.164227605E-1,9.725546837E0,9.761633751E0
8.591632890E-1,-1.819593310E-1,-8.259995580E-1,9.668086052E0,9.705012745E0
8.611831550E-1,-1.723825186E-1,-8.331822157E-1,9.658509254E0,9.695911992E0
8.632030880E-1,-1.460463107E-1,-8.403648138E-1,9.651326180E0,9.688944193E0
8.652230210E-1,-1.244984865E-1,-8.379706144E-1,9.692028046E0,9.728982591E0
8.672429870E-1,-1.221042871E-1,-8.307880163E-1,9.718363762E0,9.754573922E0
8.692629870E-1,-9.816227108E-2,-8.259995580E-1,9.756670952E0,9.792065112E0
8.712830530E-1,-5.746084079E-2,-8.427590132E-1,9.790189743E0,9.826563983E0
8.733010530E-1,-3.351882473E-2,-8.259995580E-1,9.799766541E0,9.834572844E0
8.753190190E-1,-4.548983276E-2,-8.212111592E-1,9.809343338E0,9.843763194E0
8.782420190E-1,-1.053448766E-1,-8.188169599E-1,9.802161217E0,9.836865521E0
8.803030690E-1,-1.149216816E-1,-8.116343617E-1,9.785401344E0,9.819676003E0
8.823150690E-1,-1.532289088E-1,-7.900865674E-1,9.742305756E0,9.775491666E0
8.843280690E-1,-1.604115069E-1,-7.924807668E-1,9.706393242E0,9.740011673E0
8.863405690E-1,-1.795651317E-1,-8.116343617E-1,9.675268173E0,9.710911811E0
8.883525690E-1,-1.867477298E-1,-8.188169599E-1,9.677662849E0,9.714035935E0
