"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.248897490E-1,-7.015010715E-1,2.418143749E-1,1.068322754E1,1.070896487E1
4.269071150E-1,-8.068459630E-1,1.580173075E-1,1.058027649E1,1.061217322E1
4.289245150E-1,-8.140285611E-1,2.274491638E-1,1.052281570E1,1.055670526E1
4.309419480E-1,-6.775590777E-1,4.908113480E-1,1.041747093E1,1.045101348E1
4.329594480E-1,-4.716577232E-1,5.913678408E-1,1.013734913E1,1.016553119E1
4.349717140E-1,-4.141969085E-1,5.195417404E-1,9.929053307E0,9.951260335E0
4.369839470E-1,-4.189853072E-1,4.429273009E-1,9.507674217E0,9.527203278E0
4.389961800E-1,-5.386953950E-1,6.512228847E-1,9.287407875E0,9.325783024E0
4.410084130E-1,-6.224924326E-1,7.278373241E-1,9.270648003E0,9.319987038E0
4.430206460E-1,-7.829039693E-1,5.913678408E-1,9.275436401E0,9.327184730E0
4.450328790E-1,-8.116343617E-1,1.364694983E-1,9.239523888E0,9.276107801E0
4.470451450E-1,-6.991068721E-1,-2.370259613E-1,9.285013199E0,9.314311667E0
4.490573450E-1,-6.344634295E-1,-2.466027737E-1,9.414299965E0,9.438877084E0
4.510695780E-1,-6.081272364E-1,-3.830722719E-2,9.869198799E0,9.887991258E0
4.530817780E-1,-6.464344859E-1,3.040636182E-1,1.042225933E1,1.044671344E1
4.550994110E-1,-6.488286853E-1,8.068459630E-1,1.098729134E1,1.103596620E1
4.571170770E-1,-6.224924326E-1,1.058237195E0,1.125065327E1,1.131744502E1
4.591347430E-1,-7.038952708E-1,1.264138460E0,1.151640987E1,1.160694667E1
4.611524090E-1,-7.900865674E-1,9.624691010E-1,1.120037460E1,1.126938218E1
4.631700420E-1,-7.709329724E-1,7.398083210E-1,1.082927322E1,1.088185704E1
4.651876750E-1,-5.817909837E-1,4.405331016E-1,9.926659584E0,9.953447677E0
4.672053410E-1,-3.663128614E-1,4.118026793E-1,9.184456825E0,9.200978955E0
4.692231070E-1,-3.591302633E-1,4.213795066E-1,8.923488617E0,8.940647870E0
4.712408730E-1,-4.932055473E-1,3.327940404E-1,8.559570312E0,8.580224212E0
4.732586730E-1,-5.626373887E-1,2.394201756E-1,8.439860344E0,8.461981179E0
4.752764730E-1,-5.458779931E-1,1.460463107E-1,8.679280281E0,8.697655920E0
4.772942390E-1,-5.722141862E-1,7.900865376E-2,8.875604630E0,8.894381877E0
4.793120050E-1,-7.230489254E-1,5.506663769E-2,9.498097420E0,9.525738117E0
4.813298710E-1,-8.475474119E-1,3.974374831E-1,1.036958694E1,1.041175425E1
4.833478040E-1,-8.451532125E-1,6.607996821E-1,1.083166790E1,1.088466672E1
4.853657370E-1,-7.924807668E-1,9.744400978E-1,1.156668758E1,1.163468181E1
4.873837370E-1,-8.116343617E-1,7.230489254E-1,1.170315742E1,1.175352899E1
4.894295030E-1,-8.523358107E-1,2.920926213E-1,1.124825859E1,1.128428623E1
4.914753690E-1,-7.517793179E-1,6.943184882E-2,1.043422985E1,1.046150780E1
4.935212690E-1,-5.674257874E-1,-1.915361360E-2,9.474155426E0,9.491151665E0
4.955672020E-1,-5.099649429E-1,-5.746084079E-2,8.995314598E0,9.009941771E0
4.976132020E-1,-5.339069963E-1,-1.197100878E-1,8.221987724E0,8.240174108E0
4.996592350E-1,-6.248866320E-1,-5.027823523E-2,8.030451775E0,8.054884661E0
5.017053010E-1,-6.631938815E-1,1.101332754E-1,8.202834129E0,8.230336762E0
5.037514010E-1,-7.182605267E-1,5.817909837E-1,8.830115318E0,8.878362206E0
5.057975010E-1,-7.445967197E-1,8.667010069E-1,9.565135002E0,9.633140844E0
5.078436670E-1,-7.469909191E-1,7.996633649E-1,9.926659584E0,9.986792650E0
5.098899330E-1,-7.469909191E-1,6.991068721E-1,1.054436398E1,1.059388302E1
5.119362330E-1,-8.020575643E-1,6.129156351E-1,1.109263611E1,1.113847107E1
5.139825660E-1,-8.690952063E-1,6.751648784E-1,1.141345882E1,1.146639509E1
5.160234990E-1,-8.906430602E-1,6.871358752E-1,1.142303562E1,1.147829010E1
5.180643650E-1,-9.600749016E-1,5.913678408E-1,1.105193424E1,1.110930737E1
5.201052650E-1,-1.103726983E0,4.094084799E-1,1.030494308E1,1.037196609E1
5.221461980E-1,-1.163581967E0,3.639186621E-1,9.912294388E0,9.986988526E0
5.241871980E-1,-1.197100878E0,3.423708379E-1,9.261071205E0,9.344394478E0
5.262282310E-1,-1.161187768E0,3.495534360E-1,8.834903717E0,8.917738969E0
5.282692640E-1,-1.046266198E0,3.687070608E-1,8.717587471E0,8.787886502E0
5.303102300E-1,-9.457096457E-1,3.998316824E-1,8.784625053E0,8.844425896E0
5.323511300E-1,-6.560112834E-1,5.410895944E-1,9.086295128E0,9.126000652E0
5.343919960E-1,-3.926490843E-1,7.206547260E-1,9.653720856E0,9.688541835E0
5.364339620E-1,-3.447650373E-1,7.805097699E-1,1.000566864E1,1.004198503E1
5.384747950E-1,-4.453215301E-1,6.775590777E-1,1.066167927E1,1.069246475E1
5.405156280E-1,-6.081272364E-1,2.537853718E-1,1.099926186E1,1.101898304E1
5.425563940E-1,-6.248866320E-1,4.788403399E-3,1.099447346E1,1.101221834E1
5.445970600E-1,-5.650315881E-1,-2.825157940E-1,1.072392845E1,1.074251913E1
5.466376930E-1,-4.189853072E-1,-1.939303428E-1,1.030494308E1,1.031528040E1
5.486782260E-1,-3.423708379E-1,1.747767180E-1,9.871592522E0,9.879074026E0
5.506909920E-1,-2.896983922E-1,4.094084799E-1,9.665691376E0,9.678694655E0
5.527036580E-1,-4.118026793E-1,7.374141216E-1,9.292196274E0,9.330502271E0
5.547162910E-1,-5.674257874E-1,7.876923680E-1,8.980949402E0,9.033265381E0
5.567288910E-1,-6.607996821E-1,6.967126727E-1,8.880393028E0,8.932157920E0
5.587414240E-1,-8.499416113E-1,4.165911078E-1,8.775048256E0,8.825951551E0
5.607539570E-1,-8.954314590E-1,1.604115069E-1,8.887576103E0,8.934010205E0
5.627664570E-1,-8.595184088E-1,5.506663769E-2,9.047987938E0,9.088888268E0
5.647788900E-1,-7.876923680E-1,-2.394201607E-2,9.579500198E0,9.611860202E0
5.667913230E-1,-7.900865674E-1,6.224924326E-2,1.025705910E1,1.028763204E1
5.688037230E-1,-8.451532125E-1,1.867477298E-1,1.087236881E1,1.090676681E1
5.708439890E-1,-7.613561153E-1,5.865794420E-1,1.126023006E1,1.130117338E1
5.728842550E-1,-5.889736414E-1,1.065419793E0,1.123149967E1,1.129728260E1
5.749245210E-1,-5.626373887E-1,1.240196466E0,1.104475212E1,1.112839600E1
5.769647540E-1,-6.991068721E-1,1.278503656E0,1.034564495E1,1.044776012E1
5.790050200E-1,-9.816226959E-1,6.631938815E-1,9.256282806E0,9.331783358E0
5.810452530E-1,-1.091755986E0,2.561795712E-1,8.684068680E0,8.756175417E0
5.830854860E-1,-1.134851575E0,-3.112462163E-1,7.826944828E0,7.914911727E0
5.851256860E-1,-8.475474119E-1,-2.106897533E-1,7.726387978E0,7.775589879E0
5.871658520E-1,-4.405331016E-1,4.405331016E-1,8.322544098E0,8.345830042E0
5.892060850E-1,-2.106897533E-1,1.027112484E0,9.229947090E0,9.289309636E0
5.912462850E-1,-2.035071403E-1,1.132457376E0,9.682451248E0,9.750576241E0
5.932865850E-1,-2.873041928E-1,8.834604025E-1,1.038395214E1,1.042542604E1
5.953269180E-1,-3.423708379E-1,6.344634295E-1,1.059464169E1,1.061914281E1
5.973661180E-1,-4.740519226E-1,2.466027737E-1,1.077420712E1,1.078744998E1
5.994064510E-1,-7.015010715E-1,6.703764945E-2,1.054436398E1,1.056788576E1
6.014468170E-1,-8.283938169E-1,-9.576806799E-3,1.029536629E1,1.032864439E1
6.034872170E-1,-1.022324085E0,-1.532289088E-1,9.660902977E0,9.716052283E0
6.055277170E-1,-1.185129881E0,-1.340752989E-1,9.217975616E0,9.294814871E0
6.075682830E-1,-1.357512355E0,1.819593310E-1,9.256282806E0,9.357067937E0
6.096089160E-1,-1.407790542E0,3.543418646E-1,9.375992775E0,9.487711678E0
6.116495820E-1,-1.362300754E0,4.836287498E-1,9.636960983E0,9.744782045E0
6.136902820E-1,-1.039083481E0,4.237737060E-1,9.689633369E0,9.754397648E0
6.157309480E-1,-8.331822157E-1,3.830722570E-1,9.670479774E0,9.713862055E0
6.177738480E-1,-4.932055473E-1,4.261679053E-1,9.687239647E0,9.709144286E0
6.198168140E-1,-3.639186621E-1,6.009446383E-1,9.749488831E0,9.774768729E0
6.218597470E-1,-3.663128614E-1,7.805097699E-1,9.816526413E0,9.854317401E0
6.239027130E-1,-4.668693244E-1,8.714894056E-1,9.850045204E0,9.899537932E0
6.259457130E-1,-5.913678408E-1,8.188169599E-1,9.852438927E0,9.904076430E0
6.279887460E-1,-6.991068721E-1,3.806780577E-1,9.591471672E0,9.624447778E0
6.300317790E-1,-7.254431248E-1,1.484405100E-1,9.364022255E0,9.393253702E0
6.320468790E-1,-6.344634295E-1,-9.576806799E-3,8.928277016E0,8.950796949E0
6.340619120E-1,-4.237737060E-1,2.418143749E-1,8.837297440E0,8.850756147E0
6.360769450E-1,-3.687070608E-1,4.285621047E-1,8.954613686E0,8.972442066E0
6.380919780E-1,-4.381389022E-1,6.296750307E-1,9.383175850E0,9.414480621E0
6.401069780E-1,-6.727706790E-1,5.841852427E-1,9.775824547E0,9.816345468E0
6.421220110E-1,-7.996633649E-1,5.650315881E-1,1.004158115E1,1.008920583E1
6.441370110E-1,-8.116343617E-1,5.602431893E-1,1.015650272E1,1.020427216E1
6.461520110E-1,-7.637503147E-1,4.477157295E-1,1.031451988E1,1.035244340E1
6.481669770E-1,-7.062895298E-1,2.777273953E-1,1.029057789E1,1.031852561E1
6.501818770E-1,-6.368576288E-1,1.244984865E-1,1.012059021E1,1.014137238E1
6.521967770E-1,-6.081272364E-1,1.101332754E-1,1.001763916E1,1.003668483E1
6.542116430E-1,-5.386953950E-1,1.484405100E-1,9.876380920E0,9.892175059E0
6.562264760E-1,-5.291185975E-1,1.628057212E-1,9.806949615E0,9.822562443E0
6.582413090E-1,-5.602431893E-1,2.466027737E-1,9.670479774E0,9.689833044E0
6.602561090E-1,-6.153098345E-1,3.495534360E-1,9.478943825E0,9.505323236E0
6.622708750E-1,-6.320692301E-1,3.854664862E-1,9.253889084E0,9.283456204E0
6.642856080E-1,-6.320692301E-1,3.160346150E-1,9.165303230E0,9.192506334E0
6.663002410E-1,-6.224924326E-1,1.005564705E-1,9.081506729E0,9.103371513E0
6.683148070E-1,-6.272808313E-1,-2.394201607E-2,9.162909508E0,9.184387030E0
6.703293070E-1,-6.488286853E-1,6.943184882E-2,9.289801598E0,9.312690973E0
6.723437400E-1,-8.116343617E-1,5.626373887E-1,9.687239647E0,9.737449520E0
6.743581060E-1,-1.094150186E0,9.457096457E-1,1.005594635E1,1.015940886E1
6.763724720E-1,-1.209071875E0,9.744400978E-1,1.013495541E1,1.025322922E1
6.783845380E-1,-1.247379065E0,7.757213712E-1,1.003679276E1,1.014371268E1
6.803965380E-1,-1.005564690E0,4.955997467E-1,9.778219223E0,9.842273651E0
6.824085040E-1,-6.177040339E-1,2.250549644E-1,9.493309021E0,9.516045617E0
6.844204370E-1,-4.405331016E-1,1.149216816E-1,9.356839180E0,9.367908830E0
6.864323370E-1,-1.604115069E-1,8.858546615E-2,9.158121109E0,9.159954229E0
6.884441370E-1,1.915361360E-2,4.908113480E-1,9.131784439E0,9.144984947E0
6.904559370E-1,6.464344263E-2,7.829039693E-1,9.177274704E0,9.210835380E0
6.924676700E-1,3.591302410E-2,1.233013868E0,9.261071205E0,9.342861061E0
6.944794030E-1,-9.097966552E-2,1.223437071E0,9.146149635E0,9.228062024E0
6.964910690E-1,-1.484405100E-1,1.053448796E0,8.988132477E0,9.050873680E0
6.985081020E-1,-2.274491638E-1,5.123591423E-1,8.547599792E0,8.565962131E0
7.005251350E-1,-3.208230138E-1,-1.173158810E-1,8.169315338E0,8.176454214E0
7.025421350E-1,-5.291185975E-1,-6.536170840E-1,8.059182167E0,8.102937676E0
7.045591350E-1,-6.153098345E-1,-7.158663273E-1,8.169315338E0,8.223672165E0
7.065761680E-1,-6.272808313E-1,-2.059013397E-1,8.830115318E0,8.854762173E0
7.085932680E-1,-6.200982332E-1,6.727706790E-1,9.919476509E0,9.961584032E0
7.106103680E-1,-8.020575643E-1,1.170764685E0,1.092025280E1,1.101208007E1
7.126275340E-1,-9.433154464E-1,1.132457376E0,1.122431660E1,1.132067078E1
7.146447340E-1,-1.096544385E0,6.296750307E-1,1.132487297E1,1.139524673E1
7.166619670E-1,-9.074024558E-1,2.585737705E-1,1.096574306E1,1.100626006E1
7.186792330E-1,-7.469909191E-1,2.011129409E-1,1.068801594E1,1.071597530E1
7.206965660E-1,-4.716577232E-1,5.267243832E-2,1.000088024E1,1.001213469E1
7.227138990E-1,-3.782838583E-1,2.394201607E-2,9.265859604E0,9.273609119E0
7.247312320E-1,-4.046200812E-1,1.987187415E-1,8.961795807E0,8.973126023E0
7.267485980E-1,-5.003881454E-1,8.690952063E-1,8.583512306E0,8.641897840E0
7.287659980E-1,-6.727706790E-1,1.383848548E0,8.447042465E0,8.586045865E0
7.307834640E-1,-9.002198577E-1,1.218648672E0,8.253112793E0,8.391029207E0
7.337024640E-1,-9.361328483E-1,5.746083856E-1,7.941866398E0,8.017466020E0
7.357636250E-1,-7.230489254E-1,6.943184882E-2,7.999327183E0,8.032238536E0
7.377766250E-1,-5.865794420E-1,-4.070143029E-2,8.257901192E0,8.278808135E0
7.397896250E-1,-4.381389022E-1,-1.508347094E-1,9.167697906E0,9.179400945E0
7.418026250E-1,-4.788403511E-1,-1.484405100E-1,1.034803867E1,1.036017505E1
7.438159580E-1,-5.075707436E-1,-1.197100803E-2,1.093461800E1,1.094639859E1
7.458292080E-1,-4.955997467E-1,1.197100803E-2,1.182765579E1,1.183804055E1
7.478424080E-1,-4.525041282E-1,-1.843535304E-1,1.205031681E1,1.206021896E1
7.498554080E-1,-4.979939461E-1,-5.075707436E-1,1.154514027E1,1.156701733E1
7.518681220E-1,-5.410895944E-1,-5.219359994E-1,1.119319248E1,1.121841134E1
7.538807470E-1,-6.727706790E-1,-1.101332754E-1,1.050126839E1,1.052337339E1
7.558933020E-1,-9.145850539E-1,6.775590777E-1,1.002242756E1,1.008685314E1
7.579057020E-1,-1.106121182E0,1.015141487E0,9.835680008E0,9.949603888E0
7.599179740E-1,-1.546654344E0,1.127668977E0,9.409511566E0,9.602222914E0
7.619302240E-1,-1.778891921E0,7.038952708E-1,8.945036888E0,9.147328022E0
7.639424540E-1,-1.714248419E0,5.099649429E-1,8.818143845E0,8.997687078E0
7.659546680E-1,-1.326387763E0,5.841852427E-1,8.892364502E0,9.009701623E0
7.679668680E-1,-8.930372596E-1,6.512228847E-1,9.138967514E0,9.205559951E0
7.699790550E-1,-7.110779285E-1,2.178723514E-1,9.344868660E0,9.374415739E0
7.719912310E-1,-8.092401624E-1,-4.165911078E-1,9.529222488E0,9.572591030E0
7.740033420E-1,-8.930372596E-1,-6.105214357E-1,9.701604843E0,9.761730815E0
7.760154470E-1,-9.959878922E-1,-5.841852427E-1,1.025227070E1,1.031708868E1
7.780274970E-1,-1.015141487E0,-3.950432837E-1,1.057548809E1,1.063144016E1
7.800411160E-1,-1.115697980E0,1.173158810E-1,1.107108784E1,1.112778194E1
7.820532520E-1,-1.276109457E0,5.865794420E-1,1.123149967E1,1.131897149E1
7.840653820E-1,-1.312022567E0,1.041477680E0,1.117403889E1,1.129890366E1
7.860775900E-1,-1.252167463E0,1.225831270E0,1.107348251E1,1.121127114E1
7.880898300E-1,-1.165976286E0,1.371877551E0,1.056351757E1,1.071585051E1
7.901020990E-1,-1.077390790E0,1.096544385E0,9.589076996E0,9.711517808E0
7.921143950E-1,-9.624691010E-1,7.948749661E-1,8.988132477E0,9.074397964E0
7.941267160E-1,-5.770025849E-1,-6.224924326E-2,7.803002834E0,7.824554951E0
7.961390600E-1,-1.029506698E-1,-6.272808313E-1,7.067982674E0,7.096510351E0
7.981514260E-1,1.197100878E-1,-6.177040339E-1,7.017704487E0,7.045854458E0
8.001637920E-1,4.788403511E-1,-2.011129409E-1,7.441478252E0,7.459579953E0
8.021761580E-1,4.453215301E-1,3.136404157E-1,8.382399559E0,8.400077615E0
8.041884910E-1,-1.436520964E-1,5.410895944E-1,9.601048470E0,9.617356476E0
8.062008240E-1,-6.248866320E-1,5.339069963E-1,1.016847420E1,1.020163749E1
8.082131570E-1,-1.570596337E0,3.711012602E-1,1.103756905E1,1.115492803E1
8.102255570E-1,-2.197877169E0,1.915361285E-1,1.155471706E1,1.176345343E1
8.122379900E-1,-2.312798738E0,1.843535304E-1,1.167442703E1,1.190274215E1
8.142781900E-1,-1.800439715E0,6.272808313E-1,1.152359200E1,1.168024986E1
8.163184230E-1,-1.419761658E0,7.493851185E-1,1.128417206E1,1.139779980E1
8.183586890E-1,-6.392518282E-1,6.967126727E-1,1.047493172E1,1.051752090E1
8.203990220E-1,1.197100803E-2,4.357447028E-1,9.364022255E0,9.374162872E0
8.224393880E-1,3.902548850E-1,9.576806426E-2,8.224382401E0,8.234193116E0
8.244797880E-1,4.620809257E-1,-7.422025502E-2,7.743147373E0,7.757277787E0
8.265202210E-1,3.806780577E-1,-2.992752194E-1,7.087136269E0,7.103659756E0
8.285606870E-1,-3.830722719E-2,-3.064578176E-1,6.988974094E0,6.995794646E0
8.306012200E-1,-3.495534360E-1,-1.628057212E-1,7.156568050E0,7.166949112E0
8.326417530E-1,-9.864110947E-1,8.164227605E-1,8.588300705E0,8.683228776E0
8.346823190E-1,-1.563413739E0,1.187524080E0,9.354445457E0,9.558249096E0
8.367229190E-1,-1.805228114E0,1.477222443E0,1.018044472E1,1.044425628E1
8.387635850E-1,-2.054224968E0,1.716642618E0,1.170076275E1,1.200310589E1
8.408031850E-1,-1.853112102E0,1.419761658E0,1.258422375E1,1.279892319E1
8.428438510E-1,-1.379060149E0,5.674257874E-1,1.239268684E1,1.248208581E1
8.448845510E-1,-1.094150186E0,3.351882473E-2,1.188751030E1,1.193780504E1
8.469251840E-1,-5.937620401E-1,-9.552865028E-1,1.045098972E1,1.051134206E1
8.489657840E-1,-3.160346150E-1,-1.474828243E0,8.863634109E0,8.991051432E0
8.510063170E-1,-2.394201756E-1,-1.357512355E0,8.257901192E0,8.372161842E0
8.530468170E-1,-2.944868207E-1,-4.285621047E-1,7.733570576E0,7.751032306E0
8.550872500E-1,-6.464344859E-1,7.757213712E-1,7.989750385E0,8.053305682E0
8.571276160E-1,-8.858546019E-1,1.221042871E0,8.334515572E0,8.469937065E0
8.591679160E-1,-1.345541358E0,1.630451322E0,9.136572838E0,9.377943073E0
8.612131820E-1,-1.477222443E0,1.434126854E0,9.826103210E0,1.003948257E1
8.632584480E-1,-1.163581967E0,8.738836050E-1,1.040789413E1,1.050913202E1
8.653037140E-1,-9.097966552E-1,6.057330370E-1,1.063773727E1,1.069374101E1
8.673489800E-1,-3.639186621E-1,1.173158810E-1,1.086039829E1,1.086712708E1
8.693942130E-1,3.830722719E-2,-2.442085743E-1,1.077660084E1,1.077943556E1
8.714394130E-1,1.484405100E-1,-2.011129409E-1,1.048211479E1,1.048509473E1
8.734846460E-1,1.029506698E-1,-1.077390760E-1,1.025705910E1,1.025814154E1
8.755021460E-1,-3.351882398E-1,9.576806799E-3,9.651326180E0,9.657149678E0
8.775196460E-1,-8.020575643E-1,1.412578970E-1,8.985737801E0,9.022568035E0
8.795371790E-1,-9.576807022E-1,2.394201756E-1,8.717587471E0,8.773300728E0
8.815546790E-1,-1.161187768E0,3.758896589E-1,8.494926453E0,8.582157392E0
8.835721790E-1,-1.312022567E0,4.094084799E-1,8.629002571E0,8.737774539E0
8.855896790E-1,-1.347935557E0,3.543418646E-1,8.782231331E0,8.892135602E0
8.876071790E-1,-1.216254473E0,2.226607651E-1,9.301773071E0,9.383593929E0
8.896246450E-1,-7.613561153E-1,2.513911724E-1,1.006552315E1,1.009740644E1
8.916420780E-1,-5.410895944E-1,4.932055473E-1,1.092025280E1,1.094476820E1
8.936595440E-1,-3.567360640E-1,6.057330370E-1,1.146613121E1,1.148766025E1
8.956769440E-1,-4.596867263E-1,5.530605912E-1,1.148049641E1,1.150299898E1
8.976943440E-1,-8.212111592E-1,2.896983922E-1,1.101602173E1,1.105038676E1
8.997117440E-1,-1.007958889E0,1.316810995E-1,1.060661316E1,1.065521298E1
9.017291770E-1,-1.292868972E0,2.873042040E-2,9.732728958E0,9.818266068E0
