"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.386697220E-1,3.351882473E-2,7.182605267E-1,1.065449715E1,1.067873266E1
4.406874220E-1,-4.070143029E-2,7.110779285E-1,1.048450851E1,1.050867295E1
4.427056880E-1,-1.053448766E-1,7.445967197E-1,1.027142429E1,1.029891639E1
4.447239880E-1,-2.106897533E-1,7.733271718E-1,9.739912033E0,9.772835387E0
4.467423540E-1,-3.351882398E-1,8.044517636E-1,9.170091629E0,9.211410005E0
4.487607200E-1,-5.506663918E-1,7.445967197E-1,8.614637375E0,8.664273475E0
4.507790530E-1,-7.182605267E-1,6.560112834E-1,8.396764755E0,8.452923006E0
4.527973190E-1,-1.158793569E0,4.357447028E-1,8.150161743E0,8.243652857E0
4.548155850E-1,-1.726219416E0,1.867477298E-1,8.154950142E0,8.337740701E0
4.568338850E-1,-2.035071373E0,8.858546615E-2,8.257901192E0,8.505427383E0
4.588521850E-1,-2.633621931E0,-1.915361360E-2,8.715193748E0,9.104445805E0
4.608981510E-1,-3.131615877E0,5.985504389E-2,9.689633369E0,1.018329983E1
4.629441170E-1,-3.450044632E0,1.316810995E-1,1.001524544E1,1.059364380E1
4.649900170E-1,-3.519476414E0,2.681505978E-1,1.051802731E1,1.109448139E1
4.670359170E-1,-3.198653460E0,2.274491638E-1,1.071914005E1,1.118852450E1
4.690818500E-1,-2.851494312E0,1.077390760E-1,1.068083286E1,1.105544292E1
4.711277500E-1,-1.829170108E0,-1.628057212E-1,1.041747093E1,1.057809386E1
4.731736500E-1,-9.528923035E-1,2.633621916E-2,1.006073475E1,1.010579443E1
4.752195160E-1,-7.517793179E-1,2.920926213E-1,9.902717590E0,9.935507331E0
4.772653490E-1,-7.517793179E-1,7.661445141E-1,9.689633369E0,9.748904779E0
4.793112150E-1,-7.254431248E-1,6.823474765E-1,9.641749382E0,9.693048899E0
4.813571480E-1,-6.536170840E-1,2.011129409E-1,9.624990463E0,9.649254019E0
4.834030810E-1,-6.799532771E-1,-1.915361360E-2,9.639355659E0,9.663326593E0
4.854490140E-1,-8.643068075E-1,-1.364694983E-1,9.763854027E0,9.802984017E0
4.874894800E-1,-1.058237195E0,2.466027737E-1,1.015171432E1,1.020970042E1
4.895298800E-1,-1.082179189E0,5.171475410E-1,1.035282707E1,1.042207186E1
4.915702460E-1,-9.217676520E-1,8.140285611E-1,1.060661316E1,1.067766551E1
4.936105790E-1,-5.339069963E-1,6.895300746E-1,1.056112289E1,1.059706682E1
4.956509120E-1,-3.232172430E-1,4.836287498E-1,1.041268253E1,1.042891767E1
4.976912450E-1,1.173158810E-1,-1.029506698E-1,9.888352394E0,9.889584163E0
4.997315110E-1,4.932055473E-1,-5.913678408E-1,9.249100685E0,9.281100749E0
5.017717110E-1,5.602431893E-1,-5.386953950E-1,8.784625053E0,8.818939987E0
5.038118770E-1,4.453215301E-1,-3.088520169E-1,8.686463356E0,8.703352599E0
5.058519430E-1,0.000000000E0,3.423708379E-1,8.825326920E0,8.831965411E0
5.078932430E-1,-5.195417404E-1,6.679822803E-1,9.237129211E0,9.275811556E0
5.099332430E-1,-7.517793179E-1,5.722141862E-1,9.421483040E0,9.468735073E0
5.119732430E-1,-1.094150186E0,1.508347094E-1,9.680056572E0,9.742864619E0
5.140132760E-1,-1.187524080E0,-1.101332754E-1,9.833285332E0,9.905344173E0
5.160532760E-1,-1.074996591E0,-9.576806426E-2,9.943418503E0,1.000181787E1
5.180932760E-1,-5.291185975E-1,5.985504389E-2,1.027381897E1,1.028760931E1
5.201332760E-1,2.346317619E-1,1.053448766E-1,1.050366211E1,1.050681052E1
5.221455760E-1,8.164227605E-1,2.681505978E-1,1.054196930E1,1.057693564E1
5.241578090E-1,9.169792533E-1,3.998316824E-1,1.049887371E1,1.054642430E1
5.261701090E-1,7.637503147E-1,5.339069963E-1,1.027621269E1,1.031837771E1
5.281824090E-1,1.221042871E-1,2.920926213E-1,9.854833603E0,9.859917489E0
5.301946750E-1,-3.136404157E-1,1.101332754E-1,9.577106476E0,9.582873687E0
5.322069410E-1,-1.206677675E0,8.379705995E-2,9.093477249E0,9.173571902E0
5.342192070E-1,-1.848323703E0,4.668693244E-1,9.045593262E0,9.244296887E0
5.362314730E-1,-2.013523579E0,6.153098345E-1,9.182063103E0,9.420359134E0
5.382437730E-1,-2.006340981E0,5.889736414E-1,9.581894875E0,9.807395346E0
5.402560390E-1,-1.510741234E0,3.878606856E-1,9.881169319E0,1.000351349E1
5.431790390E-1,-6.847416759E-1,3.615244627E-1,1.020678139E1,1.023611046E1
5.451664060E-1,8.379705995E-2,3.519476354E-1,1.049887371E1,1.050510534E1
5.471794060E-1,5.075707436E-1,1.268926859E-1,1.040071106E1,1.041386193E1
5.491924060E-1,5.865794420E-1,0.000000000E0,1.021635818E1,1.023318377E1
5.512054060E-1,5.099649429E-1,5.746084079E-2,9.725546837E0,9.739077331E0
5.532180720E-1,1.292868853E-1,3.280056417E-1,9.289801598E0,9.296489473E0
5.552310720E-1,-5.147533417E-1,2.609679997E-1,8.952219009E0,8.970802667E0
5.572442720E-1,-8.619126081E-1,6.703764945E-2,8.782231331E0,8.824679855E0
5.592576050E-1,-1.381454349E0,-2.944868207E-1,8.478167534E0,8.595025500E0
5.612710330E-1,-1.498770237E0,-1.747767180E-1,8.547599792E0,8.679765051E0
5.632844080E-1,-1.364694953E0,1.915361360E-2,8.746317863E0,8.852165574E0
5.652977410E-1,-8.044517636E-1,3.256114423E-1,9.364022255E0,9.404152181E0
5.673110410E-1,-6.224924326E-2,3.160346150E-1,1.007509995E1,1.008024760E1
5.693244040E-1,2.489969730E-1,2.202665508E-1,1.032888508E1,1.033423359E1
5.713378200E-1,6.775590777E-1,1.939303428E-1,1.063534355E1,1.065866914E1
5.733512040E-1,6.512228847E-1,3.758896589E-1,1.067604446E1,1.070249082E1
5.753644890E-1,1.771709323E-1,3.256114423E-1,1.041986465E1,1.042645634E1
5.773777550E-1,-1.675941199E-1,2.154781520E-1,1.018762779E1,1.019128445E1
5.793909420E-1,-9.241618514E-1,-7.422025502E-2,9.656114578E0,9.700522281E0
5.814041180E-1,-1.493981838E0,-1.221042871E-1,9.342473984E0,9.461961283E0
5.834171730E-1,-1.651999116E0,-5.267243832E-2,9.316138268E0,9.461622889E0
5.854301200E-1,-1.630451322E0,1.460463107E-1,9.495702744E0,9.635770422E0
5.874429700E-1,-1.256955862E0,1.843535304E-1,9.809343338E0,9.891265894E0
5.894629220E-1,-7.110779285E-1,2.466027737E-1,1.000806236E1,1.003632189E1
5.914826490E-1,-4.309563041E-1,3.998316824E-1,1.011101341E1,1.012808871E1
5.935020830E-1,1.077390760E-1,7.350199223E-1,1.033127975E1,1.035795363E1
5.955212490E-1,4.908113480E-1,7.493851185E-1,1.045817184E1,1.049646760E1
5.975401690E-1,5.770025849E-1,6.248866320E-1,1.041986465E1,1.045452030E1
5.995589380E-1,5.123591423E-1,3.519476354E-1,1.022114658E1,1.024003010E1
6.015775300E-1,1.077390760E-1,2.035071403E-1,9.976937294E0,9.979594212E0
6.035959220E-1,-3.615244627E-1,-1.412578970E-1,9.629778862E0,9.637597972E0
6.056141280E-1,-5.123591423E-1,-3.878606856E-1,9.373599052E0,9.395600406E0
6.076322280E-1,-5.626373887E-1,-6.847416759E-1,8.844480515E0,8.888771994E0
6.096503280E-1,-3.806780577E-1,-2.729389966E-1,8.597877502E0,8.610627679E0
6.116684280E-1,-3.016694188E-1,1.460463107E-1,8.645761490E0,8.652255527E0
6.136865940E-1,-2.154781520E-1,8.690952063E-1,8.952219009E0,8.996887379E0
6.157046940E-1,-1.604115069E-1,1.094150186E0,9.287407875E0,9.353012430E0
6.177227270E-1,-1.197100878E-1,1.000776291E0,9.428665161E0,9.482384215E0
6.197406930E-1,-1.580173075E-1,5.291185975E-1,9.644144058E0,9.659940506E0
6.217586260E-1,-4.740519226E-1,-1.053448766E-1,9.787796021E0,9.799835392E0
6.237765260E-1,-8.427590132E-1,-5.961562395E-1,9.921871185E0,9.975428454E0
6.257944590E-1,-9.744400978E-1,-6.871358752E-1,9.998485565E0,1.006932981E1
6.278124250E-1,-1.051054597E0,-4.453215301E-1,1.021396351E1,1.027755212E1
6.298302910E-1,-9.481038451E-1,4.788403399E-3,1.046774864E1,1.051059872E1
6.318481910E-1,-8.595184088E-1,1.316810995E-1,1.053478718E1,1.057061269E1
6.338660910E-1,-6.703764796E-1,1.556231081E-1,1.049408531E1,1.051662730E1
6.358840240E-1,-3.734954596E-1,2.370259613E-1,1.024508858E1,1.025463408E1
6.379019570E-1,-1.963245422E-1,4.070142806E-1,1.010143661E1,1.011153923E1
6.399199230E-1,1.556231081E-1,8.379706144E-1,9.862015724E0,9.898776058E0
6.419379230E-1,4.070142806E-1,8.355764151E-1,9.596260071E0,9.641164656E0
6.439560230E-1,3.303998411E-1,2.035071403E-1,9.220370293E0,9.228532253E0
6.459741560E-1,1.867477298E-1,-1.747767180E-1,9.033622742E0,9.037243023E0
6.479923560E-1,-1.771709323E-1,-6.153098345E-1,8.849268913E0,8.872404186E0
6.500055560E-1,-4.692635238E-1,-3.926490843E-1,9.004891396E0,9.025655134E0
6.520187220E-1,-5.793967843E-1,-7.422025502E-2,9.198822021E0,9.217349720E0
6.540318550E-1,-7.086837292E-1,7.182605267E-1,9.680056572E0,9.732503586E0
6.560450210E-1,-7.637503147E-1,1.218648672E0,1.015889740E1,1.026019569E1
6.580581540E-1,-7.445967197E-1,1.197100878E0,1.033846188E1,1.043413958E1
6.600712540E-1,-5.889736414E-1,4.596867263E-1,1.037437534E1,1.040124346E1
6.620842870E-1,-3.351882398E-1,-6.919242740E-1,9.881169319E0,9.911035136E0
6.640972530E-1,-3.830722719E-2,-1.094150186E0,9.229947090E0,9.294651976E0
6.661101860E-1,9.816227108E-2,-8.307880163E-1,9.016862869E0,9.055587257E0
6.681230190E-1,2.059013397E-1,1.891419291E-1,8.916306496E0,8.920688962E0
6.701410190E-1,-3.351882473E-2,1.007958889E0,9.083900452E0,9.139712908E0
6.721590190E-1,-4.788403511E-1,1.043871999E0,9.217975616E0,9.289242773E0
6.741769520E-1,-7.086837292E-1,8.212111592E-1,9.232340813E0,9.295845162E0
6.761949520E-1,-9.983820915E-1,2.537853718E-1,9.263465881E0,9.320567255E0
6.782129850E-1,-9.792284966E-1,-2.585737705E-1,9.296984673E0,9.351987641E0
6.802310180E-1,-8.786720037E-1,-3.327940404E-1,9.304166794E0,9.351488443E0
6.822490510E-1,-5.243301988E-1,-9.337386489E-2,9.399934769E0,9.415010063E0
6.842670510E-1,-8.140286058E-2,2.106897533E-1,9.634567261E0,9.637214478E0
6.862850170E-1,1.125274822E-1,1.891419291E-1,9.761459351E0,9.763940073E0
6.883029830E-1,3.543418646E-1,-2.633621991E-1,9.878775597E0,9.888636159E0
6.903210160E-1,3.543418646E-1,-6.009446383E-1,9.773430824E0,9.798297949E0
6.923390160E-1,1.268926859E-1,-4.309562966E-2,9.737517357E0,9.738439468E0
6.943570160E-1,-9.097966552E-2,4.309563041E-1,9.797372818E0,9.807268466E0
6.963750160E-1,-6.368576288E-1,1.017535686E0,9.900322914E0,9.972831108E0
6.983929820E-1,-1.103726983E0,7.422025204E-1,9.703998566E0,9.794726438E0
7.004109150E-1,-1.237802267E0,4.453215301E-1,9.512462616E0,9.602989677E0
7.024287480E-1,-1.216254473E0,-2.394201700E-3,9.201216698E0,9.281253654E0
7.044744480E-1,-8.619126081E-1,-1.077390760E-1,9.215581894E0,9.256427534E0
7.065201810E-1,-3.447650373E-1,-9.097966552E-2,9.361627579E0,9.368415616E0
7.085658810E-1,5.267243832E-2,1.173158810E-1,9.431059837E0,9.431936549E0
7.106115810E-1,1.771709323E-1,4.812345505E-1,9.459790230E0,9.473679719E0
7.126572470E-1,1.532289088E-1,5.889736414E-1,9.495702744E0,9.515184688E0
7.147029470E-1,-2.154781483E-2,2.801215947E-1,9.450213432E0,9.454388734E0
7.167486800E-1,-3.950432837E-1,-4.453215301E-1,9.172486305E0,9.191783041E0
7.187944460E-1,-6.344634295E-1,-7.086837292E-1,8.992920876E0,9.043085886E0
7.208402120E-1,-1.096544385E0,-5.793967843E-1,8.822932243E0,8.909671352E0
7.228860120E-1,-1.326387763E0,1.053448766E-1,9.098265648E0,9.195044309E0
7.249318120E-1,-1.340752959E0,4.070142806E-1,9.352050781E0,9.456433415E0
7.269776120E-1,-1.146822572E0,6.536170840E-1,9.821314812E0,9.909623703E0
7.290234120E-1,-7.589619160E-1,6.296750307E-1,1.011101341E1,1.015899139E1
7.310640120E-1,-3.687070608E-1,7.158663273E-1,1.029297256E1,1.032442220E1
7.331045780E-1,-2.011129409E-1,7.302315235E-1,1.034085655E1,1.036855818E1
7.351451780E-1,1.460463107E-1,5.291185975E-1,1.017326260E1,1.018806006E1
7.371857440E-1,4.716577232E-1,1.675941236E-2,9.593865395E0,9.605466938E0
7.392263100E-1,5.458779931E-1,-2.705447972E-1,9.213187218E0,9.233309048E0
7.412669100E-1,4.572925270E-1,-6.919242740E-1,8.559570312E0,8.599658109E0
7.433075100E-1,1.125274822E-1,-8.523358107E-1,8.296208382E0,8.340636204E0
7.453481100E-1,-7.900865376E-2,-8.379706144E-1,8.346486092E0,8.388817986E0
7.473886760E-1,-3.184288144E-1,-3.327940404E-1,8.803778648E0,8.815819149E0
7.494292090E-1,-4.955997467E-1,6.703764796E-1,9.586683273E0,9.622864434E0
7.514697090E-1,-7.852981687E-1,1.446097851E0,1.037198067E1,1.050170820E1
7.535102090E-1,-9.217676520E-1,1.496376038E0,1.063773727E1,1.078194097E1
7.555508090E-1,-9.935936928E-1,8.164227605E-1,1.072392845E1,1.080075997E1
7.575914420E-1,-6.751648784E-1,-1.675941199E-1,1.033367348E1,1.035706247E1
7.596321080E-1,-4.740519226E-1,-4.932055473E-1,1.007509995E1,1.009829767E1
7.616728740E-1,-1.077390760E-1,-6.153098345E-1,9.608230591E0,9.628515409E0
7.637137400E-1,5.267243832E-2,-3.112462163E-1,9.282619476E0,9.287985408E0
7.657266730E-1,5.985504389E-2,-7.900865376E-2,8.985737801E0,8.986284483E0
7.677395730E-1,-4.788403399E-3,-4.788403213E-2,8.854057312E0,8.854188088E0
7.697525060E-1,-2.178723514E-1,1.436521020E-2,8.674491882E0,8.677239431E0
7.717654720E-1,-6.560112834E-1,1.197100878E-1,8.736741066E0,8.762153032E0
7.737783720E-1,-9.217676520E-1,1.173158810E-1,8.820538521E0,8.869347125E0
7.757913050E-1,-1.323993564E0,-9.576806799E-3,9.083900452E0,9.179885516E0
7.778041380E-1,-1.347935557E0,0.000000000E0,9.455001831E0,9.550601546E0
7.798169710E-1,-1.218648672E0,1.316810995E-1,9.727940559E0,9.804859613E0
7.818297710E-1,-8.116343617E-1,5.243301988E-1,1.038874054E1,1.043358052E1
7.838425370E-1,-3.998316824E-1,7.613561153E-1,1.092743587E1,1.096122180E1
7.867605370E-1,-5.746084079E-2,4.884171486E-1,1.091067600E1,1.092175370E1
7.887624060E-1,2.226607651E-1,4.788403399E-3,1.025705910E1,1.025947670E1
7.907754060E-1,4.333505034E-1,-3.663128614E-1,9.287407875E0,9.304725832E0
7.927884060E-1,4.525041282E-1,-4.836287498E-1,8.822932243E0,8.847756220E0
7.948014060E-1,3.639186621E-1,-5.434837937E-1,8.068758965E0,8.095225917E0
7.968140720E-1,1.915361285E-1,-3.303998411E-1,7.726387978E0,7.735820663E0
7.988268220E-1,9.097966552E-2,1.029506698E-1,7.726387978E0,7.727609418E0
8.008396220E-1,-1.604115069E-1,3.375824392E-1,8.092700958E0,8.101327209E0
8.028522880E-1,-3.950432837E-1,6.967126727E-1,8.880393028E0,8.916436961E0
8.048648590E-1,-6.009446383E-1,6.943184733E-1,9.821314812E0,9.864149088E0
8.068774840E-1,-6.464344859E-1,5.602431893E-1,1.023311710E1,1.026880887E1
8.088901500E-1,-4.908113480E-1,1.604115069E-1,1.077899551E1,1.079135635E1
8.109028500E-1,-1.292868853E-1,-1.747767180E-1,1.090109921E1,1.090326675E1
8.129155770E-1,1.675941236E-2,-2.801215947E-1,1.081490803E1,1.081854818E1
8.149282430E-1,9.337386489E-2,-3.974374831E-1,1.037198067E1,1.038001244E1
8.169408580E-1,-1.508347094E-1,-4.429273009E-1,9.713575363E0,9.724838407E0
8.189534290E-1,-3.663128614E-1,-2.346317619E-1,9.115025520E0,9.125400123E0
8.209660290E-1,-9.361328483E-1,-6.464344263E-2,8.913911819E0,8.963166149E0
8.229785910E-1,-1.587355733E0,1.364694983E-1,8.789413452E0,8.932643001E0
8.249911790E-1,-1.671152830E0,2.394201756E-1,8.973767281E0,9.131186835E0
8.270037340E-1,-1.441309452E0,1.891419291E-1,9.076718330E0,9.192386157E0
8.290163120E-1,-9.696516991E-1,-6.224924326E-2,9.268254280E0,9.319046989E0
8.310288620E-1,-5.315127969E-1,3.112462163E-2,9.522039413E0,9.536912980E0
8.330484330E-1,-1.101332754E-1,2.920926213E-1,9.871592522E0,9.876527039E0
8.350677960E-1,7.661445439E-2,3.806780577E-1,1.004158115E1,1.004908641E1
8.370869690E-1,2.896983922E-1,4.333505034E-1,1.030015469E1,1.031333624E1
8.391058850E-1,1.699883193E-1,4.261679053E-1,1.036479855E1,1.037494887E1
8.411245650E-1,-7.182605099E-3,3.806780577E-1,1.032888508E1,1.033590027E1
8.431430650E-1,-4.501099288E-1,-3.830722719E-2,1.007031155E1,1.008043853E1
8.451613980E-1,-8.355764151E-1,-6.344634295E-1,9.526827812E0,9.584423820E0
8.471795400E-1,-9.696516991E-1,-7.517793179E-1,9.234735489E0,9.315886222E0
8.491975050E-1,-1.072602391E0,-4.046200812E-1,8.875604630E0,8.949332424E0
8.512152710E-1,-8.834604025E-1,2.466027737E-1,8.901941299E0,8.949071131E0
8.532330040E-1,-3.782838583E-1,5.746083856E-1,9.196428299E0,9.222123776E0
8.552507370E-1,-1.436520964E-1,5.267243981E-1,9.378387451E0,9.394265575E0
8.572685030E-1,2.226607651E-1,3.280056417E-1,9.775824547E0,9.783859723E0
8.592862690E-1,6.488286853E-1,3.208230138E-1,1.020917511E1,1.023480154E1
8.613040350E-1,8.762778044E-1,3.878606856E-1,1.041747093E1,1.046145302E1
8.633218010E-1,1.005564690E0,3.375824392E-1,1.060661316E1,1.065951992E1
8.653395670E-1,5.458779931E-1,-7.182605099E-3,1.029536629E1,1.030983033E1
8.673573000E-1,9.576806426E-2,-2.418143749E-1,9.998485565E0,1.000186779E1
8.693750330E-1,-8.714894056E-1,-5.626373887E-1,9.375992775E0,9.433201743E0
8.713927330E-1,-1.412579060E0,-6.320692301E-1,8.961795807E0,9.094430999E0
8.734103990E-1,-1.517923832E0,-5.171475410E-1,8.894758224E0,9.038155686E0
8.754280990E-1,-1.482010841E0,-4.261679053E-1,8.959402084E0,9.091141893E0
8.774458650E-1,-1.288080573E0,-9.576806426E-2,9.237129211E0,9.326997328E0
8.794635980E-1,-1.048660398E0,4.405331016E-1,9.692028046E0,9.758543215E0
8.814813310E-1,-8.906430602E-1,7.206547260E-1,9.952995300E0,1.001871767E1
8.834991310E-1,-4.908113480E-1,9.481038451E-1,1.025945377E1,1.031485281E1
8.855169310E-1,-2.154781483E-2,5.339069963E-1,1.010622501E1,1.012034115E1
8.875347640E-1,1.508347094E-1,-7.900865376E-2,9.878775597E0,9.880242951E0
8.895525640E-1,2.250549644E-1,-2.920926213E-1,9.440636635E0,9.447835091E0
8.915703970E-1,7.422025502E-2,-3.567360640E-1,9.253889084E0,9.261060006E0
8.935832970E-1,-1.173158810E-1,-2.154781520E-1,9.368810654E0,9.372022563E0
8.955961300E-1,-1.675941199E-1,-1.843535304E-1,9.466972351E0,9.470250235E0
8.976088630E-1,-2.418143749E-1,-1.484405100E-1,9.670479774E0,9.674641484E0
8.996215960E-1,-3.303998411E-1,1.149216816E-1,9.924264908E0,9.930428239E0
9.016343290E-1,-3.567360640E-1,2.849099934E-1,1.006552315E1,1.007587170E1
9.036470290E-1,-2.322375625E-1,4.261679053E-1,1.019959831E1,1.021113897E1
9.056596950E-1,6.943184882E-2,3.639186621E-1,1.005115795E1,1.005798358E1
