"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.117070710E-1,-5.339069963E-1,-9.026140571E-1,8.822932243E0,8.885038108E0
3.137211470E-1,-6.895300746E-1,-1.022324085E0,8.128614426E0,8.221616066E0
3.157351470E-1,-8.140285611E-1,-1.017535686E0,7.961019993E0,8.066961057E0
3.177490800E-1,-8.619126081E-1,-7.757213712E-1,8.425495148E0,8.504916547E0
3.197629550E-1,-8.643068075E-1,-6.584054828E-1,8.844480515E0,8.910968500E0
3.217767780E-1,-8.475474119E-1,-4.141969085E-1,9.950601578E0,9.995217229E0
3.237905000E-1,-8.068459630E-1,-9.816227108E-2,1.113573170E1,1.116535520E1
3.258041310E-1,-7.805097699E-1,-4.788403399E-3,1.160738945E1,1.163360255E1
3.278176810E-1,-6.464344859E-1,-7.661445439E-2,1.208862400E1,1.210613801E1
3.298311090E-1,-4.836287498E-1,-2.729389966E-1,1.184680939E1,1.185981809E1
3.318445180E-1,-3.782838583E-1,-2.753331959E-1,1.110939503E1,1.111924300E1
3.338579520E-1,-1.532289088E-1,-1.340752989E-1,1.072153473E1,1.072346783E1
3.358713680E-1,-2.394201607E-2,1.436520964E-1,1.012059021E1,1.012163798E1
3.378847680E-1,-5.027823523E-2,-2.873042040E-2,9.656114578E0,9.656288215E0
3.398981520E-1,-1.173158810E-1,-2.202665508E-1,9.500492096E0,9.503769275E0
3.419115220E-1,-2.729389966E-1,-4.548983276E-1,9.462183952E0,9.477043491E0
3.439248430E-1,-2.992752194E-1,-3.519476354E-1,9.768642426E0,9.779560708E0
3.459381530E-1,-2.537853718E-1,-2.154781520E-1,9.972148895E0,9.977704718E0
3.479514530E-1,-1.388636976E-1,-5.746084079E-2,1.021635818E1,1.021746345E1
3.499646530E-1,-9.816227108E-2,-2.561795712E-1,1.001524544E1,1.001900219E1
3.519778530E-1,-2.561795712E-1,-4.453215301E-1,9.519645691E0,9.533498483E0
3.539909860E-1,-4.046200812E-1,-4.357447028E-1,9.282619476E0,9.301645833E0
3.560040860E-1,-7.661445141E-1,-4.333505034E-1,8.990526199E0,9.033511577E0
3.580171190E-1,-1.108515382E0,-7.398083210E-1,8.899546623E0,8.998780629E0
3.600300850E-1,-1.256955862E0,-9.576807022E-1,8.942642212E0,9.081186051E0
3.620429850E-1,-1.453280449E0,-1.127668977E0,9.385569572E0,9.564129735E0
3.640836850E-1,-1.410184860E0,-7.445967197E-1,1.030254936E1,1.042523712E1
3.661243850E-1,-1.048660398E0,-3.854664862E-1,1.132008457E1,1.137508627E1
3.681651180E-1,-5.171475410E-1,-4.022258818E-1,1.187793350E1,1.189598804E1
3.702058180E-1,-2.705447972E-1,-4.884171486E-1,1.193778896E1,1.195083893E1
3.722464840E-1,8.858546615E-2,-4.860229492E-1,1.183004951E1,1.184036052E1
3.742871500E-1,2.322375625E-1,-5.291185975E-1,1.133684444E1,1.135156125E1
3.763278500E-1,1.532289088E-1,-6.751648784E-1,1.056591129E1,1.058856969E1
3.783685830E-1,2.154781483E-2,-7.493851185E-1,1.014692593E1,1.017458344E1
3.804093160E-1,-4.165911078E-1,-6.679822803E-1,9.481337547E0,9.513963956E0
3.824500490E-1,-9.433154464E-1,-3.351882398E-1,9.225158691E0,9.279318298E0
3.844908150E-1,-1.170764685E0,-1.412578970E-1,9.265859604E0,9.340599442E0
3.865315810E-1,-1.458068848E0,1.053448766E-1,9.557952881E0,9.669101591E0
3.885723470E-1,-1.343147159E0,2.394201700E-3,9.924264908E0,1.001474333E1
3.906131800E-1,-9.169792533E-1,-3.854664862E-1,1.019480991E1,1.024322139E1
3.926540130E-1,-6.679822803E-1,-5.817909837E-1,1.025227070E1,1.029046819E1
3.946948130E-1,-2.513911724E-1,-7.541735172E-1,1.023551178E1,1.026633706E1
3.967356130E-1,9.576806799E-3,-6.129156351E-1,1.010143661E1,1.012001872E1
3.987763790E-1,5.506663769E-2,-4.788403511E-1,1.000088024E1,1.001248850E1
4.008171790E-1,-4.788403213E-2,-2.513911724E-1,9.766247749E0,9.769600069E0
4.028579790E-1,-4.309563041E-1,-2.298433632E-1,9.562741280E0,9.575206112E0
4.048987450E-1,-6.727706790E-1,-3.232172430E-1,9.462183952E0,9.491575998E0
4.069394450E-1,-1.134851575E0,-6.320692301E-1,9.325715065E0,9.415750691E0
4.089801110E-1,-1.391031146E0,-9.313444495E-1,9.328108788E0,9.477129507E0
4.110263770E-1,-1.355118155E0,-1.065419793E0,9.514857292E0,9.669745283E0
4.130727100E-1,-1.211466074E0,-1.086967587E0,9.706393242E0,9.841911316E0
4.151190760E-1,-7.374141216E-1,-1.024718285E0,1.020917511E1,1.028693752E1
4.171654420E-1,-2.513911724E-1,-8.116343617E-1,1.074787045E1,1.078140376E1
4.192118420E-1,-6.703764945E-2,-6.129156351E-1,1.098729134E1,1.100457771E1
4.212582750E-1,8.858546615E-2,-5.746083856E-1,1.125544167E1,1.127044761E1
4.233047410E-1,1.197100803E-2,-6.009446383E-1,1.111897182E1,1.113520598E1
4.253234070E-1,-2.322375625E-1,-5.291185975E-1,1.076223564E1,1.077773709E1
4.273420070E-1,-3.926490843E-1,-4.237737060E-1,1.058027649E1,1.059603737E1
4.293605730E-1,-6.751648784E-1,-2.322375625E-1,1.020678139E1,1.023172362E1
4.313792060E-1,-7.637503147E-1,-2.944868207E-1,9.763854027E0,9.798106066E0
4.333978390E-1,-7.062895298E-1,-3.950432837E-1,9.519645691E0,9.553981274E0
4.354165050E-1,-4.788403511E-1,-6.129156351E-1,9.100660324E0,9.133836652E0
4.374351380E-1,-2.274491638E-1,-6.607996821E-1,8.925883293E0,8.953199535E0
4.394538040E-1,-3.351882473E-2,-4.453215301E-1,9.093477249E0,9.104436460E0
4.414724700E-1,0.000000000E0,-2.777273953E-1,9.282619476E0,9.286773220E0
4.434911700E-1,-6.703764945E-2,1.651999205E-1,9.794978142E0,9.796600526E0
4.455097700E-1,-3.375824392E-1,5.363011956E-1,1.031212616E1,1.033157911E1
4.475284030E-1,-5.195417404E-1,5.434837937E-1,1.045817184E1,1.048516364E1
4.495471030E-1,-8.786720037E-1,1.316810995E-1,1.043901825E1,1.047676030E1
4.515658030E-1,-1.089361787E0,-5.291185975E-1,1.007988834E1,1.015238024E1
4.535845690E-1,-1.101332784E0,-8.068459630E-1,9.852438927E0,9.946581680E0
4.556034020E-1,-9.864110947E-1,-1.024718285E0,9.522039413E0,9.627683470E0
4.576223020E-1,-7.541735172E-1,-8.475474119E-1,9.450213432E0,9.518069564E0
4.596412350E-1,-5.243301988E-1,-6.631938815E-1,9.584288597E0,9.621503843E0
4.616601680E-1,-4.501099288E-1,-6.368576288E-1,9.672874451E0,9.704261266E0
4.636792010E-1,-4.141969085E-1,-6.488286853E-1,9.816526413E0,9.846660782E0
4.656983340E-1,-5.626373887E-1,-5.458779931E-1,9.929053307E0,9.959951967E0
4.677175670E-1,-6.775590777E-1,-4.094084799E-1,9.984120369E0,1.001545611E1
4.697368670E-1,-8.930372596E-1,-1.316810995E-1,1.007509995E1,1.011545819E1
4.717506670E-1,-9.361328483E-1,-1.915361360E-2,1.001045704E1,1.005415147E1
4.737644330E-1,-9.050082564E-1,-1.388636976E-1,9.919476509E0,9.961643302E0
4.757781660E-1,-8.451532125E-1,-2.657563984E-1,9.660902977E0,9.701440962E0
4.777919320E-1,-8.714894056E-1,-5.363011956E-1,9.464578629E0,9.519735363E0
4.798057320E-1,-9.050082564E-1,-6.727706790E-1,9.421483040E0,9.488730316E0
4.818195650E-1,-8.738836050E-1,-6.560112834E-1,9.478943825E0,9.541718891E0
4.838333310E-1,-6.799532771E-1,-4.548983276E-1,9.711181641E0,9.745579398E0
4.858469970E-1,-4.381389022E-1,-2.226607651E-1,9.931447983E0,9.943601086E0
4.878606300E-1,-3.327940404E-1,-1.795651317E-1,9.955389977E0,9.962569201E0
4.898742630E-1,-1.292868853E-1,-1.101332754E-1,9.830891609E0,9.832358530E0
4.918927960E-1,1.436521020E-2,1.268926859E-1,9.646537781E0,9.647383027E0
4.939113290E-1,6.703764945E-2,2.753331959E-1,9.445425034E0,9.449674940E0
4.959297620E-1,3.830722719E-2,2.370259613E-1,9.325715065E0,9.328805402E0
4.979482280E-1,-1.029506698E-1,-2.394201607E-2,9.067141533E0,9.067757586E0
4.999666280E-1,-2.753331959E-1,-2.657563984E-1,8.901941299E0,8.910162385E0
5.019850610E-1,-3.447650373E-1,-3.160346150E-1,8.904335022E0,8.916609389E0
5.040034940E-1,-5.793967843E-1,-4.381389022E-1,9.174880028E0,9.203591139E0
5.060220270E-1,-6.440402865E-1,-5.243301988E-1,9.273042679E0,9.310157387E0
5.080405930E-1,-6.751648784E-1,-7.589619160E-1,9.366415977E0,9.421338497E0
5.100591260E-1,-6.200982332E-1,-7.972691655E-1,9.407117844E0,9.461185236E0
5.120776920E-1,-4.620809257E-1,-6.033388376E-1,9.562741280E0,9.592890978E0
5.140961920E-1,-3.974374831E-1,-2.705447972E-1,9.792584419E0,9.804379667E0
5.161146250E-1,-4.165911078E-1,-1.651999205E-1,9.888352394E0,9.898502525E0
5.181329910E-1,-5.123591423E-1,-1.699883193E-1,9.967360497E0,9.981967902E0
5.201513570E-1,-6.440402865E-1,-2.370259613E-1,9.986514091E0,1.001006658E1
5.221696900E-1,-6.919242740E-1,-2.729389966E-1,9.979331970E0,1.000701361E1
5.241879560E-1,-7.302315235E-1,-4.525041282E-1,9.876380920E0,9.913672284E0
5.262341220E-1,-6.416460276E-1,-8.619126081E-1,9.466972351E0,9.527757788E0
5.282802880E-1,-5.913678408E-1,-8.571242094E-1,9.356839180E0,9.414606592E0
5.303264210E-1,-4.429273009E-1,-5.195417404E-1,9.352050781E0,9.376937775E0
5.323725540E-1,-2.585737705E-1,-1.221042871E-1,9.624990463E0,9.629237315E0
5.344186870E-1,-1.699883193E-1,0.000000000E0,9.804554939E0,9.806028431E0
5.364648200E-1,-8.858546615E-2,-2.873042040E-2,1.008228302E1,1.008271311E1
5.385109530E-1,-1.580173075E-1,-3.806780577E-1,1.017805099E1,1.018639324E1
5.405570860E-1,-2.154781520E-1,-5.506663918E-1,1.020438671E1,1.022150539E1
5.426032190E-1,-3.160346150E-1,-6.871358752E-1,1.028100109E1,1.030878349E1
5.446494850E-1,-3.854664862E-1,-5.458779931E-1,1.036958694E1,1.039109718E1
5.466958180E-1,-3.711012602E-1,-3.591302633E-1,1.037676907E1,1.038961149E1
5.487421510E-1,-3.160346150E-1,-2.346317619E-1,1.036719227E1,1.037466170E1
5.507885170E-1,-8.858546615E-2,5.506663769E-2,1.035043335E1,1.035095890E1
5.528299170E-1,1.628057212E-1,-2.394201700E-3,1.019002151E1,1.019132228E1
5.548713500E-1,2.489969730E-1,-2.202665508E-1,1.000566864E1,1.001118983E1
5.569128160E-1,3.208230138E-1,-9.289502501E-1,9.385569572E0,9.436884665E0
5.589543160E-1,3.303998411E-1,-1.462857246E0,8.775048256E0,8.902279892E0
5.609958820E-1,3.088520169E-1,-1.407790542E0,8.617031097E0,8.736732153E0
5.630374480E-1,1.053448766E-1,-1.233013868E0,8.672098160E0,8.759949043E0
5.650790140E-1,-3.926490843E-1,-7.733271718E-1,9.182063103E0,9.222932887E0
5.671205470E-1,-1.053448796E0,-2.418143749E-1,9.991303444E0,1.004959567E1
5.691620470E-1,-1.297657371E0,-1.197100803E-2,1.044859505E1,1.052887441E1
5.712035470E-1,-1.510741234E0,2.418143749E-1,1.127220058E1,1.137555798E1
5.732461130E-1,-1.403002143E0,-2.633621916E-2,1.160738945E1,1.169190312E1
5.752875130E-1,-1.288080573E0,-3.471592367E-1,1.150922680E1,1.158628381E1
5.773289130E-1,-9.816226959E-1,-9.624691010E-1,1.088673401E1,1.097319039E1
5.793703130E-1,-5.339069963E-1,-1.113303781E0,1.013734913E1,1.021226465E1
5.814117130E-1,-3.160346150E-1,-7.613561153E-1,9.622595787E0,9.657840892E0
5.834531460E-1,-6.703764945E-2,-5.315127969E-1,9.476549149E0,9.491679707E0
5.854945790E-1,-1.173158810E-1,-2.106897533E-1,9.337685585E0,9.340798963E0
5.875080790E-1,-3.303998411E-1,-5.506663769E-2,9.349657059E0,9.355655162E0
5.895215450E-1,-4.429273009E-1,-2.394201607E-2,9.390357971E0,9.400828721E0
5.915350780E-1,-6.512228847E-1,-5.267243832E-2,9.536404610E0,9.558759256E0
5.935486110E-1,-7.757213712E-1,-2.346317619E-1,9.629778862E0,9.663821017E0
5.955621440E-1,-7.589619160E-1,-3.878606856E-1,9.622595787E0,9.660269602E0
5.975757100E-1,-5.410895944E-1,-6.703764796E-1,9.557952881E0,9.596699737E0
5.995892760E-1,-9.816227108E-2,-7.422025204E-1,9.572318077E0,9.601550593E0
6.016028090E-1,2.777273953E-1,-5.865794420E-1,9.672874451E0,9.694622638E0
6.036163750E-1,3.519476354E-1,-5.363011956E-1,9.718363762E0,9.739511298E0
6.056298750E-1,2.513911724E-1,-6.200982332E-1,9.711181641E0,9.734206090E0
6.085518750E-1,-2.154781483E-2,-7.230489254E-1,9.665691376E0,9.692721694E0
6.105608090E-1,-3.112462163E-1,-5.195417404E-1,9.751882553E0,9.770670968E0
6.125748090E-1,-6.679822803E-1,-3.327940404E-1,9.919476509E0,9.947510564E0
6.145868090E-1,-8.475474119E-1,-2.346317619E-1,1.003439903E1,1.007286219E1
6.165998090E-1,-1.142034173E0,-2.178723514E-1,1.007270622E1,1.013958190E1
6.186128090E-1,-1.206677675E0,-2.513911724E-1,1.021875191E1,1.029282075E1
6.206260590E-1,-1.077390790E0,-3.495534360E-1,1.038874054E1,1.045030567E1
6.226394590E-1,-9.768342972E-1,-4.213795066E-1,1.043183613E1,1.048594159E1
6.246527920E-1,-7.661445141E-1,-5.482721925E-1,1.041028786E1,1.045283086E1
6.266660770E-1,-5.363011956E-1,-6.464344859E-1,1.021875191E1,1.025321350E1
6.286794520E-1,-4.165911078E-1,-6.488286853E-1,1.008946514E1,1.011888500E1
6.306926740E-1,-2.489969730E-1,-5.458779931E-1,9.835680008E0,9.853962832E0
6.327059740E-1,-3.160346150E-1,-3.878606856E-1,9.603442192E0,9.616465865E0
6.347192460E-1,-5.650315881E-1,-1.771709323E-1,9.514857292E0,9.533265942E0
6.367325790E-1,-6.967126727E-1,-7.661445439E-2,9.526827812E0,9.552576955E0
6.387458860E-1,-8.738836050E-1,5.027823523E-2,9.651326180E0,9.690938937E0
6.407591710E-1,-9.050082564E-1,5.027823523E-2,9.850045204E0,9.891661052E0
6.427724370E-1,-8.954314590E-1,-2.394201700E-3,9.929053307E0,9.969348163E0
6.447857490E-1,-8.044517636E-1,-2.298433632E-1,9.981725693E0,1.001672693E1
6.467991010E-1,-5.889736414E-1,-5.243301988E-1,9.878775597E0,9.910197748E0
6.488123230E-1,-4.477157295E-1,-6.440402865E-1,9.790189743E0,9.821560592E0
6.508254800E-1,-1.675941199E-1,-8.188169599E-1,9.567529678E0,9.603966532E0
6.528385800E-1,-4.788403399E-3,-9.026140571E-1,9.349657059E0,9.393126326E0
6.548590080E-1,5.027823523E-2,-8.164227605E-1,9.210793495E0,9.247042275E0
6.568791440E-1,2.154781483E-2,-6.895300746E-1,9.227552414E0,9.253304252E0
6.588989700E-1,-2.178723514E-1,-3.926490843E-1,9.419088364E0,9.429786173E0
6.609184700E-1,-6.344634295E-1,-2.705447972E-1,9.739912033E0,9.764303597E0
6.629376700E-1,-8.283938169E-1,-4.022258818E-1,9.878775597E0,9.921604168E0
6.649566310E-1,-1.031900883E0,-4.860229492E-1,1.012298393E1,1.018704282E1
6.669753340E-1,-9.457096457E-1,-4.955997467E-1,1.036958694E1,1.042440978E1
6.689937980E-1,-7.445967197E-1,-2.968810201E-1,1.059943008E1,1.062969805E1
6.710190730E-1,-6.464344859E-1,-1.891419291E-1,1.066886234E1,1.069010177E1
6.730439730E-1,-4.453215301E-1,-8.140286058E-2,1.060182476E1,1.061148557E1
6.750689730E-1,-2.896983922E-1,-1.508347094E-1,1.024508858E1,1.025029347E1
6.770940060E-1,-2.681505978E-1,-4.285621047E-1,9.682451248E0,9.695639865E0
6.791190720E-1,-3.327940404E-1,-6.224924326E-1,9.359233856E0,9.385814140E0
6.811441720E-1,-5.770025849E-1,-9.481038451E-1,8.770259857E0,8.840208756E0
6.831692720E-1,-8.331822157E-1,-9.840168953E-1,8.521263123E0,8.618260095E0
6.851943720E-1,-9.361328483E-1,-8.547300100E-1,8.588300705E0,8.681348806E0
6.872195050E-1,-1.221042871E0,-2.250549644E-1,9.368810654E0,9.450725289E0
6.892445710E-1,-1.278503656E0,-4.788403213E-2,9.711181641E0,9.795096392E0
6.912697040E-1,-1.292868972E0,1.292868853E-1,1.003918743E1,1.012292001E1
6.932948700E-1,-1.199495077E0,1.292868853E-1,1.052042198E1,1.058937119E1
6.953200360E-1,-9.265560508E-1,8.858546615E-2,1.070716953E1,1.074755009E1
6.973452020E-1,-6.272808313E-1,-5.506663769E-2,1.051323891E1,1.053207985E1
6.993703680E-1,-4.979939461E-1,-2.370259613E-1,1.025945377E1,1.027426742E1
7.013956340E-1,-3.471592367E-1,-7.876923680E-1,9.498097420E0,9.537024347E0
7.034209340E-1,-3.016694188E-1,-1.223437071E0,8.693645477E0,8.784490559E0
7.054462670E-1,-3.088520169E-1,-1.283292055E0,8.408735275E0,8.511701181E0
7.074716000E-1,-3.758896589E-1,-1.046266198E0,8.226776123E0,8.301554756E0
7.094970660E-1,-4.908113480E-1,-5.793967843E-1,8.588300705E0,8.621804069E0
7.115225990E-1,-5.267243981E-1,-2.753331959E-1,9.239523888E0,9.258620234E0
7.135481990E-1,-5.219359994E-1,-1.604115069E-1,9.613018990E0,9.628514067E0
7.155687650E-1,-4.477157295E-1,-2.154781483E-2,1.031691456E1,1.032664707E1
7.175893650E-1,-3.016694188E-1,-1.987187415E-1,1.063534355E1,1.064147669E1
7.196099980E-1,-2.370259613E-1,-3.639186621E-1,1.061379528E1,1.062267708E1
7.216306980E-1,-1.244984865E-1,-7.086837292E-1,1.027860737E1,1.030376154E1
7.236514310E-1,-9.337386489E-2,-1.015141487E0,9.735123634E0,9.788353441E0
7.256722310E-1,-8.379705995E-2,-1.046266198E0,9.493309021E0,9.551157578E0
7.276930970E-1,-1.197100878E-1,-8.427590132E-1,9.210793495E0,9.250042706E0
7.297139300E-1,-2.705447972E-1,-3.878606856E-1,9.282619476E0,9.294657322E0
7.317279960E-1,-5.099649429E-1,2.394201607E-2,9.596260071E0,9.609830634E0
7.337419960E-1,-6.584054828E-1,9.097966552E-2,9.780612946E0,9.803171154E0
7.357644620E-1,-9.026140571E-1,-1.149216816E-1,1.002961063E1,1.007079980E1
7.377869280E-1,-1.019929886E0,-5.291185975E-1,1.007509995E1,1.014040741E1
7.398093940E-1,-9.648633003E-1,-8.571242094E-1,9.955389977E0,1.003869577E1
7.418318270E-1,-9.002198577E-1,-8.954314590E-1,9.876380920E0,9.957665056E0
7.438542600E-1,-7.829039693E-1,-6.751648784E-1,9.780612946E0,9.835099177E0
7.458767260E-1,-6.368576288E-1,-2.418143749E-1,9.818920135E0,9.842522769E0
7.478991590E-1,-5.410895944E-1,0.000000000E0,9.912294388E0,9.927051827E0
7.499216590E-1,-5.267243981E-1,4.309562966E-2,9.964966774E0,9.978970820E0
7.519441250E-1,-5.674257874E-1,-5.746084079E-2,9.998485565E0,1.001473851E1
7.539665250E-1,-6.009446383E-1,-3.303998411E-1,9.967360497E0,9.990924571E0
7.559889580E-1,-6.895300746E-1,-4.644751251E-1,9.818920135E0,9.854054064E0
7.580113910E-1,-7.302315235E-1,-6.440402865E-1,9.598653793E0,9.647910686E0
7.600338240E-1,-6.344634295E-1,-6.296750307E-1,9.450213432E0,9.492395293E0
7.620561240E-1,-5.530605912E-1,-5.865794420E-1,9.426271439E0,9.460684156E0
7.640783570E-1,-3.447650373E-1,-4.812345505E-1,9.462183952E0,9.480684299E0
7.661005570E-1,-1.747767180E-1,-2.585737705E-1,9.646537781E0,9.651585282E0
7.681226900E-1,-1.436520964E-1,-1.101332754E-1,9.792584419E0,9.794257239E0
7.710446900E-1,-2.681505978E-1,-9.337386489E-2,1.012298393E1,1.012696535E1
7.731628090E-1,-3.758896589E-1,-4.548983276E-1,1.012537861E1,1.014255971E1
7.751758090E-1,-4.381389022E-1,-5.889736414E-1,1.007988834E1,1.010658224E1
7.771898090E-1,-6.057330370E-1,-7.829039693E-1,9.962572098E0,1.001162794E1
7.792038090E-1,-7.948749661E-1,-8.307880163E-1,9.833285332E0,9.900279559E0
7.812174750E-1,-8.667010069E-1,-7.661445141E-1,9.787796021E0,9.855916953E0
7.832312250E-1,-8.930372596E-1,-5.099649429E-1,9.787796021E0,9.841673167E0
7.852450250E-1,-7.350199223E-1,-1.460463107E-1,9.962572098E0,9.990717022E0
7.872586910E-1,-6.296750307E-1,2.633621916E-2,1.005355263E1,1.007328669E1
7.892722620E-1,-5.051765442E-1,-6.224924326E-2,1.012059021E1,1.013338169E1
7.912857620E-1,-5.386953950E-1,-3.950432837E-1,9.948206902E0,9.970610437E0
7.932994280E-1,-6.368576288E-1,-6.296750307E-1,9.665691376E0,9.707093698E0
7.953130280E-1,-6.847416759E-1,-6.847416759E-1,9.538799286E0,9.587827394E0
7.973267550E-1,-7.972691655E-1,-6.440402865E-1,9.354445457E0,9.410423786E0
7.993405880E-1,-9.744400978E-1,-3.136404157E-1,9.368810654E0,9.424569851E0
8.013544340E-1,-1.058237195E0,-1.580173075E-1,9.438241959E0,9.498697105E0
8.033683620E-1,-1.113303781E0,-9.337386489E-2,9.567529678E0,9.632537990E0
8.053822950E-1,-9.816226959E-1,-1.795651317E-1,9.653720856E0,9.705161159E0
8.073962950E-1,-8.810662031E-1,-3.232172430E-1,9.658509254E0,9.703996499E0
8.094102950E-1,-5.315127969E-1,-3.902548850E-1,9.675268173E0,9.697712047E0
8.114241830E-1,-3.902548850E-1,-3.998316824E-1,9.675268173E0,9.691386819E0
8.134379720E-1,-1.484405100E-1,-4.477157295E-1,9.672874451E0,9.684368028E0
8.154516720E-1,-8.858546615E-2,-4.716577232E-1,9.665691376E0,9.677597748E0
8.174667670E-1,-1.747767180E-1,-5.363011956E-1,9.639355659E0,9.655845038E0
8.194805390E-1,-4.836287498E-1,-5.147533417E-1,9.632172585E0,9.658033779E0
8.214943210E-1,-6.464344859E-1,-3.806780577E-1,9.689633369E0,9.718630982E0
8.235081120E-1,-8.954314590E-1,-2.394201607E-2,9.974543571E0,1.001468373E1
8.255219120E-1,-9.481038451E-1,7.182605099E-3,1.028578949E1,1.032939582E1
8.275356810E-1,-8.188169599E-1,-4.572925270E-1,1.039113426E1,1.043337189E1
8.295494210E-1,-7.062895298E-1,-7.038952708E-1,1.037437534E1,1.042218678E1
8.315631350E-1,-4.141969085E-1,-9.313444495E-1,1.028578949E1,1.033617081E1
8.335767900E-1,-1.651999205E-1,-8.882488012E-1,1.020917511E1,1.024907476E1
8.355903900E-1,-9.816227108E-2,-7.781155705E-1,1.015410900E1,1.018435218E1
8.376039560E-1,-1.053448766E-1,-5.722141862E-1,9.993697166E0,1.001061984E1
8.396174890E-1,-3.519476354E-1,-2.178723514E-1,9.941024780E0,9.949638646E0
8.416310220E-1,-5.698199868E-1,2.394201700E-3,9.991303444E0,1.000753941E1
8.436445550E-1,-1.127668977E0,1.867477298E-1,1.005594635E1,1.012070003E1
8.456580210E-1,-1.596932530E0,-1.436520964E-1,9.969755173E0,1.009786352E1
8.476714540E-1,-1.759738207E0,-5.578489900E-1,9.809343338E0,9.981537496E0
8.496848540E-1,-1.711854219E0,-6.512228847E-1,9.778219223E0,9.948271573E0
8.517261200E-1,-1.264138460E0,-6.105214357E-1,9.924264908E0,1.002306422E1
8.537673860E-1,-1.055842996E0,-6.009446383E-1,9.964966774E0,1.003875001E1
8.558086860E-1,-6.248866320E-1,-6.224924326E-1,9.972148895E0,1.001108055E1
8.578499190E-1,-2.705447972E-1,-6.296750307E-1,9.885957718E0,9.909684411E0
8.598911850E-1,-1.747767180E-1,-4.955997467E-1,9.814131737E0,9.828191479E0
8.619324180E-1,-2.394201756E-1,-3.998316824E-1,9.826103210E0,9.837148555E0
8.639735840E-1,-5.243301988E-1,-1.675941199E-1,9.929053307E0,9.944300353E0
8.660147170E-1,-7.445967197E-1,2.154781483E-2,1.008707142E1,1.011453896E1
8.680557500E-1,-7.829039693E-1,3.112462163E-2,1.015171432E1,1.018190606E1
8.700967160E-1,-8.092401624E-1,-1.029506698E-1,1.018044472E1,1.021307609E1
8.721376820E-1,-7.805097699E-1,-4.261679053E-1,1.008467674E1,1.012380954E1
8.741786480E-1,-7.445967197E-1,-6.105214357E-1,9.988908768E0,1.003521096E1
8.762196480E-1,-6.081272364E-1,-9.002198577E-1,9.806949615E0,9.866938496E0
8.782596810E-1,-4.309563041E-1,-9.888052940E-1,9.720758438E0,9.780419411E0
8.803006470E-1,-2.681505978E-1,-8.283938169E-1,9.802161217E0,9.840757368E0
8.823415800E-1,-2.035071403E-1,-7.038952708E-1,9.871592522E0,9.898748538E0
8.843824800E-1,-1.053448766E-1,-3.734954596E-1,1.007270622E1,1.008017892E1
8.864233460E-1,-1.484405100E-1,-1.915361285E-1,1.021875191E1,1.022162469E1
