"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.396512200E-2,-1.340752989E-1,-8.140286058E-2,9.871592522E0,9.872838575E0
6.601493100E-2,-1.101332754E-1,-1.340752989E-1,9.830891609E0,9.832422660E0
6.806297600E-2,-2.394201607E-2,-2.322375625E-1,9.730335236E0,9.733135738E0
7.010945400E-2,6.464344263E-2,-3.160346150E-1,9.646537781E0,9.651929745E0
7.215441200E-2,1.005564705E-1,-3.232172430E-1,9.641749382E0,9.647689471E0
7.419809200E-2,9.097966552E-2,-2.418143749E-1,9.701604843E0,9.705044463E0
7.624051500E-2,-1.436521020E-2,-8.140286058E-2,9.840468407E0,9.840815578E0
7.828173700E-2,-1.987187415E-1,5.506663769E-2,9.974543571E0,9.976674843E0
8.032184400E-2,-2.896983922E-1,8.619125932E-2,1.002003384E1,1.002459137E1
8.236091200E-2,-4.764461517E-1,4.788403399E-3,1.004397583E1,1.005527097E1
8.439904500E-2,-6.105214357E-1,-1.364694983E-1,9.948206902E0,9.967857388E0
8.732204500E-2,-7.230489254E-1,-2.322375625E-1,9.821314812E0,9.850632399E0
8.947042600E-2,-7.757213712E-1,-2.442085743E-1,9.684844971E0,9.718930166E0
9.148242600E-2,-7.852981687E-1,-2.729389966E-1,9.636960983E0,9.672755859E0
9.349342600E-2,-8.236053586E-1,-2.825157940E-1,9.624990463E0,9.664294200E0
9.550442600E-2,-8.954314590E-1,-2.226607651E-1,9.689633369E0,9.733466502E0
9.751575900E-2,-7.134721279E-1,-1.364694983E-1,9.821314812E0,9.848141501E0
9.952725900E-2,-5.434837937E-1,-1.221042871E-1,9.890746117E0,9.906419274E0
1.015386590E-1,-3.016694188E-1,-1.364694983E-1,9.948206902E0,9.953715332E0
1.035499920E-1,-2.154781520E-1,-1.915361285E-1,9.897929192E0,9.902127004E0
1.055615630E-1,-1.436520964E-1,-1.939303428E-1,9.835680008E0,9.838640461E0
1.075730630E-1,-1.077390760E-1,-1.604115069E-1,9.823708534E0,9.825608832E0
1.095847290E-1,-7.422025502E-2,-8.140286058E-2,9.804554939E0,9.805173768E0
1.115964290E-1,-1.053448766E-1,-1.077390760E-1,9.773430824E0,9.774592336E0
1.136081560E-1,-1.316810995E-1,-1.532289088E-1,9.759065628E0,9.761156742E0
1.156199060E-1,-1.412578970E-1,-2.633621991E-1,9.759065628E0,9.763640478E0
1.176316750E-1,-7.900865376E-2,-2.609679997E-1,9.838073730E0,9.841851522E0
1.196433890E-1,-4.788403213E-2,-2.250549644E-1,9.897929192E0,9.900603259E0
1.216551220E-1,-1.675941236E-2,-1.580173075E-1,1.000566864E1,1.000693036E1
1.236668720E-1,-6.464344263E-2,-8.140286058E-2,1.009904194E1,1.009957689E1
1.256786360E-1,-1.125274822E-1,-3.830722719E-2,1.013974380E1,1.014044054E1
1.276902470E-1,-2.226607651E-1,1.197100803E-2,1.021396351E1,1.021639720E1
1.297018250E-1,-3.327940404E-1,-6.703764945E-2,1.019002151E1,1.019567479E1
1.317133750E-1,-4.165911078E-1,-2.298433632E-1,1.006073475E1,1.007197894E1
1.337421840E-1,-4.213795066E-1,-3.160346150E-1,9.895534515E0,9.909542972E0
1.357702290E-1,-3.974374831E-1,-3.184288144E-1,9.818920135E0,9.832118088E0
1.377975760E-1,-3.351882398E-1,-2.418143749E-1,9.696816444E0,9.705620769E0
1.398242840E-1,-3.088520169E-1,-1.604115069E-1,9.577106476E0,9.583427877E0
1.418504040E-1,-3.112462163E-1,-1.412578970E-1,9.514857292E0,9.520994554E0
1.438759420E-1,-3.519476354E-1,-1.053448766E-1,9.428665161E0,9.435819594E0
1.459010530E-1,-4.118026793E-1,-6.703764945E-2,9.407117844E0,9.416365627E0
1.479256950E-1,-4.453215301E-1,-6.943184882E-2,9.399934769E0,9.410733537E0
1.499499010E-1,-5.482721925E-1,-9.097966552E-2,9.440636635E0,9.456981536E0
1.519737010E-1,-6.057330370E-1,-1.197100878E-1,9.541193008E0,9.561150927E0
1.539975340E-1,-5.961562395E-1,-1.292868853E-1,9.644144058E0,9.663417200E0
1.560213670E-1,-5.746083856E-1,-1.388636976E-1,9.699210167E0,9.717208230E0
1.580452000E-1,-4.668693244E-1,-1.699883193E-1,9.775824547E0,9.788442602E0
1.600690660E-1,-3.639186621E-1,-1.819593310E-1,9.799766541E0,9.808209329E0
1.620929990E-1,-2.968810201E-1,-1.963245422E-1,9.799766541E0,9.806227915E0
1.641169650E-1,-1.723825186E-1,-2.011129409E-1,9.773430824E0,9.777019598E0
1.661408980E-1,-7.661445439E-2,-2.418143749E-1,9.672874451E0,9.676199879E0
1.681648310E-1,-3.112462163E-2,-2.705447972E-1,9.622595787E0,9.626448614E0
1.701887640E-1,2.154781483E-2,-2.801215947E-1,9.584288597E0,9.588405515E0
1.722126640E-1,3.112462163E-2,-1.651999205E-1,9.615413666E0,9.616883056E0
1.742365640E-1,-4.070143029E-2,-3.830722719E-2,9.723152161E0,9.723312809E0
1.762603970E-1,-8.140286058E-2,7.182605099E-3,9.778219223E0,9.778560691E0
1.782842300E-1,-1.723825186E-1,1.675941236E-2,9.871592522E0,9.873111745E0
1.803080960E-1,-2.154781520E-1,-3.830722719E-2,9.907505989E0,9.909922966E0
1.823319960E-1,-2.202665508E-1,-5.985504389E-2,9.924264908E0,9.926889439E0
1.843558620E-1,-2.705447972E-1,-7.900865376E-2,9.897929192E0,9.901941180E0
1.863796950E-1,-3.232172430E-1,-1.197100878E-1,9.806949615E0,9.813004670E0
1.884036280E-1,-3.519476354E-1,-1.484405100E-1,9.732728958E0,9.740221491E0
1.904275940E-1,-3.782838583E-1,-2.442085743E-1,9.584288597E0,9.594859270E0
1.924515940E-1,-3.926490843E-1,-2.801215947E-1,9.455001831E0,9.467296395E0
1.944635600E-1,-4.237737060E-1,-2.801215947E-1,9.373599052E0,9.387353805E0
1.964754930E-1,-4.333505034E-1,-2.729389966E-1,9.352050781E0,9.366063323E0
1.984874260E-1,-4.668693244E-1,-2.801215947E-1,9.342473984E0,9.358325449E0
2.004993590E-1,-5.482721925E-1,-2.777273953E-1,9.395146370E0,9.415227571E0
2.025112920E-1,-6.033388376E-1,-2.729389966E-1,9.469367027E0,9.492493105E0
2.045232920E-1,-7.110779285E-1,-2.202665508E-1,9.727940559E0,9.756381332E0
2.065352250E-1,-7.757213712E-1,-1.412578970E-1,1.006552315E1,1.009635844E1
2.085470910E-1,-7.852981687E-1,-6.224924326E-2,1.024269390E1,1.027294245E1
2.105589240E-1,-7.374141216E-1,-6.464344263E-2,1.052521038E1,1.055120903E1
2.125707240E-1,-6.009446383E-1,-1.604115069E-1,1.064731407E1,1.066546592E1
2.145876240E-1,-3.974374831E-1,-2.561795712E-1,1.055872917E1,1.056931153E1
2.166046570E-1,-2.729389966E-1,-2.609679997E-1,1.046296024E1,1.046977254E1
2.186217230E-1,-5.027823523E-2,-2.705447972E-1,1.017565632E1,1.017937640E1
2.206387560E-1,1.364694983E-1,-2.873041928E-1,9.833285332E0,9.838428128E0
2.226557560E-1,2.346317619E-1,-3.327940404E-1,9.498097420E0,9.506821684E0
2.246727220E-1,2.466027737E-1,-3.256114423E-1,9.383175850E0,9.392061795E0
2.266896550E-1,2.011129409E-1,-2.729389966E-1,9.311349869E0,9.317519975E0
2.287066210E-1,5.746084079E-2,-1.747767180E-1,9.435848236E0,9.437641685E0
2.307235210E-1,-5.746084079E-2,-1.221042871E-1,9.545981407E0,9.546935227E0
2.327404210E-1,-2.729389966E-1,-7.661445439E-2,9.823708534E0,9.827798067E0
2.347572540E-1,-4.189853072E-1,-3.351882473E-2,1.008946514E1,1.009821663E1
2.367741540E-1,-4.572925270E-1,-1.436521020E-2,1.020199299E1,1.021224675E1
2.387910200E-1,-5.147533417E-1,-4.788403399E-3,1.035043335E1,1.036322655E1
2.408078860E-1,-5.458779931E-1,-7.900865376E-2,1.030733776E1,1.032208491E1
2.428247190E-1,-5.410895944E-1,-2.298433632E-1,1.009425354E1,1.011135799E1
2.448415520E-1,-5.267243981E-1,-3.160346150E-1,9.964966774E0,9.983880973E0
2.468583850E-1,-4.501099288E-1,-4.596867263E-1,9.670479774E0,9.691856886E0
2.497793850E-1,-3.830722570E-1,-4.884171486E-1,9.443030357E0,9.463409428E0
2.518364260E-1,-3.351882398E-1,-4.165911078E-1,9.383175850E0,9.398398179E0
2.538484260E-1,-3.447650373E-1,-2.801215947E-1,9.466972351E0,9.477388698E0
2.558604260E-1,-3.902548850E-1,-1.364694983E-1,9.682451248E0,9.691273651E0
2.578719260E-1,-5.339069963E-1,-8.619125932E-2,9.811738014E0,9.826631593E0
2.598832590E-1,-6.607996821E-1,-5.985504389E-2,1.004876423E1,1.007064553E1
2.618945090E-1,-7.038952708E-1,-8.379705995E-2,1.021396351E1,1.023853217E1
2.639057090E-1,-6.943184733E-1,-1.125274822E-1,1.025466537E1,1.027875978E1
2.659170420E-1,-6.200982332E-1,-2.106897533E-1,1.023072338E1,1.025166391E1
2.679283270E-1,-4.955997467E-1,-2.825157940E-1,1.006791782E1,1.008406682E1
2.699398270E-1,-4.333505034E-1,-3.136404157E-1,9.960178375E0,9.974533384E0
2.719513820E-1,-3.160346150E-1,-3.591302633E-1,9.742305756E0,9.754043975E0
2.739629820E-1,-2.394201756E-1,-3.734954596E-1,9.569923401E0,9.580201187E0
2.759747090E-1,-2.011129409E-1,-3.471592367E-1,9.478943825E0,9.487430737E0
2.779864590E-1,-1.484405100E-1,-3.184288144E-1,9.478943825E0,9.485452416E0
2.799982280E-1,-9.816227108E-2,-1.604115069E-1,9.572318077E0,9.574165293E0
2.820099420E-1,-9.816227108E-2,1.197100803E-2,9.751882553E0,9.752383938E0
2.840217420E-1,-1.197100878E-1,7.422025502E-2,9.854833603E0,9.855840121E0
2.860335540E-1,-1.939303428E-1,1.221042871E-1,1.002003384E1,1.002265417E1
2.880453770E-1,-2.992752194E-1,5.506663769E-2,1.010383034E1,1.010841162E1
2.900570990E-1,-3.447650373E-1,-1.197100803E-2,1.008946514E1,1.009536097E1
2.920688880E-1,-4.213795066E-1,-1.795651317E-1,9.957783699E0,9.968312822E0
2.940806380E-1,-4.716577232E-1,-3.280056417E-1,9.773430824E0,9.790301261E0
2.960936380E-1,-5.051765442E-1,-3.998316824E-1,9.601048470E0,9.622639993E0
2.981053190E-1,-5.075707436E-1,-3.782838583E-1,9.555558205E0,9.576503503E0
3.001169710E-1,-4.860229492E-1,-2.896983922E-1,9.541193008E0,9.557955194E0
3.021286790E-1,-4.572925270E-1,-2.226607651E-1,9.574711800E0,9.588211529E0
3.041403990E-1,-4.309563041E-1,-2.106897533E-1,9.605836868E0,9.617807206E0
3.061521290E-1,-3.806780577E-1,-1.747767180E-1,9.682451248E0,9.691507873E0
3.081638320E-1,-3.208230138E-1,-6.703764945E-2,9.797372818E0,9.802853441E0
3.101755820E-1,-3.016694188E-1,-2.394201700E-3,9.857227325E0,9.861842663E0
3.121873400E-1,-2.920926213E-1,5.027823523E-2,9.952995300E0,9.957407366E0
3.141991400E-1,-3.375824392E-1,-5.506663769E-2,9.988908768E0,9.994763259E0
3.162109400E-1,-3.830722570E-1,-2.154781520E-1,9.943418503E0,9.953127484E0
3.182227730E-1,-3.758896589E-1,-2.657563984E-1,9.909899712E0,9.920586263E0
3.202346060E-1,-3.160346150E-1,-2.992752194E-1,9.857227325E0,9.866832018E0
3.222465060E-1,-2.011129409E-1,-2.681505978E-1,9.809343338E0,9.815068409E0
3.242584060E-1,-1.197100878E-1,-2.370259613E-1,9.775824547E0,9.779430320E0
3.262703060E-1,3.591302410E-2,-1.723825186E-1,9.672874451E0,9.674477020E0
3.282822060E-1,9.576806426E-2,-1.053448766E-1,9.589076996E0,9.590133821E0
3.303219720E-1,-4.788403399E-3,-5.746084079E-2,9.565135002E0,9.565308792E0
3.323617380E-1,-1.604115069E-1,-3.351882473E-2,9.569923401E0,9.571326411E0
3.344015040E-1,-3.208230138E-1,-2.633621916E-2,9.636960983E0,9.642335713E0
3.364411700E-1,-3.854664862E-1,-2.394201607E-2,9.680056572E0,9.687757887E0
3.384808360E-1,-4.955997467E-1,-1.197100803E-2,9.806949615E0,9.819471634E0
3.405205360E-1,-5.530605912E-1,-2.873042040E-2,9.917082787E0,9.932534040E0
3.425602360E-1,-5.626373887E-1,-5.267243832E-2,9.955389977E0,9.971415386E0
3.445999020E-1,-5.410895944E-1,-6.943184882E-2,9.969755173E0,9.984669095E0
3.466395680E-1,-4.572925270E-1,-7.661445439E-2,9.919476509E0,9.930307168E0
3.486792680E-1,-3.854664862E-1,-1.340752989E-1,9.790189743E0,9.798692556E0
3.507190340E-1,-3.519476354E-1,-1.867477298E-1,9.703998566E0,9.712174320E0
3.527587670E-1,-3.160346150E-1,-2.753331959E-1,9.555558205E0,9.564746669E0
3.547985670E-1,-3.471592367E-1,-3.040636182E-1,9.452607155E0,9.463865819E0
3.568375000E-1,-3.902548850E-1,-2.753331959E-1,9.450213432E0,9.462274629E0
3.588773660E-1,-4.955997467E-1,-1.795651317E-1,9.555558205E0,9.570086486E0
3.609172990E-1,-5.722141862E-1,-8.140286058E-2,9.713575363E0,9.730755461E0
3.629571650E-1,-5.817909837E-1,-3.830722719E-2,9.821314812E0,9.838606244E0
3.649969980E-1,-5.554547906E-1,5.746084079E-2,1.001524544E1,1.003080121E1
3.670367980E-1,-4.932055473E-1,7.900865376E-2,1.010383034E1,1.011616931E1
3.690765640E-1,-4.525041282E-1,-4.309562966E-2,1.007988834E1,1.009013212E1
3.711161970E-1,-3.663128614E-1,-1.268926859E-1,9.921871185E0,9.929441811E0
3.731557970E-1,-2.489969730E-1,-2.705447972E-1,9.701604843E0,9.708569952E0
3.751952630E-1,-1.675941199E-1,-3.016694188E-1,9.469367027E0,9.475653229E0
3.772371290E-1,-1.388636976E-1,-2.705447972E-1,9.397541046E0,9.402460068E0
3.792789950E-1,-1.699883193E-1,-2.130839527E-1,9.325715065E0,9.329697866E0
3.813208950E-1,-1.939303428E-1,-1.771709323E-1,9.330503464E0,9.334200202E0
3.833627280E-1,-2.178723514E-1,-1.412578970E-1,9.368810654E0,9.372408187E0
3.854045940E-1,-2.992752194E-1,-1.915361360E-2,9.507674217E0,9.512402511E0
3.874464940E-1,-3.950432837E-1,8.619125932E-2,9.718363762E0,9.726771424E0
3.894884270E-1,-4.812345505E-1,8.858546615E-2,9.873987198E0,9.886104251E0
3.915025270E-1,-5.147533417E-1,5.027823523E-2,9.917082787E0,9.930560402E0
3.935166270E-1,-5.339069963E-1,-6.943184882E-2,9.941024780E0,9.955593962E0
3.955307270E-1,-5.099649429E-1,-1.628057212E-1,9.936236382E0,9.950646380E0
3.975448930E-1,-4.955997467E-1,-2.082955539E-1,9.921871185E0,9.936424607E0
3.995590590E-1,-4.836287498E-1,-3.088520169E-1,9.852438927E0,9.869135684E0
4.015731920E-1,-4.405331016E-1,-3.974374831E-1,9.720758438E0,9.738848524E0
4.035873580E-1,-4.094084799E-1,-4.118026793E-1,9.658509254E0,9.675949450E0
4.056014910E-1,-3.830722570E-1,-3.974374831E-1,9.567529678E0,9.583440147E0
4.076156240E-1,-3.782838583E-1,-3.567360640E-1,9.545981407E0,9.560131815E0
4.096297240E-1,-4.165911078E-1,-2.992752194E-1,9.591471672E0,9.605177908E0
4.116437570E-1,-4.213795066E-1,-2.513911724E-1,9.629778862E0,9.642271472E0
4.136578230E-1,-4.501099288E-1,-1.508347094E-1,9.766247749E0,9.777778130E0
4.156718560E-1,-4.692635238E-1,-1.125274822E-1,9.919476509E0,9.931207626E0
4.176858890E-1,-4.812345505E-1,-8.858546615E-2,9.988908768E0,1.000088658E1
4.196999550E-1,-5.075707436E-1,-5.746084079E-2,1.007031155E1,1.008325862E1
4.217139880E-1,-5.817909837E-1,-4.309562966E-2,1.003439903E1,1.005134329E1
4.237280210E-1,-5.171475410E-1,-6.464344263E-2,9.952995300E0,9.966631116E0
4.257420540E-1,-2.011129409E-1,-2.322375625E-1,9.725546837E0,9.730397832E0
4.277560870E-1,6.464344263E-2,-4.070142806E-1,9.443030357E0,9.452018923E0
4.297702200E-1,9.816227108E-2,-4.285621047E-1,9.208398819E0,9.218888768E0
4.317844530E-1,7.182604820E-2,-3.806780577E-1,9.177274704E0,9.185447499E0
4.337987190E-1,-9.576806799E-3,-2.513911724E-1,9.296984673E0,9.300387800E0
4.358131520E-1,-1.580173075E-1,-1.005564705E-1,9.512462616E0,9.514306391E0
4.378251850E-1,-2.681505978E-1,-3.830722719E-2,9.644144058E0,9.647947284E0
4.398372180E-1,-5.075707436E-1,5.027823523E-2,9.900322914E0,9.913452969E0
4.418492840E-1,-6.560112834E-1,8.379705995E-2,1.012298393E1,1.014456389E1
4.438614170E-1,-6.560112834E-1,7.422025502E-2,1.021156979E1,1.023288898E1
4.458735500E-1,-5.698199868E-1,-2.394201700E-3,1.028578949E1,1.030156134E1
4.478856830E-1,-4.261679053E-1,-1.149216816E-1,1.020917511E1,1.021871237E1
4.498977830E-1,-3.375824392E-1,-2.657563984E-1,1.004158115E1,1.005076815E1
4.519097490E-1,-3.208230138E-1,-3.136404157E-1,9.948206902E0,9.958319049E0
4.539216820E-1,-3.734954596E-1,-3.447650373E-1,9.797372818E0,9.810549216E0
4.559335820E-1,-4.860229492E-1,-3.351882398E-1,9.656114578E0,9.674146898E0
4.579504820E-1,-5.339069963E-1,-3.256114423E-1,9.613018990E0,9.633338652E0
4.599674480E-1,-6.009446383E-1,-2.657563984E-1,9.615413666E0,9.637839015E0
4.619844140E-1,-6.584054828E-1,-1.268926859E-1,9.725546837E0,9.748633792E0
4.640013800E-1,-6.631938815E-1,-2.633621916E-2,9.883563995E0,9.905824396E0
4.660183800E-1,-6.464344859E-1,-7.182605099E-3,9.948206902E0,9.969190022E0
4.680353800E-1,-5.770025849E-1,-1.436521020E-2,1.004636955E1,1.006293593E1
4.700523800E-1,-4.644751251E-1,4.070143029E-2,1.007031155E1,1.008109956E1
4.720694460E-1,-4.189853072E-1,4.788403213E-2,1.003918743E1,1.004804090E1
4.740864790E-1,-3.208230138E-1,-1.675941236E-2,9.895534515E0,9.900748034E0
4.761035120E-1,-2.537853718E-1,-1.747767180E-1,9.670479774E0,9.675388002E0
4.781205780E-1,-2.082955539E-1,-3.184288144E-1,9.536404610E0,9.543992709E0
4.801376780E-1,-1.484405100E-1,-3.591302633E-1,9.328108788E0,9.336199585E0
4.821548110E-1,-1.891419291E-1,-3.280056417E-1,9.263465881E0,9.271200705E0
4.841719770E-1,-2.657563984E-1,-1.723825186E-1,9.335291862E0,9.340664663E0
4.861892100E-1,-3.016694188E-1,-7.422025502E-2,9.419088364E0,9.424210242E0
4.882065100E-1,-3.423708379E-1,8.619125932E-2,9.646537781E0,9.652996316E0
4.902238100E-1,-3.711012602E-1,1.843535304E-1,9.893140793E0,9.901814840E0
4.922690430E-1,-4.333505034E-1,1.747767180E-1,1.007988834E1,1.009071299E1
4.943143430E-1,-5.147533417E-1,9.097966552E-2,1.011580181E1,1.012929882E1
4.963596090E-1,-5.434837937E-1,-1.125274822E-1,9.991303444E0,1.000670683E1
4.984048750E-1,-5.889736414E-1,-2.298433632E-1,9.885957718E0,9.906153538E0
5.004501750E-1,-6.200982332E-1,-4.525041282E-1,9.634567261E0,9.665100522E0
5.024954750E-1,-5.817909837E-1,-4.932055473E-1,9.457395554E0,9.488101133E0
5.045407750E-1,-5.434837937E-1,-4.405331016E-1,9.414299965E0,9.440258888E0
5.065861080E-1,-4.213795066E-1,-2.394201756E-1,9.414299965E0,9.426766494E0
5.086314740E-1,-3.280056417E-1,-3.591302410E-2,9.517251015E0,9.522969302E0
5.106767740E-1,-3.184288144E-1,9.576806799E-3,9.579500198E0,9.584795912E0
5.127221740E-1,-3.303998411E-1,7.182605099E-3,9.648932457E0,9.654590266E0
5.147675740E-1,-3.040636182E-1,-3.112462163E-2,9.684844971E0,9.689666946E0
5.168129740E-1,-2.489969730E-1,-6.464344263E-2,9.718363762E0,9.721767971E0
5.188533740E-1,-2.202665508E-1,-9.816227108E-2,9.725546837E0,9.728536090E0
5.208937070E-1,-2.250549644E-1,-1.508347094E-1,9.737517357E0,9.741285599E0
5.229340070E-1,-2.489969730E-1,-2.178723514E-1,9.723152161E0,9.728779769E0
5.249743070E-1,-2.466027737E-1,-2.202665508E-1,9.718363762E0,9.723987068E0
5.270145730E-1,-2.274491638E-1,-1.843535304E-1,9.742305756E0,9.746704098E0
5.290548390E-1,-2.035071403E-1,-1.101332754E-1,9.792584419E0,9.795317968E0
5.310951050E-1,-1.891419291E-1,-1.077390760E-1,9.814131737E0,9.816545427E0
5.331353380E-1,-1.699883193E-1,-1.053448766E-1,9.804554939E0,9.806594268E0
5.351755380E-1,-1.532289088E-1,-6.464344263E-2,9.773430824E0,9.774845674E0
5.372157040E-1,-1.508347094E-1,-1.436521020E-2,9.763854027E0,9.765029592E0
5.392574700E-1,-1.628057212E-1,9.576806799E-3,9.773430824E0,9.774791430E0
5.412975700E-1,-2.274491638E-1,-7.182605099E-3,9.794978142E0,9.797621217E0
5.433376030E-1,-3.064578176E-1,-7.661445439E-2,9.804554939E0,9.809642385E0
5.453776360E-1,-3.375824392E-1,-1.101332754E-1,9.802161217E0,9.808590916E0
5.474176020E-1,-3.758896589E-1,-9.816227108E-2,9.809343338E0,9.817033441E0
5.494575680E-1,-3.639186621E-1,-9.097966552E-2,9.775824547E0,9.783018944E0
5.514975340E-1,-3.687070608E-1,-9.097966552E-2,9.744700432E0,9.752097657E0
5.535095670E-1,-3.471592367E-1,-1.077390760E-1,9.675268173E0,9.682093858E0
5.555215330E-1,-3.280056417E-1,-1.891419291E-1,9.593865395E0,9.601334052E0
5.575334990E-1,-3.136404157E-1,-2.322375625E-1,9.550769806E0,9.558739900E0
5.595454990E-1,-3.112462163E-1,-2.585737705E-1,9.557952881E0,9.566514406E0
5.615574650E-1,-3.303998411E-1,-2.466027737E-1,9.639355659E0,9.648168454E0
5.635693980E-1,-3.758896589E-1,-2.106897533E-1,9.802161217E0,9.811628189E0
5.655812980E-1,-4.165911078E-1,-1.843535304E-1,9.902717590E0,9.913190710E0
5.675932310E-1,-4.596867263E-1,-1.460463107E-1,1.009425354E1,1.010577043E1
5.696050970E-1,-4.716577232E-1,-8.858546615E-2,1.020678139E1,1.021805729E1
5.716170970E-1,-4.525041282E-1,-4.309562966E-2,1.024030018E1,1.025038365E1
5.736568970E-1,-3.040636182E-1,-6.464344263E-2,1.019480991E1,1.019954816E1
5.756967970E-1,-1.364694983E-1,-1.867477298E-1,9.976937294E0,9.979618049E0
5.777367630E-1,-3.112462163E-2,-2.418143749E-1,9.828496933E0,9.831520477E0
5.797767290E-1,1.699883193E-1,-3.016694188E-1,9.534010887E0,9.540296854E0
5.818166950E-1,2.920926213E-1,-2.896983922E-1,9.285013199E0,9.294122517E0
5.838566950E-1,2.920926213E-1,-2.896983922E-1,9.191639900E0,9.200841663E0
5.858966610E-1,1.723825186E-1,-2.729389966E-1,9.055170059E0,9.060922482E0
5.879366610E-1,-6.464344263E-2,-2.130839527E-1,9.074323654E0,9.077055322E0
5.899766940E-1,-2.059013397E-1,-1.580173075E-1,9.148544312E0,9.152225295E0
5.920167600E-1,-5.889736414E-1,-2.873042040E-2,9.555558205E0,9.573735321E0
5.940568600E-1,-6.943184733E-1,-2.154781483E-2,9.723152161E0,9.747934673E0
5.960969930E-1,-8.068459630E-1,-3.112462163E-2,1.001763916E1,1.005012754E1
5.981371930E-1,-8.044517636E-1,-4.070143029E-2,1.014692593E1,1.017884596E1
6.001758260E-1,-7.254431248E-1,-4.788403213E-2,1.036001015E1,1.038548847E1
6.022160590E-1,-5.698199868E-1,-1.580173075E-1,1.040310574E1,1.041989795E1
6.042562920E-1,-5.051765442E-1,-2.346317619E-1,1.034085655E1,1.035584712E1
6.062964920E-1,-3.471592367E-1,-3.591302633E-1,1.010861874E1,1.012095187E1
6.083367250E-1,-2.418143749E-1,-3.687070608E-1,9.792584419E0,9.802506246E0
6.103769250E-1,-2.178723514E-1,-3.280056417E-1,9.641749382E0,9.649786900E0
6.124171250E-1,-2.681505978E-1,-1.987187415E-1,9.419088364E0,9.424999707E0
6.144572580E-1,-3.902548850E-1,-1.723825186E-1,9.263465881E0,9.273285003E0
6.164973580E-1,-4.501099288E-1,-1.867477298E-1,9.198822021E0,9.211720808E0
6.185373580E-1,-4.525041282E-1,-1.867477298E-1,9.210793495E0,9.223792686E0
6.205825910E-1,-3.878606856E-1,-1.292868853E-1,9.347262383E0,9.356199285E0
6.226278570E-1,-2.896983922E-1,-6.703764945E-2,9.577106476E0,9.581721539E0
6.246730570E-1,-2.226607651E-1,-5.267243832E-2,9.802161217E0,9.804831295E0
6.267182230E-1,-1.388636976E-1,-4.788403213E-2,9.888352394E0,9.889443315E0
6.287633230E-1,-8.858546615E-2,-9.097966552E-2,9.981725693E0,9.982533370E0
6.308083890E-1,-7.661445439E-2,-1.963245422E-1,9.976937294E0,9.979162834E0
6.328534220E-1,-9.576806426E-2,-2.609679997E-1,9.933841705E0,9.937730468E0
6.348706220E-1,-1.508347094E-1,-3.280056417E-1,9.811738014E0,9.818377751E0
6.368877550E-1,-2.059013397E-1,-2.873041928E-1,9.751882553E0,9.758286345E0
6.389048550E-1,-2.418143749E-1,-2.394201756E-1,9.749488831E0,9.755425602E0
6.409219550E-1,-3.399766386E-1,-2.202665508E-1,9.804554939E0,9.812920005E0
6.429390210E-1,-3.854664862E-1,-2.849099934E-1,9.876380920E0,9.888005775E0
6.449560870E-1,-3.854664862E-1,-2.873041928E-1,9.993697166E0,1.000525418E1
6.469731870E-1,-3.711012602E-1,-2.537853718E-1,1.006312943E1,1.007316718E1
