"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.567528550E-1,-2.226607651E-1,6.224924326E-2,9.636960983E0,9.639733906E0
3.587642300E-1,-1.939303428E-1,4.788403213E-2,9.780612946E0,9.782652577E0
3.607755630E-1,-1.460463107E-1,4.070143029E-2,1.003918743E1,1.004033219E1
3.627870630E-1,-1.221042871E-1,5.267243832E-2,1.019720459E1,1.019807165E1
3.647986080E-1,-4.788403213E-2,6.943184882E-2,1.021875191E1,1.021909997E1
3.668101080E-1,0.000000000E0,7.661445439E-2,1.014932060E1,1.014960977E1
3.688214920E-1,-3.112462163E-2,6.943184882E-2,9.981725693E0,9.982015695E0
3.708328490E-1,-8.379705995E-2,7.182604820E-2,9.878775597E0,9.879392098E0
3.728441820E-1,-2.322375625E-1,8.619125932E-2,9.668086052E0,9.671259025E0
3.748554320E-1,-3.303998411E-1,6.224924326E-2,9.517251015E0,9.523187801E0
3.768667260E-1,-3.351882398E-1,6.943184882E-2,9.476549149E0,9.482729338E0
3.788778370E-1,-3.040636182E-1,7.182604820E-2,9.438241959E0,9.443411721E0
3.808888890E-1,-2.418143749E-1,6.703764945E-2,9.474155426E0,9.477478002E0
3.828999390E-1,-2.035071403E-1,6.943184882E-2,9.577106476E0,9.579520050E0
3.849277000E-1,-1.628057212E-1,8.619125932E-2,9.737517357E0,9.739259670E0
3.869547000E-1,-1.939303428E-1,1.053448766E-1,9.816526413E0,9.819006943E0
3.889809170E-1,-2.178723514E-1,1.316810995E-1,9.943418503E0,9.946676822E0
3.910065000E-1,-2.442085743E-1,9.576806426E-2,1.000806236E1,1.001149947E1
3.930315000E-1,-2.585737705E-1,7.661445439E-2,1.002003384E1,1.002366242E1
3.950559610E-1,-2.777273953E-1,7.900865376E-2,9.955389977E0,9.959576520E0
3.970798860E-1,-2.681505978E-1,6.703764945E-2,9.828496933E0,9.832382761E0
3.991034210E-1,-2.609679997E-1,4.548983276E-2,9.742305756E0,9.745906580E0
4.011265240E-1,-2.106897533E-1,4.548983276E-2,9.605836868E0,9.608254859E0
4.031492900E-1,-1.556231081E-1,8.858546615E-2,9.543587685E0,9.545267510E0
4.051720560E-1,-1.292868853E-1,9.576806426E-2,9.581894875E0,9.583245588E0
4.071947890E-1,-6.943184882E-2,1.005564705E-1,9.615413666E0,9.616190116E0
4.092175220E-1,-2.394201607E-2,1.101332754E-1,9.703998566E0,9.704653045E0
4.112402220E-1,-1.915361360E-2,1.029506698E-1,9.799766541E0,9.800326012E0
4.132628880E-1,-3.591302410E-2,8.379705995E-2,9.835680008E0,9.836102526E0
4.152855210E-1,-6.224924326E-2,5.985504389E-2,9.902717590E0,9.903094126E0
4.173081210E-1,-9.576806426E-2,6.464344263E-2,9.917082787E0,9.917755860E0
4.193306210E-1,-1.173158810E-1,5.985504389E-2,9.905111313E0,9.905986865E0
4.213531540E-1,-1.723825186E-1,5.985504389E-2,9.876380920E0,9.878066534E0
4.233756200E-1,-2.035071403E-1,7.900865376E-2,9.811738014E0,9.814166311E0
4.253980530E-1,-2.154781520E-1,1.005564705E-1,9.730335236E0,9.733240274E0
4.274204860E-1,-2.442085743E-1,1.029506698E-1,9.703998566E0,9.707616846E0
4.294429860E-1,-2.753331959E-1,8.858546615E-2,9.692028046E0,9.696342784E0
4.314654860E-1,-2.729389966E-1,9.576806426E-2,9.703998566E0,9.708308575E0
4.334879860E-1,-2.753331959E-1,1.053448766E-1,9.720758438E0,9.725227531E0
4.355105190E-1,-3.064578176E-1,7.422025502E-2,9.787796021E0,9.792873734E0
4.375330190E-1,-3.208230138E-1,5.267243832E-2,9.842862129E0,9.848230130E0
4.395556520E-1,-3.423708379E-1,4.309562966E-2,9.866804123E0,9.872836402E0
4.415783520E-1,-3.423708379E-1,5.746084079E-2,9.912294388E0,9.918371820E0
4.436010520E-1,-3.088520169E-1,6.224924326E-2,9.929053307E0,9.934050740E0
4.456120850E-1,-2.920926213E-1,6.703764945E-2,9.919476509E0,9.924002537E0
4.476231180E-1,-2.394201756E-1,7.422025502E-2,9.905111313E0,9.908282434E0
4.496342180E-1,-1.843535304E-1,5.746084079E-2,9.854833603E0,9.856725283E0
4.516453180E-1,-1.604115069E-1,6.224924326E-2,9.787796021E0,9.789308339E0
4.536564180E-1,-1.484405100E-1,6.943184882E-2,9.766247749E0,9.767622560E0
4.556675180E-1,-1.316810995E-1,4.309562966E-2,9.715970039E0,9.716957906E0
4.576786510E-1,-1.197100878E-1,2.633621916E-2,9.739912033E0,9.740683267E0
4.596896170E-1,-1.316810995E-1,3.830722719E-2,9.771036148E0,9.771998504E0
4.617005170E-1,-1.723825186E-1,5.506663769E-2,9.830891609E0,9.832557038E0
4.637113170E-1,-2.274491638E-1,6.224924326E-2,9.869198799E0,9.872015652E0
4.657275830E-1,-2.298433632E-1,5.985504389E-2,9.902717590E0,9.905565419E0
4.677438830E-1,-2.322375625E-1,7.422025502E-2,9.921871185E0,9.924866284E0
4.697601490E-1,-2.298433632E-1,9.097966552E-2,9.900322914E0,9.903408457E0
4.717764490E-1,-2.513911724E-1,7.182604820E-2,9.850045204E0,9.853514451E0
4.737927490E-1,-2.633621991E-1,6.943184882E-2,9.818920135E0,9.822696832E0
4.758090490E-1,-2.729389966E-1,6.224924326E-2,9.756670952E0,9.760686386E0
4.778253150E-1,-2.753331959E-1,5.027823523E-2,9.703998566E0,9.708034015E0
4.798416480E-1,-2.777273953E-1,2.873042040E-2,9.677662849E0,9.681689737E0
4.818579140E-1,-2.657563984E-1,3.830722719E-2,9.689633369E0,9.693352812E0
4.838742470E-1,-2.633621991E-1,8.379705995E-2,9.742305756E0,9.746225066E0
4.858905470E-1,-2.370259613E-1,7.900865376E-2,9.783007622E0,9.786197515E0
4.879069130E-1,-2.202665508E-1,7.661445439E-2,9.799766541E0,9.802541067E0
4.899232460E-1,-1.843535304E-1,6.943184882E-2,9.842862129E0,9.844833259E0
4.919395460E-1,-1.173158810E-1,5.746084079E-2,9.862015724E0,9.862880863E0
4.939559120E-1,-9.097966552E-2,6.464344263E-2,9.871592522E0,9.872223407E0
4.959722780E-1,-8.140286058E-2,4.788403213E-2,9.850045204E0,9.850497948E0
4.979886440E-1,-7.900865376E-2,3.591302410E-2,9.794978142E0,9.795362623E0
5.009096440E-1,-8.140286058E-2,4.070143029E-2,9.732728958E0,9.733154473E0
5.029658110E-1,-1.125274822E-1,7.900865376E-2,9.720758438E0,9.721730783E0
5.049768110E-1,-1.460463107E-1,9.097966552E-2,9.727940559E0,9.729462182E0
5.069878110E-1,-1.675941199E-1,9.337386489E-2,9.751882553E0,9.753769517E0
5.089993110E-1,-1.915361285E-1,8.140286058E-2,9.802161217E0,9.804370303E0
5.110106440E-1,-2.298433632E-1,6.464344263E-2,9.852438927E0,9.855331529E0
5.130216440E-1,-2.489969730E-1,4.548983276E-2,9.885957718E0,9.889197582E0
5.150324440E-1,-2.585737705E-1,3.351882473E-2,9.888352394E0,9.891789372E0
5.170431100E-1,-2.561795712E-1,1.675941236E-2,9.885957718E0,9.889290614E0
5.190538240E-1,-2.657563984E-1,4.070143029E-2,9.897929192E0,9.901579942E0
5.210644490E-1,-2.681505978E-1,4.309562966E-2,9.885957718E0,9.889687658E0
5.230751150E-1,-2.442085743E-1,5.746084079E-2,9.835680008E0,9.838879042E0
5.250858150E-1,-2.130839527E-1,6.943184882E-2,9.785401344E0,9.787967359E0
5.270964510E-1,-2.106897533E-1,6.703764945E-2,9.763854027E0,9.766357032E0
5.291071170E-1,-1.699883193E-1,6.943184882E-2,9.742305756E0,9.744036035E0
5.311178090E-1,-1.388636976E-1,3.830722719E-2,9.706393242E0,9.707462096E0
5.331285230E-1,-1.412578970E-1,3.830722719E-2,9.706393242E0,9.707496639E0
5.351393230E-1,-1.436520964E-1,3.830722719E-2,9.732728958E0,9.733864409E0
5.371501350E-1,-1.604115069E-1,3.830722719E-2,9.802161217E0,9.803548532E0
5.391608990E-1,-1.723825186E-1,6.464344263E-2,9.866804123E0,9.868521577E0
5.411715100E-1,-1.699883193E-1,7.661445439E-2,9.900322914E0,9.902078550E0
5.431820360E-1,-1.843535304E-1,6.224924326E-2,9.948206902E0,9.950109635E0
5.451925360E-1,-2.106897533E-1,-4.788403399E-3,9.921871185E0,9.924109074E0
5.472047260E-1,-2.154781520E-1,-2.154781483E-2,9.890746117E0,9.893116490E0
5.492152710E-1,-2.202665508E-1,7.182605099E-3,9.864410400E0,9.866871920E0
5.512257920E-1,-2.633621991E-1,1.268926859E-1,9.902717590E0,9.907031699E0
5.532362920E-1,-2.777273953E-1,1.340752989E-1,9.864410400E0,9.869230023E0
5.552467720E-1,-2.729389966E-1,7.900865376E-2,9.830891609E0,9.834997097E0
5.572571950E-1,-2.418143749E-1,1.675941236E-2,9.747094154E0,9.750107667E0
5.592676020E-1,-2.250549644E-1,-9.576806799E-3,9.682451248E0,9.685071173E0
5.612779940E-1,-2.322375625E-1,-3.112462163E-2,9.658509254E0,9.661351047E0
5.632883730E-1,-2.059013397E-1,-7.661445439E-2,9.672874451E0,9.675368999E0
5.652987390E-1,-1.795651317E-1,1.436521020E-2,9.749488831E0,9.751152878E0
5.673090720E-1,-1.747767180E-1,9.816227108E-2,9.830891609E0,9.832935094E0
5.693193720E-1,-1.915361285E-1,1.939303428E-1,9.976937294E0,9.980659940E0
5.713296380E-1,-1.987187415E-1,1.221042871E-1,9.998485565E0,1.000120554E1
5.733399040E-1,-2.082955539E-1,5.027823523E-2,9.917082787E0,9.919397458E0
5.753501700E-1,-2.035071403E-1,3.112462163E-2,9.878775597E0,9.880920564E0
5.773604360E-1,-1.891419291E-1,1.436521020E-2,9.794978142E0,9.796814678E0
5.793706690E-1,-1.987187415E-1,2.394201700E-3,9.708786964E0,9.710820727E0
5.823406690E-1,-2.202665508E-1,3.112462163E-2,9.684844971E0,9.687399455E0
5.843388110E-1,-2.322375625E-1,9.337386489E-2,9.739912033E0,9.743127803E0
5.863488110E-1,-2.442085743E-1,1.221042871E-1,9.816526413E0,9.820322709E0
5.883588110E-1,-2.585737705E-1,1.197100878E-1,9.852438927E0,9.856558411E0
5.903693110E-1,-2.729389966E-1,5.506663769E-2,9.873987198E0,9.877912290E0
5.923799770E-1,-2.466027737E-1,1.436521020E-2,9.862015724E0,9.865108891E0
5.943907270E-1,-2.346317619E-1,3.112462163E-2,9.859622002E0,9.862462513E0
5.964011270E-1,-2.226607651E-1,5.027823523E-2,9.864410400E0,9.867051143E0
5.984114600E-1,-2.274491638E-1,5.746084079E-2,9.873987198E0,9.876773666E0
6.004217450E-1,-2.442085743E-1,9.816227108E-2,9.866804123E0,9.870313939E0
6.024319950E-1,-2.537853718E-1,1.053448766E-1,9.845256805E0,9.849090624E0
6.044422170E-1,-2.657563984E-1,4.070143029E-2,9.768642426E0,9.772341475E0
6.064524170E-1,-2.609679997E-1,2.394201607E-2,9.701604843E0,9.705143690E0
6.084626890E-1,-2.346317619E-1,5.746084079E-2,9.687239647E0,9.690251069E0
6.104729390E-1,-2.226607651E-1,1.364694983E-1,9.713575363E0,9.717085369E0
6.124832460E-1,-2.154781520E-1,8.619125932E-2,9.737517357E0,9.740282544E0
6.144936740E-1,-2.059013397E-1,5.506663769E-2,9.744700432E0,9.747031046E0
6.165040740E-1,-2.394201756E-1,9.097966552E-2,9.785401344E0,9.788752668E0
6.185144490E-1,-2.705447972E-1,8.619125932E-2,9.854833603E0,9.858923306E0
6.205248600E-1,-2.825157940E-1,4.309562966E-2,9.866804123E0,9.870942002E0
6.225351370E-1,-3.112462163E-1,3.830722719E-2,9.866804123E0,9.871786325E0
6.245453470E-1,-3.016694188E-1,1.029506698E-1,9.881169319E0,9.886309240E0
6.265555970E-1,-3.088520169E-1,1.604115069E-1,9.895534515E0,9.901652628E0
6.285691200E-1,-3.351882398E-1,1.508347094E-1,9.881169319E0,9.888003306E0
6.305826200E-1,-3.303998411E-1,1.053448766E-1,9.802161217E0,9.808293741E0
6.325960110E-1,-2.681505978E-1,5.746084079E-2,9.708786964E0,9.712659307E0
6.346093020E-1,-2.322375625E-1,4.788403213E-2,9.680056572E0,9.682960415E0
6.366225420E-1,-1.484405100E-1,7.182604820E-2,9.658509254E0,9.659916904E0
6.386357340E-1,-1.005564705E-1,6.224924326E-2,9.648932457E0,9.649657203E0
6.406488450E-1,-9.816227108E-2,1.005564705E-1,9.682451248E0,9.683470948E0
6.426619160E-1,-1.029506698E-1,1.244984865E-1,9.720758438E0,9.722100767E0
6.446749160E-1,-1.221042871E-1,1.771709323E-1,9.797372818E0,9.799735360E0
6.466878160E-1,-1.747767180E-1,1.532289088E-1,9.833285332E0,9.836032046E0
6.487007490E-1,-2.035071403E-1,1.149216816E-1,9.828496933E0,9.831275304E0
6.507136490E-1,-2.250549644E-1,6.464344263E-2,9.783007622E0,9.785809452E0
6.527265490E-1,-2.561795712E-1,9.816227108E-2,9.763854027E0,9.767707472E0
6.547394490E-1,-2.681505978E-1,1.101332754E-1,9.749488831E0,9.753797544E0
6.567524150E-1,-2.825157940E-1,9.576806426E-2,9.718363762E0,9.722940960E0
6.587654150E-1,-2.753331959E-1,7.182604820E-2,9.682451248E0,9.686631485E0
6.607784480E-1,-2.609679997E-1,1.053448766E-1,9.723152161E0,9.727224156E0
6.627914810E-1,-2.633621991E-1,1.149216816E-1,9.744700432E0,9.748936001E0
6.648045810E-1,-2.873041928E-1,1.149216816E-1,9.785401344E0,9.790292649E0
6.668177470E-1,-2.873041928E-1,7.422025502E-2,9.814131737E0,9.818616710E0
6.688309130E-1,-2.705447972E-1,6.703764945E-2,9.830891609E0,9.834842061E0
6.708440790E-1,-2.322375625E-1,6.943184882E-2,9.859622002E0,9.862601132E0
6.728572120E-1,-2.274491638E-1,7.900865376E-2,9.866804123E0,9.869741592E0
6.748703120E-1,-2.226607651E-1,7.182604820E-2,9.859622002E0,9.862397417E0
6.768834450E-1,-2.274491638E-1,7.422025502E-2,9.850045204E0,9.852950436E0
6.788966110E-1,-2.154781520E-1,7.661445439E-2,9.816526413E0,9.819189958E0
6.809097440E-1,-2.035071403E-1,1.221042871E-1,9.759065628E0,9.761950960E0
6.829229440E-1,-1.364694983E-1,1.292868853E-1,9.725546837E0,9.727363481E0
6.849361770E-1,-1.125274822E-1,1.005564705E-1,9.682451248E0,9.683627224E0
6.869493770E-1,-1.484405100E-1,7.661445439E-2,9.656114578E0,9.657559376E0
6.889603100E-1,-1.723825186E-1,5.985504389E-2,9.653720856E0,9.655445340E0
6.909711760E-1,-1.939303428E-1,6.224924326E-2,9.675268173E0,9.677411750E0
6.929820090E-1,-2.442085743E-1,8.858546615E-2,9.739912033E0,9.743375782E0
6.949928090E-1,-2.657563984E-1,8.140286058E-2,9.780612946E0,9.784561435E0
6.970035750E-1,-2.513911724E-1,6.224924326E-2,9.838073730E0,9.841481962E0
6.990143080E-1,-2.466027737E-1,7.422025502E-2,9.900322914E0,9.903671813E0
7.010250080E-1,-3.040636182E-1,8.858546615E-2,9.948206902E0,9.953246838E0
7.030356410E-1,-3.160346150E-1,7.900865376E-2,9.945813179E0,9.951146669E0
7.050462740E-1,-3.256114423E-1,7.900865376E-2,9.926659584E0,9.932312705E0
7.070569740E-1,-3.423708379E-1,7.182604820E-2,9.864410400E0,9.870611395E0
7.090737070E-1,-3.327940404E-1,3.591302410E-2,9.821314812E0,9.827017159E0
7.110905070E-1,-2.633621991E-1,9.576806799E-3,9.735123634E0,9.738690032E0
7.131073070E-1,-2.202665508E-1,8.619125932E-2,9.720758438E0,9.723635683E0
7.151241400E-1,-2.178723514E-1,1.029506698E-1,9.747094154E0,9.750072392E0
7.171409730E-1,-2.154781520E-1,8.379705995E-2,9.766247749E0,9.768983974E0
7.191577730E-1,-2.106897533E-1,8.858546615E-2,9.783007622E0,9.785677068E0
7.211745730E-1,-2.202665508E-1,1.125274822E-1,9.828496933E0,9.831608808E0
7.231913730E-1,-2.130839527E-1,1.029506698E-1,9.842862129E0,9.845706603E0
7.252081390E-1,-1.915361285E-1,5.746084079E-2,9.862015724E0,9.864042882E0
7.272248720E-1,-2.178723514E-1,7.900865376E-2,9.842862129E0,9.845590161E0
7.292416380E-1,-2.489969730E-1,9.097966552E-2,9.850045204E0,9.853611892E0
7.312584380E-1,-2.920926213E-1,9.816227108E-2,9.830891609E0,9.835719789E0
7.332752710E-1,-3.040636182E-1,9.337386489E-2,9.804554939E0,9.809713091E0
7.352920710E-1,-3.136404157E-1,1.077390760E-1,9.797372818E0,9.802983839E0
7.373089040E-1,-3.136404157E-1,9.816227108E-2,9.785401344E0,9.790918527E0
7.393257700E-1,-2.729389966E-1,7.422025502E-2,9.751882553E0,9.755983685E0
7.413426700E-1,-2.585737705E-1,8.858546615E-2,9.778219223E0,9.782038589E0
7.433875030E-1,-2.657563984E-1,1.077390760E-1,9.814131737E0,9.818320422E0
7.454324030E-1,-2.322375625E-1,7.661445439E-2,9.845256805E0,9.848293539E0
7.474773030E-1,-2.178723514E-1,8.140286058E-2,9.857227325E0,9.859970859E0
7.495221690E-1,-2.250549644E-1,8.858546615E-2,9.890746117E0,9.893702839E0
7.515670690E-1,-2.466027737E-1,1.053448766E-1,9.895534515E0,9.899167329E0
7.536119690E-1,-2.322375625E-1,1.077390760E-1,9.900322914E0,9.903632455E0
7.556569350E-1,-2.274491638E-1,9.337386489E-2,9.876380920E0,9.879440869E0
7.577019010E-1,-2.274491638E-1,6.703764945E-2,9.835680008E0,9.838537919E0
7.597469340E-1,-2.059013397E-1,4.788403213E-2,9.794978142E0,9.797259058E0
7.617920340E-1,-2.035071403E-1,4.309562966E-2,9.775824547E0,9.778037531E0
7.638372000E-1,-2.274491638E-1,6.224924326E-2,9.763854027E0,9.766701262E0
7.658824330E-1,-2.418143749E-1,7.661445439E-2,9.768642426E0,9.771935264E0
7.679276330E-1,-2.513911724E-1,6.943184882E-2,9.775824547E0,9.779302832E0
7.699668330E-1,-2.753331959E-1,1.292868853E-1,9.814131737E0,9.818844393E0
7.720059660E-1,-3.280056417E-1,1.197100878E-1,9.835680008E0,9.841875808E0
7.740451320E-1,-3.160346150E-1,1.101332754E-1,9.864410400E0,9.870086107E0
7.760842650E-1,-2.944868207E-1,1.197100878E-1,9.876380920E0,9.881495488E0
7.781233980E-1,-2.801215947E-1,1.053448766E-1,9.876380920E0,9.880914216E0
7.801625640E-1,-2.896983922E-1,9.097966552E-2,9.835680008E0,9.840366034E0
7.822017640E-1,-2.489969730E-1,9.097966552E-2,9.787796021E0,9.791385384E0
7.842409300E-1,-2.370259613E-1,9.097966552E-2,9.773430824E0,9.776727913E0
7.862800300E-1,-2.154781520E-1,8.619125932E-2,9.730335236E0,9.733102463E0
7.883190960E-1,-1.987187415E-1,1.029506698E-1,9.713575363E0,9.716153267E0
7.903593960E-1,-1.915361285E-1,1.244984865E-1,9.711181641E0,9.713868170E0
7.923983960E-1,-1.843535304E-1,1.053448766E-1,9.732728958E0,9.735044773E0
7.944373960E-1,-1.556231081E-1,9.097966552E-2,9.766247749E0,9.767911289E0
7.964764620E-1,-1.556231081E-1,9.097966552E-2,9.783007622E0,9.784668312E0
7.985155280E-1,-1.604115069E-1,4.070143029E-2,9.806949615E0,9.808345896E0
8.005545610E-1,-1.651999205E-1,2.873042040E-2,9.818920135E0,9.820351780E0
8.025935940E-1,-1.723825186E-1,9.097966552E-2,9.859622002E0,9.861548512E0
8.046047270E-1,-2.226607651E-1,2.801215947E-1,9.984120369E0,9.990530790E0
8.066158270E-1,-3.016694188E-1,2.681505978E-1,9.981725693E0,9.989882731E0
8.086269600E-1,-3.256114423E-1,1.963245422E-1,9.900322914E0,9.907621306E0
8.106380600E-1,-3.303998411E-1,2.633621916E-2,9.711181641E0,9.716836240E0
8.126491600E-1,-3.040636182E-1,-3.351882473E-2,9.586683273E0,9.591562666E0
8.146602600E-1,-2.849099934E-1,3.351882473E-2,9.601048470E0,9.605333359E0
8.166712930E-1,-2.992752194E-1,1.005564705E-1,9.634567261E0,9.639738770E0
8.186822930E-1,-3.303998411E-1,1.723825186E-1,9.759065628E0,9.766178460E0
8.206931930E-1,-3.303998411E-1,1.699883193E-1,9.847650528E0,9.854657833E0
8.227040260E-1,-2.992752194E-1,1.628057212E-1,9.878775597E0,9.884648636E0
8.247427260E-1,-2.035071403E-1,1.173158810E-1,9.905111313E0,9.907896260E0
8.267813260E-1,-1.939303428E-1,6.464344263E-2,9.881169319E0,9.883283608E0
8.288198920E-1,-1.963245422E-1,0.000000000E0,9.797372818E0,9.799339644E0
8.308583920E-1,-2.011129409E-1,5.506663769E-2,9.739912033E0,9.742143766E0
8.328968580E-1,-1.963245422E-1,1.125274822E-1,9.766247749E0,9.768868965E0
8.349352240E-1,-1.915361285E-1,1.221042871E-1,9.787796021E0,9.790431374E0
8.369734900E-1,-1.556231081E-1,1.005564705E-1,9.780612946E0,9.782367799E0
8.390117560E-1,-1.771709323E-1,1.340752989E-1,9.761459351E0,9.763987627E0
8.410500220E-1,-2.059013397E-1,1.460463107E-1,9.747094154E0,9.750362524E0
8.430882550E-1,-2.489969730E-1,7.422025502E-2,9.682451248E0,9.685936729E0
8.451265880E-1,-2.609679997E-1,4.070143029E-2,9.672874451E0,9.676479786E0
8.471648880E-1,-2.561795712E-1,3.112462163E-2,9.682451248E0,9.685889680E0
8.492032210E-1,-2.825157940E-1,9.337386489E-2,9.751882553E0,9.756420818E0
8.512402540E-1,-3.184288144E-1,9.816227108E-2,9.835680008E0,9.841322775E0
8.532785870E-1,-3.782838583E-1,5.267243832E-2,9.888352394E0,9.895725650E0
8.553168870E-1,-3.950432837E-1,1.915361360E-2,9.893140793E0,9.901043420E0
8.573551200E-1,-3.687070608E-1,3.351882473E-2,9.900322914E0,9.907242917E0
8.593932860E-1,-2.944868207E-1,9.816227108E-2,9.862015724E0,9.866899841E0
8.614313860E-1,-2.801215947E-1,1.101332754E-1,9.830891609E0,9.835498324E0
8.634694520E-1,-2.346317619E-1,7.900865376E-2,9.754277229E0,9.757418649E0
8.655074520E-1,-1.939303428E-1,4.309562966E-2,9.696816444E0,9.698851240E0
8.675453850E-1,-1.747767180E-1,4.788403213E-2,9.682451248E0,9.684146940E0
8.695832510E-1,-1.747767180E-1,4.070143029E-2,9.677662849E0,9.679326512E0
8.716234840E-1,-1.867477298E-1,3.830722719E-2,9.699210167E0,9.701083446E0
8.736636500E-1,-1.819593310E-1,4.309562966E-2,9.761459351E0,9.763250232E0
8.757038160E-1,-1.675941199E-1,5.746084079E-2,9.790189743E0,9.791792724E0
8.777440160E-1,-1.723825186E-1,6.943184882E-2,9.847650528E0,9.849403913E0
8.797842490E-1,-2.370259613E-1,8.140286058E-2,9.885957718E0,9.889133821E0
8.818245150E-1,-2.729389966E-1,6.464344263E-2,9.878775597E0,9.882756789E0
8.838647810E-1,-2.705447972E-1,3.830722719E-2,9.866804123E0,9.870586889E0
8.858771470E-1,-2.705447972E-1,4.548983276E-2,9.826103210E0,9.829932254E0
8.878895130E-1,-2.585737705E-1,5.746084079E-2,9.799766541E0,9.803345673E0
8.899018790E-1,-2.513911724E-1,6.464344263E-2,9.766247749E0,9.769696587E0
8.919143120E-1,-2.992752194E-1,6.224924326E-2,9.747094154E0,9.751886232E0
8.939268120E-1,-3.064578176E-1,4.788403213E-2,9.751882553E0,9.756814163E0
8.959393450E-1,-2.944868207E-1,4.788403213E-2,9.756670952E0,9.761231655E0
8.979520110E-1,-2.681505978E-1,4.548983276E-2,9.747094154E0,9.750888089E0
